OBJECTID,State,County,year,cattle_cow_beef,cattle_cow_milk,cattle_excl_cows,hogs,sheep_goats,broilers,layers,horses,donkeys,mules,rabbits,cattle_beef_slaughtered,hogs_slaughtered,broilers_slaughtered,标记
26,ALABAMA,COLBERT,2017,9020.0,50.879503016096,6789.0,150.79955390190887,1195.0688849203423,1094358.0,,,,,,2352.014248225786,185.11745930789945,5768382.416075604,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1328,MINNESOTA,BECKER,2017,6154.0,6519.84488649116,14212.0,0.0,495.24464807292156,681.0,4384.297775201974,,,,,4303.700759145384,0.0,3419.08105737377,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1339,MINNESOTA,CLAY,2017,4058.0,1088.1983502218084,4868.0,25935.22098786264,318.009855817786,5820.0,1718644.727879174,,,,,2837.896925676303,38214.89020112905,29220.34031411944,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1340,MINNESOTA,CLEARWATER,2017,8944.0,355.1181639082619,7164.0,0.0,1219.3753707153323,860.0,,,,,,6254.842312284095,0.0,4317.782245728989,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1360,MINNESOTA,KITTSON,2017,0.0,,5286.0,0.0,34.434188209569186,0.0,335.8757233300797,,,,,0.0,0.0,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1369,MINNESOTA,MAHNOMEN,2017,2171.0,370.6935219744137,2932.0,18.418266125423983,392.9548536856719,0.0,1014.3446844568408,,,,,1518.2538752201217,27.138847901378824,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1370,MINNESOTA,MARSHALL,2017,5463.0,288.6633028260141,4895.0,0.0,485.11694565834233,333.0,1860.7515072486417,,,,,3820.4610411457975,0.0,1671.8854509625041,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1380,MINNESOTA,NORMAN,2017,1673.0,95.52886280573126,1942.0,0.0,351.43127378589725,0.0,1068.0848001896536,,,,,1169.9855979932124,0.0,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1383,MINNESOTA,PENNINGTON,2017,4428.0,23.882215701432816,4205.0,0.0,99.25148366287588,0.0,855.3635087472697,,,,,3096.6504649814365,0.0,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1386,MINNESOTA,POLK,2017,5896.0,1522.2316616652397,6368.0,20813.791863361937,624.8792389795349,1109.0,4876.915502752758,,,,,4123.272615521803,30668.594306551902,5567.930826178429,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1389,MINNESOTA,RED LAKE,2017,0.0,,3258.0,0.0,199.51573756720967,0.0,282.135607597267,,,,,0.0,0.0,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1394,MINNESOTA,ROSEAU,2017,7706.0,828.6090491192778,7542.0,37.98767388368696,611.7132258405819,560.0,1388.286323097663,,,,,5389.066956446917,55.97387379659383,2811.579136753761,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1329,MINNESOTA,BELTRAMI,2017,9801.0,86.18364796604017,6567.0,218.71691023940977,2753.722286524077,1931.0,8222.237707120352,,,,,6854.171456025984,322.2738188288735,9694.927344770556,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1336,MINNESOTA,CASS,2017,9407.0,438.1867402610717,11068.0,157.70640369894284,980.3615937312638,630.0,3257.9945163017737,,,,,6578.633903360518,232.37638515555614,3163.02652884798,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1354,MINNESOTA,HUBBARD,2017,3148.0,426.76481101256036,3282.0,1211.0009977466268,675.5177510524309,973.0,3558.043495809978,,,,,2201.5030857636775,1784.3792495156579,4885.118750109658,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1356,MINNESOTA,ITASCA,2017,2594.0,4.15342881764049,1960.0,185.3338028870788,826.4205170296605,207.0,5322.510629037331,,,,,1814.0721106959907,273.0846570076244,1039.280145192908,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1361,MINNESOTA,KOOCHICHING,2017,2022.0,341.61952025093035,1588.0,6.906849797033993,66.84283593622253,660.0,1079.2806576339897,,,,,1414.0531256080544,10.177067963017059,3313.6468397455033,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1364,MINNESOTA,LAKE OF THE WOODS,2017,854.0,,,0.0,0.0,85.0,694.1431615488315,,,,,597.2311420718489,0.0,426.75754754298157,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1341,MINNESOTA,COOK,2017,0.0,,,0.0,42.53635014123252,0.0,409.7683824626973,,,,,0.0,0.0,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1363,MINNESOTA,LAKE,2017,0.0,,60.0,24.173974289618975,15.19155362186876,0.0,1981.6667676474704,,,,,0.0,35.6197378705597,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1395,MINNESOTA,ST. LOUIS,2017,4991.0,793.3049041693337,4653.0,336.13335678898767,999.6042283189643,4884.0,10696.522202318605,,,,,3490.3754450592482,495.28397420016347,24520.98661411673,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1331,MINNESOTA,BIG STONE,2017,2545.0,18.690429679382206,10710.0,54200.35264059142,579.3045781139286,0.0,868.7985376804729,,,,,1779.8047500853106,79862.84466178252,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1337,MINNESOTA,CHIPPEWA,2017,0.0,,12946.0,62300.93631087946,2301.013988592388,155.0,1191.2392320773495,,,,,0.0,91798.84920440768,778.2049396372016,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1346,MINNESOTA,DOUGLAS,2017,3875.0,3749.5078651249523,12457.0,1253.59323816167,1332.805637758619,225.0,3175.145171213687,,,,,2709.918823803763,1847.137835287596,1129.6523317314218,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1351,MINNESOTA,GRANT,2017,0.0,,5023.0,26844.622877805454,65.83006569476463,0.0,839.6893083251994,,,,,0.0,39554.87081625964,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1362,MINNESOTA,LAC QUI PARLE,2017,5516.0,608.4773217843318,9438.0,171332.46720685807,1772.3479225513552,1382.0,723.252390904105,,,,,3857.5257373165323,252454.04406859496,6938.575655345888,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1382,MINNESOTA,OTTER TAIL,2017,18079.0,14891.080668445567,45796.0,13521.309619326881,3474.8146984421137,1927.0,8867.119095914106,,,,,12643.257397560841,19923.306715599723,9674.844636650885,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1387,MINNESOTA,POPE,2017,6123.0,3578.1789263972823,17626.0,120217.17414227517,1330.7800972757032,0.0,1795.815534071493,,,,,4282.021408554954,177136.9564302934,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1401,MINNESOTA,STEVENS,2017,0.0,,29889.0,194856.04647392302,501.321269521669,0.0,1269.6102341877015,,,,,0.0,287115.4413726372,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1402,MINNESOTA,SWIFT,2017,3057.0,12967.00476867361,15808.0,17886.438691052364,542.8448494214435,478.0,1417.3955524529365,,,,,2137.863701772415,26355.213668226508,2399.8836203005317,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1404,MINNESOTA,TRAVERSE,2017,0.0,,,40452.26811959526,86.08547052392296,0.0,394.0941820406269,,,,,0.0,59605.39088139708,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1410,MINNESOTA,WILKIN,2017,0.0,,1236.0,55.25479837627194,236.98823650115264,0.0,1115.1074014558649,,,,,0.0,81.41654370413647,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1413,MINNESOTA,YELLOW MEDICINE,2017,3508.0,1482.774087897655,22979.0,189471.00591550217,1941.4805528748275,0.0,1475.6140111634838,,,,,2453.263286168672,279180.7207174716,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1330,MINNESOTA,BENTON,2017,4013.0,10803.068354682915,18955.0,29236.695190844894,1187.9794932301368,2676887.0,3204.2544005689606,,,,,2806.4269006256786,43079.5286874512,13439785.072584579,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1335,MINNESOTA,CARVER,2017,2081.0,7789.75574748474,12524.0,11405.5112981688,1314.5757734123765,525.0,2794.4860181062636,,,,,1455.313825118873,16805.73156292883,2635.8554407066504,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1359,MINNESOTA,KANDIYOHI,2017,3534.0,14881.735453605877,28983.0,98275.26347873101,4621.270611772476,408.0,2854.943648305678,,,,,2471.4459673090328,144806.10768978205,2048.4362282063116,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1372,MINNESOTA,MCLEOD,2017,1852.0,7640.232310049682,17169.0,7944.0284082219305,1635.6239399545361,456.0,6491.358146226008,,,,,1295.1663643056957,11705.324335463452,2289.428725642348,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1373,MINNESOTA,MEEKER,2017,2787.0,8210.29041527084,19793.0,5911.112284628259,1540.4235372574922,621.0,,,,,,1949.0435514686685,8709.873998348767,3117.8404355787247,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1375,MINNESOTA,MORRISON,2017,15438.0,28871.522068623457,44548.0,68009.44766812805,2044.7831175035349,4838537.0,538740.1818784701,,,,,10796.316594034195,100210.19587584131,24292731.574305587,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1391,MINNESOTA,RENVILLE,2017,1579.0,2961.3947469776695,21165.0,361212.12840201805,14630.478908101073,1272.0,,,,,,1104.248212331908,532236.9079738783,6386.301182054971,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1396,MINNESOTA,SCOTT,2017,1775.0,3435.9239893930953,10195.0,0.0,1232.5413838542852,620.0,12626.688025722131,,,,,1241.3176547746275,0.0,3112.8197585488065,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1397,MINNESOTA,SHERBURNE,2017,820.0,736.1952579267769,7443.0,0.0,1196.0816551618002,113085.0,,,,,,573.453789811377,0.0,567763.2619282125,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1398,MINNESOTA,SIBLEY,2017,3609.0,7463.711585299961,23549.0,122812.99852432711,1482.695633494391,1038.0,,,,,,2523.896009060073,180961.83780639397,5211.462757054292,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1399,MINNESOTA,STEARNS,2017,11343.0,69075.674666179,120494.0,97509.75429289308,3493.0445627883564,2892957.0,2313187.3024317035,,,,,7932.544314427378,143678.149323881,14524602.758438837,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1403,MINNESOTA,TODD,2017,11302.0,15054.102749537957,29860.0,12363.261136690848,5861.914157558424,5078.0,13475.334020002798,,,,,7903.871624936811,18216.951653800534,25494.99795792071,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1406,MINNESOTA,WADENA,2017,4237.0,2674.808158560476,6005.0,208.3566355438588,1005.6808497677117,1437.0,5736.7573544777615,,,,,2963.0776919887862,307.00821688434786,7214.712891991346,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1412,MINNESOTA,WRIGHT,2017,2922.0,6571.762746711665,22397.0,1202.9430063167538,1284.192666168639,0.0,,,,,,2043.4536266205414,1772.5060035588042,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1326,MINNESOTA,AITKIN,2017,4240.0,121.48779291598434,4258.0,249.79773432606274,750.4627489203167,1405.0,5318.032286059596,,,,,2965.175693658828,368.07062466245026,7054.051227033989,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1327,MINNESOTA,ANOKA,2017,0.0,,,168.06667839449383,937.8252435900313,60.0,2624.3089849523562,,,,,0.0,247.64198710008174,301.24062179504574,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1334,MINNESOTA,CARLTON,2017,5312.0,588.7485349005394,4078.0,565.2105417239484,1549.5384694306133,1392.0,10998.810353315677,,,,,3714.861623753702,832.8233949735626,6988.782425645062,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1338,MINNESOTA,CHISAGO,2017,2412.0,1819.2018221265348,5852.0,1215.6055642779827,1806.7821107609243,1959.0,9408.998596219968,,,,,1686.7933427134656,1791.1639614910025,9835.506301608246,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1343,MINNESOTA,CROW WING,2017,3659.0,564.8663191991067,3150.0,307.35481596801264,729.1945738497003,134787.0,2528.024610931067,,,,,2558.862703560767,452.87952435425916,676721.9948314806,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1352,MINNESOTA,HENNEPIN,2017,830.0,1158.8066401216968,3485.0,63.312789806144934,422.3251906879515,320.0,2279.4765756668075,,,,,580.4471287115158,93.2897896609897,1606.6166495735774,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1355,MINNESOTA,ISANTI,2017,0.0,,3976.0,0.0,1115.0600358451668,175.0,5156.811938861158,,,,,0.0,0.0,878.6184802355502,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1358,MINNESOTA,KANABEC,2017,5077.0,412.22781015081864,6250.0,1038.329752820777,1460.4146881823167,466.0,31039.395178677103,,,,,3550.5181596004413,1529.952550440231,2339.6354959415216,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1374,MINNESOTA,MILLE LACS,2017,3919.0,1719.5195305031627,11782.0,678.0224217421703,1140.3792918816148,97176.0,6435.378859004328,,,,,2740.6895149643747,999.0488383695077,487889.31105925614,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1384,MINNESOTA,PINE,2017,7147.0,3836.7298702954026,10174.0,238.28631799767277,1313.5630031709186,472.0,,,,,,4998.139311929161,351.10884472408856,2369.7595581210267,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1388,MINNESOTA,RAMSEY,2017,0.0,,,0.0,0.0,0.0,20.152543399804784,,,,,0.0,0.0,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1408,MINNESOTA,WASHINGTON,2017,1916.0,890.9104813838852,2692.0,118.56758818241687,1714.620018788254,1520.0,4621.649953021897,,,,,1339.9237332665837,174.70633336512614,7631.429085474493,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1342,MINNESOTA,COTTONWOOD,2017,2563.0,640.6663951210456,28973.0,410423.4332058853,2763.8499889386558,148229.0,1354.698750764655,,,,,1792.3927601055605,604748.5172103749,744209.9354676306,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1357,MINNESOTA,JACKSON,2017,0.0,,12649.0,320850.80047141714,1826.0247453486247,330.0,,,,,,0.0,472765.51515399443,1656.8234198727516,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1367,MINNESOTA,LINCOLN,2017,5073.0,2101.634981726088,15304.0,136633.6049681921,3344.1673372940427,0.0,698.6215045265659,,,,,3547.720824040386,201326.1508003911,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1368,MINNESOTA,LYON,2017,5908.0,1876.3114683690915,49918.0,289222.0329675328,4729.6370276084735,325.0,,,,,,4131.664622201971,426161.32859535166,1631.7200347231646,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1377,MINNESOTA,MURRAY,2017,5053.0,3908.3765173997012,44312.0,236036.98724710534,5650.24517709372,560.0,2154.082972290245,,,,,3533.734146240108,347794.5129241326,2811.579136753761,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1379,MINNESOTA,NOBLES,2017,5094.0,6820.968475770095,80763.0,452432.0448130789,2646.3686409295374,783.0,1869.7081932041108,,,,,3562.4068357306764,666647.1407394385,3931.190114425347,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1385,MINNESOTA,PIPESTONE,2017,9181.0,7175.0482824739465,43621.0,415923.58792759,4269.839337986578,0.0,2830.3127619281386,,,,,6420.584444217384,612852.8556649241,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1390,MINNESOTA,REDWOOD,2017,4209.0,1736.1332457737249,40624.0,226970.5957468654,3030.2085624420884,1788.0,9196.277304777583,,,,,2943.4963430683983,334435.41504467884,8976.970529492366,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1393,MINNESOTA,ROCK,2017,5561.0,4028.8259531112753,84242.0,345030.5304692003,2388.1122293577687,0.0,1583.0942426291092,,,,,3888.995762367156,508393.73391452327,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1332,MINNESOTA,BLUE EARTH,2017,1347.0,390.42230885820607,10437.0,690193.442226177,3589.2577357268588,553.0,1212448.6644198997,,,,,942.0027498486891,1016982.5282983376,2776.434397544339,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1333,MINNESOTA,BROWN,2017,2664.0,5976.784068584665,33652.0,325390.9030713341,1299.3842197905078,118.0,3072.143282725796,,,,,1863.0254829969617,479455.2411616843,592.4398895302567,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1347,MINNESOTA,FARIBAULT,2017,1091.0,2226.237846255303,10422.0,243573.51151730225,954.029567453358,930.0,1189.0000605884823,,,,,762.9732740051372,358899.39024977805,4669.2296378232095,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1349,MINNESOTA,FREEBORN,2017,3225.0,717.5048282473947,14254.0,335477.2060582694,1372.3036771754778,470.0,3076.6216257035303,,,,,2255.3517952947454,494317.15274367685,2359.718204061192,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1366,MINNESOTA,LE SUEUR,2017,1147.0,3087.0359687112946,9053.0,112962.6795721238,1431.044351180037,290.0,8423.7631411184,,,,,802.1359718459142,166447.64271313782,1455.9963386760546,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1371,MINNESOTA,MARTIN,2017,1666.0,474.52924241542604,18946.0,952672.1527795942,1700.441235407843,488.0,1390.5254945865302,,,,,1165.0902607631149,1403738.2497408872,2450.090390599706,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1378,MINNESOTA,NICOLLET,2017,1110.0,12009.639426207477,13865.0,308494.4461845233,1093.7918607745507,0.0,,,,,,776.2606179154008,454558.7405681569,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1392,MINNESOTA,RICE,2017,2839.0,6252.987084957758,11635.0,192460.52073598505,4088.5534647656114,1501.0,10206.143646256689,,,,,1985.4089137493902,283585.69496746414,7536.036221906062,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1400,MINNESOTA,STEELE,2017,2143.0,3652.940645114811,7408.0,162675.8821279088,1194.0561146788843,86.0,2207.8230880230576,,,,,1498.6725262997331,239698.785554947,431.7782245728989,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1407,MINNESOTA,WASECA,2017,1316.0,1435.0096564947894,10104.0,313033.39764280745,1866.5355550069412,0.0,1751.0321042941491,,,,,920.3233992582591,461246.7703978529,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1409,MINNESOTA,WATONWAN,2017,0.0,,2339.0,439540.40966691496,612.72599608204,0.0,546.3578432835964,,,,,0.0,647651.6433864672,0.0,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1344,MINNESOTA,DAKOTA,2017,1915.0,3714.2037201750086,17257.0,16683.49568473561,1492.82333590897,522.0,5922.608588053739,,,,,1339.2243993765699,24582.70766466769,2620.7934096168988,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1345,MINNESOTA,DODGE,2017,2160.0,4472.204479394398,9771.0,194736.32774410775,953.0167972119001,272.0,7481.07194430531,,,,,1510.5612024299687,286939.03886127827,1365.6241521375407,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1348,MINNESOTA,FILLMORE,2017,16206.0,11383.510031948173,32177.0,165240.62568587408,4443.023049275883,1553.0,18611.993415464152,,,,,11333.405021564853,243477.87012521393,7797.1114274617685,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1350,MINNESOTA,GOODHUE,2017,8146.0,19087.082131466876,43935.0,118651.62152161413,3699.6496920457716,1837.0,9780.701063371922,,,,,5696.773868053023,174830.1543586762,9222.983703958318,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1353,MINNESOTA,HOUSTON,2017,7861.0,9529.004064871695,26610.0,14622.952161953803,1067.4598344966446,313.0,2586.243069641614,,,,,5497.463709399069,21546.549055700947,1571.4719103641557,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
1376,MINNESOTA,MOWER,2017,2927.0,3611.406356938406,23328.0,354434.20646786207,2961.3401860229496,352.0,5136.659395461354,,,,,2046.9502960706109,522249.8119461709,1767.2783145309354,"种类：layers,FAO总量：381175000.0,国家总量：170230374.0; 种类：cattle_beef_slaughtered,FAO总量：32817400.0,国家总量：609900.0; "
