OBJECTID,State,County,year,cattle_cow_beef,cattle_cow_milk,cattle_excl_cows,hogs,sheep_goats,broilers,layers,horses,donkeys,mules,rabbits,cattle_beef_slaughtered,hogs_slaughtered,broilers_slaughtered,标记
26,ALABAMA,COLBERT,1997,9594.0,8.215668399390974,,1709.7521449128562,124.15399228665271,1282775.0,82592.1300052549,,,,,639.983710908492,1299.2025663357454,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1861,NEW YORK,HERKIMER,1997,1265.0,19860.351396977756,,289.7523884213688,1234.4228150284387,0.0,4396.593301542166,,,,,98497.90825326217,192.55878919202377,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1867,NEW YORK,MADISON,1997,1420.0,25298.096918824653,,846.8865764521624,1430.5386754557626,110.0,2259.119087748939,,,,,110566.82191275277,562.8096963516871,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1873,NEW YORK,ONEIDA,1997,1576.0,27967.162190076793,,250.33754146699144,1638.5163822799009,530.0,2759.9168155925845,,,,,122713.5995313369,166.36513036810874,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1874,NEW YORK,ONONDAGA,1997,1183.0,17610.28521409455,,73.5033632392443,1496.9650152779209,183.0,,,,,,92113.06360759618,48.847634022976614,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1878,NEW YORK,OSWEGO,1997,1427.0,6093.972035248254,,1100.4199163208602,181.88164475114726,265.0,1545.0478795933302,,,,,111111.86962640718,731.2986368947079,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1879,NEW YORK,OTSEGO,1997,2210.0,19935.319371122197,,176.83417822774715,2870.5668280289765,474.0,2603.516263363812,,,,,172079.3495966082,117.51749634513212,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1840,NEW YORK,ALBANY,1997,1652.0,1929.6551153069547,,438.88964716766156,1478.7768508028062,312.0,1864.168198282341,,,,,128631.26042244198,291.6699306879183,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1857,NEW YORK,FULTON,1997,464.0,3900.3885726108647,,47.936976025594106,645.284443986679,74.0,605.0647626628277,,,,,36128.87701937838,31.85715262368039,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1869,NEW YORK,MONTGOMERY,1997,912.0,17870.10572722529,,286.55659001966256,1798.2559137569951,3890.0,1546.6276831511966,,,,,71011.93069326095,190.43497901711174,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1882,NEW YORK,RENSSELAER,1997,1614.0,7274.974367660706,,1216.5339249161882,2335.992950412561,277.0,9613.104649616987,,,,,125672.42997688943,808.4637399165115,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1886,NEW YORK,SARATOGA,1997,1215.0,6607.45131021019,,568.8521155037167,1306.3846831691098,301.0,,,,,,94604.71029858777,378.03821113434077,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1887,NEW YORK,SCHENECTADY,1997,307.0,593.5820418559978,,214.1184929143203,221.4211327405271,0.0,,,,,,23904.23544170078,142.29528171910576,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1888,NEW YORK,SCHOHARIE,1997,1621.0,9231.330405265682,,298.2745174925856,2491.7785330907172,291.0,2848.385814833103,,,,,126217.47769054383,198.22228299178911,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1898,NEW YORK,WASHINGTON,1997,2059.0,26252.14141170393,,997.0891013323572,2646.7733260090863,0.0,,,,,,160321.89177349154,662.6287745725523,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1841,NEW YORK,ALLEGANY,1997,2794.0,13352.51506611018,,5135.648031541981,2638.0746386514234,491.0,1701.4484318221027,,,,,217551.9017072051,3412.962951083626,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1844,NEW YORK,CATTARAUGUS,1997,2043.0,20697.32261516571,,1432.7829500983128,1640.0979617994758,1405.0,4910.029457848743,,,,,159076.06842799572,952.1748950855585,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1846,NEW YORK,CHAUTAUQUA,1997,2532.0,26308.624131949742,,1236.7739814603278,841.400304414003,802.0,4161.202571420074,,,,,197151.5444247113,821.9145376909541,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1891,NEW YORK,STEUBEN,1997,5093.0,23590.264850301257,,3581.4247421788305,1572.8808322175303,588.0,,,,,,396561.14366313384,2380.0832693514108,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1843,NEW YORK,BROOME,1997,1658.0,7370.481512803627,,239.6848801279705,2766.9733694968013,235.0,6448.758123210608,,,,,129098.44417700291,159.285763118402,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1847,NEW YORK,CHEMUNG,1997,925.0,3359.181416800984,,723.3157049195199,644.4936542268914,502.0,879.9505817315797,,,,,72024.1621614763,480.6890362550886,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1889,NEW YORK,SCHUYLER,1997,1154.0,3898.334655511017,,0.0,2146.2034080635376,0.0,,,,,,89855.008793885,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1894,NEW YORK,TIOGA,1997,1996.0,10662.91062385956,,1235.7087153264258,1418.6768290589487,324.0,1447.1000590056142,,,,,155416.4623506018,821.2066009659835,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1895,NEW YORK,TOMPKINS,1997,1124.0,8950.970721136466,,327.036703107942,3182.1379933852895,73.0,,,,,,87519.09002108038,217.33657456599738,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1850,NEW YORK,COLUMBIA,1997,1394.0,12178.701443547194,,430.3675180964448,4433.958183129055,353.0,,,,,,108542.35897632211,286.0064368881529,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1852,NEW YORK,DELAWARE,1997,2322.0,16931.46561259487,,264.18600120771856,1372.0202332314805,1395.0,3154.8677050591823,,,,,180800.11301507885,175.56830779272752,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1853,NEW YORK,DUTCHESS,1997,1665.0,4012.3270545525666,,484.6960909254515,3618.653940788043,7705.0,15331.993529093323,,,,,129643.49189065731,322.11120986165736,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1859,NEW YORK,GREENE,1997,705.0,1576.381374133143,,107.5918795241112,922.8516496721255,0.0,,,,,,54894.09116090896,71.50160922203823,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1876,NEW YORK,ORANGE,1997,1027.0,9747.89055587739,,660.4650030192965,961.6003479017178,80.0,,,,,,79966.28598901206,438.92076948181875,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1880,NEW YORK,PUTNAM,1997,86.0,12.323502599086458,,10.652661339020911,583.6028427232465,0.0,641.4002444937547,,,,,6696.300482039957,7.079367249706754,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1884,NEW YORK,ROCKLAND,1997,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1893,NEW YORK,SULLIVAN,1997,914.0,4680.877070553007,,125.70140380044676,523.5028209793891,364026.0,,,,,,71167.65861144791,83.5365335465397,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1896,NEW YORK,ULSTER,1997,1168.0,1191.2719179116912,,2302.040115362419,1354.6228585161532,1527.0,5420.306007039587,,,,,90945.10422119383,1529.85126266163,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1900,NEW YORK,WESTCHESTER,1997,0.0,,,0.0,0.0,0.0,884.6899924051788,,,,,0.0,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1870,NEW YORK,NASSAU,1997,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1892,NEW YORK,SUFFOLK,1997,53.0,31.83571504764002,,589.0921720478565,393.8133003742232,0.0,5875.289431705108,,,,,4126.789831954858,391.48900890878366,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1860,NEW YORK,HAMILTON,1997,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1905,NORTH CAROLINA,ALLEGHANY,1997,8757.0,4165.343878491223,,29.827451749258554,876.9858436044449,0.0,244.86955146929057,,,,,1169.4537747954057,29.217245912798997,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1907,NORTH CAROLINA,ASHE,1997,8207.0,277.27880847944533,,300.4050497603897,1130.8293564962635,0.0,605.0647626628277,,,,,1096.004011618807,294.25940526461847,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1908,NORTH CAROLINA,AVERY,1997,0.0,,,27.696919481454373,0.0,0.0,101.107427703449,,,,,0.0,27.130299776170496,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1916,NORTH CAROLINA,CALDWELL,1997,3113.0,1234.404177008494,,4857.613570593536,78.28818621897209,389987.0,115696.91356034513,,,,,415.72565957954754,4758.237191512979,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1988,NORTH CAROLINA,SURRY,1997,11274.0,1499.3594828888527,,16657.566535826998,400.139618452524,3694968.0,611832.6411047274,,,,,1505.5866000963122,16316.788369229924,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1997,NORTH CAROLINA,WATAUGA,1997,4216.0,180.7447047866014,,34.08851628486692,334.50406839015346,0.0,590.8465306420301,,,,,563.0258210046169,33.391138186056,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1999,NORTH CAROLINA,WILKES,1997,16536.0,1521.9525709871778,,170.44258142433458,0.0,15883944.0,1078059.527691583,,,,,2208.3005161604233,166.95569093027996,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2001,NORTH CAROLINA,YADKIN,1997,9373.0,3449.553769194285,,322.77563857233366,120.20004348771472,646588.0,1335540.6509633209,,,,,1251.7175095531957,316.1723396992177,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1913,NORTH CAROLINA,BUNCOMBE,1997,8359.0,2485.2396908157693,,156.5941216836074,1137.1556745745643,96.0,2110.617553309498,,,,,1116.3028552603398,153.3905410421947,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1914,NORTH CAROLINA,BURKE,1997,3237.0,344.031114224497,,0.0,9.48947711745116,553122.0,,,,,,432.28524255027156,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1922,NORTH CAROLINA,CHEROKEE,1997,2422.0,401.5407930202338,,351.5378241876901,0.0,0.0,,,,,,323.44604802494825,344.3461125437024,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1924,NORTH CAROLINA,CLAY,1997,2900.0,311.16844062693315,,10.652661339020911,202.4421785056248,0.0,153435.26095065748,,,,,387.2805694766103,10.434730683142499,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1940,NORTH CAROLINA,GRAHAM,1997,573.0,12.323502599086458,,0.0,0.0,0.0,151.66114155517351,,,,,76.5212987276199,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1946,NORTH CAROLINA,HAYWOOD,1997,8755.0,2362.004664824905,,26.63165334755228,858.0068893695425,0.0,691.9539583454792,,,,,1169.1866847474907,26.08682670785625,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1947,NORTH CAROLINA,HENDERSON,1997,2208.0,2863.1604371877543,,40.48011308827947,84.61450429727286,0.0,459.72283533911974,,,,,294.86741289805366,39.65197659594149,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1952,NORTH CAROLINA,JACKSON,1997,0.0,,,29.827451749258554,0.0,0.0,369.6740325407354,,,,,0.0,29.217245912798997,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1961,NORTH CAROLINA,MCDOWELL,1997,1499.0,451.8617619665035,,137.41933127336978,0.0,151250.0,233564.4772091987,,,,,200.1839909122203,134.60802581253822,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1958,NORTH CAROLINA,MACON,1997,2744.0,170.4751192873627,,95.87395205118821,117.03688444856434,0.0,669.8367085353498,,,,,366.4475457392478,93.9125761482825,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1959,NORTH CAROLINA,MADISON,1997,5795.0,240.30830068218597,,46.87170989169201,1145.854361932228,43.0,894.1688137523772,,,,,773.8934138334334,45.912815005826985,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1963,NORTH CAROLINA,MITCHELL,1997,1455.0,,,72.4380971053422,127.3171513258031,0.0,180.09760559676857,,,,,194.3080098580924,70.95616864536899,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1977,NORTH CAROLINA,POLK,1997,1456.0,227.9847980830995,,0.0,0.0,0.0,,,,,,194.44155488204984,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1983,NORTH CAROLINA,RUTHERFORD,1997,6755.0,544.288031459652,,137.41933127336978,497.40675890639847,118036.0,240.1301407956914,,,,,902.096636832587,134.60802581253822,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1989,NORTH CAROLINA,SWAIN,1997,295.0,5.134792749619358,,0.0,0.0,0.0,74.25076721972036,,,,,39.395782067448295,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
1990,NORTH CAROLINA,TRANSYLVANIA,1997,0.0,,,0.0,0.0,0.0,396.5306930244641,,,,,0.0,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2002,NORTH CAROLINA,YANCEY,1997,2648.0,132.47765294017944,,262.0554689399145,26.88685183277829,56.0,469.2016566863181,,,,,353.6272234393324,256.6943748053055,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
