OBJECTID,State,County,year,cattle_cow_beef,cattle_cow_milk,cattle_excl_cows,hogs,sheep_goats,broilers,layers,horses,donkeys,mules,rabbits,cattle_beef_slaughtered,hogs_slaughtered,broilers_slaughtered,标记
26,ALABAMA,COLBERT,2007,0.0,,5313.0,0.0,1183.2328990805852,1670490.0,,,,,,0.0,0.0,11191077.007542107,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1602,MISSOURI,TEXAS,2007,38540.0,4941.331812485763,25395.0,219.5138504650954,3882.626453451364,0.0,4255.957136852094,,,,,3790.4158018858316,653.406335531411,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1606,MISSOURI,WAYNE,2007,0.0,,8620.0,700.3537133886377,546.4607308819778,0.0,1229.1187110446779,,,,,0.0,2084.6773562192634,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1607,MISSOURI,WEBSTER,2007,26404.0,7429.4836972490975,38080.0,7908.770441042438,1494.7308227065867,1327.0,65968.40442008662,,,,,2596.8380600153996,23541.29683157455,13384.94205323193,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1609,MISSOURI,WRIGHT,2007,28788.0,9297.397638022234,34680.0,0.0,3026.963852434485,36.0,7703.902321052206,,,,,2831.3048807651617,0.0,363.11824711103947,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1507,MISSOURI,BUTLER,2007,0.0,,1974.0,129.61770217938968,593.9125030313934,0.0,1400.1265317117634,,,,,0.0,385.8208838375951,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1511,MISSOURI,CAPE GIRARDEAU,2007,19670.0,2205.290467520707,25264.0,5595.512578760265,1464.8821273222768,40.0,2586.49328758967,,,,,1934.5479715385134,16655.63863856973,403.4647190122661,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1530,MISSOURI,DUNKLIN,2007,1053.0,,716.0,197.56246541858587,78.83116986112566,0.0,224.44776462554987,,,,,103.56273584291075,588.0657019782699,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1562,MISSOURI,MISSISSIPPI,2007,666.0,,668.0,0.0,0.0,0.0,102.60469240025137,,,,,65.50121754167004,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1567,MISSOURI,NEW MADRID,2007,130.0,,156.0,0.0,0.0,0.0,,,,,,12.785522943569228,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1573,MISSOURI,PEMISCOT,2007,217.0,,179.0,0.0,21.429832583606977,0.0,,,,,,21.341988298111712,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1595,MISSOURI,SCOTT,2007,3825.0,,4084.0,0.0,374.2567190494218,1700028.0,1733.5917820125806,,,,,376.1894250704024,0.0,17147532.98332462,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1598,MISSOURI,STODDARD,2007,4934.0,15.428804576870618,4945.0,44.94807414285287,981.1801918637194,4091874.0,,,,,,485.25977079669667,133.79272584690796,41273169.841089934,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1621,MONTANA,DEER LODGE,2007,5047.0,,1169.0,0.0,1059.2460105611449,0.0,136.8062565336685,,,,,912.491968684614,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1624,MONTANA,FLATHEAD,2007,6187.0,312.69043942457785,6047.0,1534.5063451560004,777.5967823194532,87.0,3804.9240098426553,,,,,1118.6026967013486,191.20792100007623,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1629,MONTANA,GRANITE,2007,15254.0,27.771848238367113,5613.0,0.0,562.533105319683,0.0,431.79474718439116,,,,,2757.906179971291,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1633,MONTANA,LAKE,2007,27397.0,1215.7898006574046,12344.0,124.39118193022074,2020.5270721686577,228.0,7214.392434392675,,,,,4953.347031117964,15.499824658725526,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1636,MONTANA,LINCOLN,2007,1849.0,23.657500351201612,713.0,53.31050654152317,969.6999244082157,34.0,2671.997197923213,,,,,334.29713693240564,6.642781996596654,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1640,MONTANA,MINERAL,2007,0.0,,368.0,0.0,0.0,0.0,470.2715068344855,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1641,MONTANA,MISSOULA,2007,4876.0,4.114347887165498,2729.0,136.93483052822617,1754.184867200971,63.0,3191.4334531994855,,,,,881.5753594821041,17.0628321873365,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1648,MONTANA,POWELL,2007,0.0,,14322.0,0.0,1174.0486851161822,0.0,966.1941867690338,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1650,MONTANA,RAVALLI,2007,15594.0,1785.626983029826,17062.0,247.73705981060766,5981.984695481146,188.0,5651.80847304718,,,,,2819.3778006078605,30.869398690066802,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1654,MONTANA,SANDERS,2007,10583.0,12.343043661496495,4048.0,56.44641869102453,379.6141771953236,300.0,2141.8729538552475,,,,,1913.3945917553538,7.033533878749398,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1612,MONTANA,BLAINE,2007,53285.0,183.08848097886468,25798.0,0.0,8183.134642283064,4965.0,,,,,,9633.868545940095,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1617,MONTANA,CHOUTEAU,2007,28335.0,10.285869717913744,15425.0,0.0,1115.8819966749634,0.0,,,,,,5122.936384521208,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1627,MONTANA,GLACIER,2007,39442.0,782.7546855332359,14600.0,25781.37908510054,1100.5749734009582,11900.0,76062.14103496134,,,,,7131.069591610571,3212.5014738050954,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1630,MONTANA,HILL,2007,0.0,,5371.0,0.0,924.5442057499009,0.0,32254.212575570684,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1635,MONTANA,LIBERTY,2007,8850.0,602.7519654697454,4351.0,18655.541377383608,0.0,13000.0,57484.27891724083,,,,,1600.070125393072,2324.582946926676,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1645,MONTANA,PHILLIPS,2007,57487.0,59.65804436389972,23246.0,0.0,13227.564162231407,315.0,1596.785525478912,,,,,10393.58545745441,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1646,MONTANA,PONDERA,2007,18963.0,766.297293984574,9091.0,28562.93316170825,8935.474836200408,7600.0,75363.14656798463,,,,,3428.4892415625786,3559.0983932745794,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1659,MONTANA,TETON,2007,33233.0,612.0092482158678,27870.0,13798.013457805997,6672.331445138772,17812.0,66214.22816229555,,,,,6008.489319456267,1719.3082814720754,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1660,MONTANA,TOOLE,2007,10339.0,613.0378351876592,4120.0,17050.999660888745,2551.680779776631,0.0,51278.83262478396,,,,,1869.2796640044032,2124.6482338918554,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1619,MONTANA,DANIELS,2007,0.0,,4788.0,0.0,434.7194609817415,0.0,143.21904980868422,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1620,MONTANA,DAWSON,2007,31454.0,126.51619753033906,15002.0,478.74925482387476,6246.030846957733,0.0,870.0022876437981,,,,,5686.848104419627,59.65478734198564,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1626,MONTANA,GARFIELD,2007,45769.0,16.45739154866199,22605.0,108.71162118271393,31286.024869738787,0.0,307.8140772007541,,,,,8274.984132103447,13.546065247961804,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1638,MONTANA,MCCONE,2007,25053.0,7.200108802539621,13720.0,0.0,8620.915507919606,0.0,1058.1108903775923,,,,,4529.554446494083,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1651,MONTANA,RICHLAND,2007,0.0,,47920.0,48.08398629235423,6334.046230783261,0.0,1004.670946419128,,,,,0.0,5.991528859675413,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1652,MONTANA,ROOSEVELT,2007,24845.0,,10742.0,84.6696280365368,3816.8062533731427,0.0,870.0022876437981,,,,,4491.94827857524,10.550300818124095,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1655,MONTANA,SHERIDAN,2007,16316.0,,6869.0,1382.9372579301012,2270.7969026986393,0.0,508.7482664845797,,,,,2949.914595018459,172.32158002936026,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1662,MONTANA,VALLEY,2007,44208.0,11.31445668970512,26908.0,234.14810716276844,3013.187531487881,0.0,728.9208355934524,,,,,7992.757073827903,29.176140534071575,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1613,MONTANA,BROADWATER,2007,0.0,,6883.0,0.0,33.67545120281096,0.0,1229.1187110446779,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1616,MONTANA,CASCADE,2007,41358.0,1118.074038337224,22259.0,18142.297088915217,8605.608484645601,10094.0,110787.41661917142,,,,,7477.480253786064,2260.62988888101,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1623,MONTANA,FERGUS,2007,78134.0,506.0647901213562,37468.0,284.3227015547903,7596.110299724973,0.0,2201.7256910887277,,,,,14126.540020052236,35.42817064851549,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1628,MONTANA,GOLDEN VALLEY,2007,0.0,,8193.0,0.0,16321.878917071512,0.0,,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1632,MONTANA,JUDITH BASIN,2007,0.0,,28287.0,122.30057383055315,10200.60030979692,0.0,,,,,,0.0,15.23932340395703,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1634,MONTANA,LEWIS AND CLARK,2007,0.0,,17025.0,0.0,5380.4186808127515,0.0,,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1639,MONTANA,MEAGHER,2007,0.0,,18489.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1642,MONTANA,MUSSELSHELL,2007,22755.0,90.51565351764096,14403.0,109.7569252325477,5009.98871758183,0.0,1323.173012411575,,,,,4114.0786105445595,13.67631587534605,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1644,MONTANA,PETROLEUM,2007,16989.0,,9166.0,0.0,5535.019615880202,0.0,,,,,,3071.5922441020225,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1663,MONTANA,WHEATLAND,2007,22001.0,442.29239787029104,12431.0,0.0,18587.318361624253,0.0,67338.60458318163,,,,,3977.7562518387554,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1610,MONTANA,BEAVERHEAD,2007,74505.0,19.543152464036115,63364.0,77.35249968770029,18138.822579695905,0.0,872.1398854021368,,,,,13470.420869198962,9.638546426434363,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1625,MONTANA,GALLATIN,2007,21410.0,5666.485627598682,21349.0,0.0,4892.889989535693,71.0,3159.3694868244065,,,,,3870.9041112616574,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1631,MONTANA,JEFFERSON,2007,0.0,,6345.0,0.0,1829.1892812435954,0.0,893.5158629855223,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1637,MONTANA,MADISON,2007,44058.0,23.657500351201612,26275.0,8.3624323986703,5478.383629766384,0.0,2197.4504955720504,,,,,7965.637241194119,1.042005019073985,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1656,MONTANA,SILVER BOW,2007,6047.0,,3056.0,79.44310778736786,325.2742445726059,0.0,288.57569737570697,,,,,1093.29085290982,9.899047681202857,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1611,MONTANA,BIG HORN,2007,57178.0,9.25728274612237,35982.0,106.62101308304634,887.0419987285887,22.0,1113.688432094395,,,,,10337.71860222882,13.285563993193309,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1614,MONTANA,CARBON,2007,30346.0,5.142934858956872,26508.0,726.4863146344824,8379.064540190328,0.0,1451.4288779118892,,,,,5486.522940698097,90.52418603205244,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1643,MONTANA,PARK,2007,23965.0,227.31772076589377,10663.0,45.993378192686656,2821.8497405628186,0.0,1710.0782066708562,,,,,4332.845260457058,5.731027604906917,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1657,MONTANA,STILLWATER,2007,0.0,,30273.0,0.0,9119.159115488468,93.0,1921.7003847463748,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1658,MONTANA,SWEET GRASS,2007,23007.0,15.428804576870618,13174.0,44.94807414285287,8926.290622236007,60.0,1528.3823972120776,,,,,4159.639929369312,5.600776977522669,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1661,MONTANA,TREASURE,2007,11682.0,,21485.0,0.0,99.4956512810324,0.0,,,,,,2112.092565518855,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1665,MONTANA,YELLOWSTONE,2007,33094.0,610.9806612440765,90470.0,0.0,5677.374932328448,642.0,26982.89650350777,,,,,5983.358274548964,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1615,MONTANA,CARTER,2007,40640.0,10.285869717913744,25121.0,137.98013457805996,48673.27260668104,0.0,619.9033499181854,,,,,7347.666654912367,17.19308281472075,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1618,MONTANA,CUSTER,2007,50711.0,18.51456549224474,48792.0,22.996689096343328,7620.601536963381,0.0,1207.7427334612921,,,,,9168.492217944415,2.8655138024534583,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1622,MONTANA,FALLON,2007,0.0,,21548.0,0.0,3033.086661744087,0.0,634.8665342265554,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1647,MONTANA,POWDER RIVER,2007,45278.0,19.543152464036115,31815.0,24.041993146177116,18377.612142770384,0.0,709.6824557684052,,,,,8186.211879948873,2.9957644298377066,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1649,MONTANA,PRAIRIE,2007,20773.0,27.771848238367113,18468.0,0.0,3110.3871292778126,0.0,297.12608840906125,,,,,3755.735222010202,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1653,MONTANA,ROSEBUD,2007,0.0,,31186.0,0.0,3921.6593628000765,30.0,530.1242440679655,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1664,MONTANA,WIBAUX,2007,12186.0,,6715.0,0.0,828.8753102873698,0.0,446.75793149276114,,,,,2203.2152031683586,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1669,NEBRASKA,BANNER,2007,10058.0,7.200108802539621,39177.0,0.0,0.0,0.0,3539.8618878086722,,,,,707.3896061908322,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1672,NEBRASKA,BOX BUTTE,2007,15738.0,,54807.0,372.1282417408284,504.3664168784642,0.0,675.4808916349882,,,,,1106.8699167062357,965.5456556445313,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1682,NEBRASKA,CHEYENNE,2007,8642.0,,52855.0,0.0,499.0089587325624,0.0,510.8858642429183,,,,,607.8008527243162,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1688,NEBRASKA,DAWES,2007,30609.0,24.68608732299299,38796.0,335.54259999664583,1865.1607859375072,0.0,2334.2567521057185,,,,,2152.7628212264053,870.6184142188049,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
1690,NEBRASKA,DEUEL,2007,2779.0,6.171521830748247,12231.0,0.0,164.55050019555355,0.0,489.5098866595326,,,,,195.44996178209612,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
