OBJECTID,State,County,year,cattle_cow_beef,cattle_cow_milk,cattle_excl_cows,hogs,sheep_goats,broilers,layers,horses,donkeys,mules,rabbits,cattle_beef_slaughtered,hogs_slaughtered,broilers_slaughtered,标记
26,ALABAMA,COLBERT,2002,9280.0,64.75838940216249,7027.0,47.970925111270965,697.2101423743187,1846500.0,71751.24170251348,,,,,1212.4638160153872,47.076052756007115,13067643.609324878,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1979,NORTH CAROLINA,RICHMOND,2002,0.0,7.74425505486436,2113.0,60199.0486030068,315.0413444207808,5378488.0,12166.015948256765,,,,,0.0,59277.886441732524,27609961.24609931,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1986,NORTH CAROLINA,STANLY,2002,8669.0,852.6562363423474,6190.0,4172.35488177101,874.9453318417325,2167891.0,469862.94805858505,,,,,2595.4373034124906,4108.509762459547,11128664.133073736,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1992,NORTH CAROLINA,UNION,2002,12981.0,420.19390064353087,9734.0,0.0,1694.205389730155,17396870.0,2138117.4544037813,,,,,3886.4196142112755,0.0,89305192.55661213,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1910,NORTH CAROLINA,BERTIE,2002,563.0,8.178956703523715,608.0,55066.15961610081,236.47171130857637,4796360.0,516.6916109158435,,,,,168.55821915113992,54223.54060828965,24621662.021434445,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1917,NORTH CAROLINA,CAMDEN,2002,187.0,12.890430774354703,268.0,0.0,70.94151339257292,0.0,20250.519290708708,,,,,55.98647776423298,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1923,NORTH CAROLINA,CHOWAN,2002,512.0,22.161274949770505,909.0,14335.497387903068,151.79958242066675,786440.0,95.13686804164738,,,,,153.2891797608946,14116.136483316895,4037115.621041144,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1929,NORTH CAROLINA,CURRITUCK,2002,280.0,21.151019384406403,201.0,0.0,33.56372676637858,0.0,208.3169351946417,,,,,83.8300201817392,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1935,NORTH CAROLINA,EDGECOMBE,2002,1770.0,25.013586138442033,1083.0,165156.08593773897,189.94018101882423,953300.0,89121.92157425564,,,,,529.92548472028,162628.87760803112,4893675.705125024,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1939,NORTH CAROLINA,GATES,2002,600.0,22.64393099334247,364.0,31441.036800254642,427.9375162713269,1142599.0,1641.9311191325696,,,,,179.63575753229833,30959.927977378997,5865424.280919067,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1944,NORTH CAROLINA,HALIFAX,2002,3092.0,495.8492501511252,4031.0,66402.91638309466,186.1261211590085,908227.0,171236.52072999545,,,,,925.7229371497773,65386.82301634149,4662297.707582695,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1948,NORTH CAROLINA,HERTFORD,2002,180.0,27.519244260980773,125.0,60713.34154431601,32.03810282245228,1622680.0,43231.99096506636,,,,,53.8907272596895,59784.309703896666,8329874.848622964,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1960,NORTH CAROLINA,MARTIN,2002,1122.0,4.089478351761858,646.0,19765.1367487532,224.26671975716596,917800.0,49.20872484912796,,,,,335.91886658539784,19462.691834624547,4711439.8008640995,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1966,NORTH CAROLINA,NASH,2002,4652.0,326.13589855300813,2365.0,75186.05809009551,628.5570648976352,1681213.0,977592.0098885741,,,,,1392.7759067337531,74035.56562592546,8630348.487611827,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1968,NORTH CAROLINA,NORTHAMPTON,2002,1226.0,6.134217527642786,591.0,144221.79733976224,459.97561909377913,1769900.0,23900.612891256198,,,,,367.05573122432963,142014.92421430026,9085614.843701642,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1972,NORTH CAROLINA,PASQUOTANK,2002,367.0,35.782935577916255,291.0,1673.4043643466616,344.0281993553805,0.0,359.22369139863406,,,,,109.87720502392247,1647.798033072011,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1974,NORTH CAROLINA,PERQUIMANS,2002,546.0,31.689037496026387,341.0,11759.570269718773,183.07487327115587,1315600.0,168.94995531533934,,,,,163.46853935439148,11579.626044408045,6753508.609737207,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1991,NORTH CAROLINA,TYRRELL,2002,144.0,3.067108763821393,67.0,0.0,46.531530289752126,150.0,1066.1890383977725,,,,,43.1125818077516,0.0,770.0108630743244,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1996,NORTH CAROLINA,WASHINGTON,2002,637.0,8.986065445277454,596.0,0.0,0.0,1221860.0,14116.866599151459,,,,,190.71329591345673,0.0,6272303.154373294,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1909,NORTH CAROLINA,BEAUFORT,2002,761.0,6.134217527642786,724.0,90562.41299262221,237.99733525250267,0.0,331.3387473174616,,,,,227.8380191367984,89176.63248581314,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1918,NORTH CAROLINA,CARTERET,2002,129.0,3.067108763821393,106.0,145.02837824337735,13.730615495336693,0.0,654.4760404934019,,,,,38.62168786944414,142.80916286624097,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1927,NORTH CAROLINA,CRAVEN,2002,642.0,6.134217527642786,777.0,106687.33744746663,160.19051411226138,0.0,677.4401120896615,,,,,192.21026055955923,105054.81433249505,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1942,NORTH CAROLINA,GREENE,2002,1168.0,8.638897991622882,904.0,489304.5517378734,1553.0851749169724,803001.0,13571.475887203736,,,,,349.69094132954075,481817.24340227805,4122129.953730304,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1950,NORTH CAROLINA,HYDE,2002,180.0,52.12251525195268,156.0,3681.4896015626555,0.0,0.0,81883.06652170555,,,,,53.8907272596895,3625.155672758424,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1953,NORTH CAROLINA,JOHNSTON,2002,7072.0,65.43165362818972,5414.0,211248.33574930343,1500.4511488515152,2156527.0,111751.37384154128,,,,,2117.3067954473563,208015.8266309666,11070328.110087223,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1954,NORTH CAROLINA,JONES,2002,959.0,49.07374022114229,1900.0,300982.97138302884,382.16879795353793,416000.0,175.51111862855637,,,,,287.1178191224568,296377.34835642006,2135496.793592792,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1956,NORTH CAROLINA,LENOIR,2002,0.0,17.062307816245205,1475.0,306616.7660763292,176.20956552348756,929000.0,26804.425672436864,,,,,0.0,301924.93506776256,4768933.945306982,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1971,NORTH CAROLINA,PAMLICO,2002,152.0,4.089478351761858,53.0,3699.3392481156866,197.56830073845572,0.0,111.53977632469004,,,,,45.50772524151557,3642.732185111193,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1976,NORTH CAROLINA,PITT,2002,0.0,23.22835164537489,1276.0,214298.39410405263,1115.2311030101248,826140.0,746.3323268784407,,,,,0.0,211019.21317924582,4240911.829468149,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1998,NORTH CAROLINA,WAYNE,2002,0.0,10.037974993051746,3153.0,630213.0084362292,1145.7435818886506,3830937.0,120746.72874396188,,,,,0.0,620569.5275110957,19665754.038355753,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2000,NORTH CAROLINA,WILSON,2002,1329.0,6.134217527642786,532.0,40600.13668777871,334.8744556918226,0.0,14173.941803596037,,,,,397.89320293404086,39978.87587839313,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1911,NORTH CAROLINA,BLADEN,2002,0.0,11.431126915366455,2200.0,965682.6125626237,867.3172121221011,1639320.0,642.994004695272,,,,,0.0,950905.7962650859,8415294.720366675,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1912,NORTH CAROLINA,BRUNSWICK,2002,0.0,8.009962551815113,810.0,83887.76078469816,179.26081341134017,0.0,743.0517452218321,,,,,0.0,82604.11539789992,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1926,NORTH CAROLINA,COLUMBUS,2002,6427.0,19.42502217086882,3414.0,285295.36326873366,546.173371925615,532020.0,754.533781019962,,,,,1924.198356100136,280929.79106238106,2731074.5291520134,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1928,NORTH CAROLINA,CUMBERLAND,2002,2551.0,4.089478351761858,1445.0,126649.93591121274,655.2554839163455,742028.0,1269.5851011075013,,,,,763.7513624414883,124711.94633502208,3809130.804702099,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1933,NORTH CAROLINA,DUPLIN,2002,11086.0,64.40928404024925,9359.0,2416602.288654849,1343.3118826271063,6188978.0,280435.6020426953,,,,,3319.070013338432,2379623.5881800633,31770535.275520034,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1945,NORTH CAROLINA,HARNETT,2002,0.0,7.127603792553391,3506.0,83831.98063921992,1602.6679530945773,6324608.0,1479.5423271304471,,,,,0.0,82549.18879679752,32466779.097911842,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1949,NORTH CAROLINA,HOKE,2002,873.0,12.716088113798667,651.0,90813.42364727419,235.70889933661323,326010.0,272.288277498508,,,,,261.3700272094941,89423.80219077396,1673541.6098057365,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1969,NORTH CAROLINA,ONSLOW,2002,0.0,5.1968241999727045,1014.0,213035.53161042568,362.33568668249603,0.0,452.7202686119772,,,,,0.0,209775.67493028755,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1973,NORTH CAROLINA,PENDER,2002,1428.0,6.134217527642786,911.0,323048.4813313039,663.6464156079402,192000.0,300.1732215796805,,,,,427.5331029268701,318105.21322050766,985613.9047351351,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1980,NORTH CAROLINA,ROBESON,2002,4763.0,90.99089332670133,2355.0,442806.22246722755,785.696331122044,4637561.0,2076.6081886332,,,,,1426.008521877228,436030.42872331705,23806482.32113218,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1984,NORTH CAROLINA,SAMPSON,2002,12223.0,855.7233451061687,8611.0,2233136.927765338,1659.8788509918134,2715927.0,476857.1481504745,,,,,3659.4797738621373,2198965.6030261805,13941955.288779072,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1985,NORTH CAROLINA,SCOTLAND,2002,1051.0,6.134217527642786,709.0,0.0,305.887600757223,1558171.0,1738.708278002521,,,,,314.6619686107426,0.0,7998723.976849221,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
1967,NORTH CAROLINA,NEW HANOVER,2002,6.0,,,0.0,31.275290850489128,0.0,,,,,,1.796357575322983,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2009,NORTH DAKOTA,BURKE,2002,9615.0,40.8714370855117,4390.0,142.79717242424846,501.9302775517524,0.0,3788.75035709917,,,,,1086.296768256193,284.06300032203995,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2014,NORTH DAKOTA,DIVIDE,2002,0.0,93.01611917853913,8399.0,0.0,13.730615495336693,0.0,157.46791951720945,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2033,NORTH DAKOTA,MOUNTRAIL,2002,26738.0,94.05800209052272,14475.0,253.24186047112812,1887.196818636832,155.0,155.82762868890518,,,,,3020.8427446317305,503.7679771336179,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2040,NORTH DAKOTA,RENVILLE,2002,0.0,60.103744657763656,2961.0,174.0340538920528,1373.0615495336692,0.0,82.01454141521326,,,,,0.0,346.2017816424862,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2053,NORTH DAKOTA,WARD,2002,22576.0,865.9470409855733,17697.0,1358.8043438494892,1670.5582185992973,0.0,579.0226623914057,,,,,2550.62255227788,2703.0369874394114,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2055,NORTH DAKOTA,WILLIAMS,2002,21727.0,15.335543819106965,14455.0,761.9567872325133,1315.850651636433,72.0,370.7057271967639,,,,,2454.703056048082,1515.7424157808853,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2005,NORTH DAKOTA,BENSON,2002,16215.0,210.60813511573565,16045.0,710.639053392549,1292.2034805055753,0.0,7866.779262956946,,,,,1831.9606965443759,1413.6572750401522,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2007,NORTH DAKOTA,BOTTINEAU,2002,12063.0,167.66861242223615,9111.0,163.99362770597284,1144.9807699166874,0.0,426.47561535910893,,,,,1362.8702980212645,326.22860193234277,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2027,NORTH DAKOTA,MCHENRY,2002,48584.0,1596.9412963630052,40474.0,515.4085442187717,8414.578862725502,199.0,408.43241624776203,,,,,5488.990347265615,1025.2898917873633,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2037,NORTH DAKOTA,PIERCE,2002,12423.0,625.6901878195641,12247.0,46.85532220170652,467.60373881341064,0.0,131.22326626434122,,,,,1403.5428759278927,93.20817198066939,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2042,NORTH DAKOTA,ROLETTE,2002,12143.0,462.1110537490899,13113.0,158.41561315815065,804.0038184491596,0.0,311.65525737781036,,,,,1371.9086486671818,315.1323909822632,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2012,NORTH DAKOTA,CAVALIER,2002,2594.0,89.18006252824412,2244.0,3000.9718267283465,0.0,0.0,8266.92227736188,,,,,293.0685196938706,5969.761491142872,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2020,NORTH DAKOTA,GRAND FORKS,2002,0.0,57.81537493546451,8983.0,0.0,402.0019092245798,0.0,5359.440187392207,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2034,NORTH DAKOTA,NELSON,2002,0.0,18.552230468901904,4956.0,0.0,1382.215293197227,0.0,103.3383221831687,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2036,NORTH DAKOTA,PEMBINA,2002,4005.0,71.4793432395159,4752.0,5151.854236368589,221.21547186931338,0.0,6626.079397632208,,,,,452.4824292112381,10248.4604334936,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2038,NORTH DAKOTA,RAMSEY,2002,0.0,67.19040578174464,3092.0,616.928408989136,1301.3572241691331,0.0,6228.498238674936,,,,,0.0,1227.2409310788134,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2050,NORTH DAKOTA,TOWNER,2002,3502.0,86.3354034364341,2819.0,0.0,412.68127683206393,0.0,180.43199111346917,,,,,395.6537995250326,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2052,NORTH DAKOTA,WALSH,2002,6069.0,221.85420058308077,5949.0,1371.075975854698,1620.2126284497297,0.0,5362.750036172129,,,,,685.671875875906,2727.448651529587,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2015,NORTH DAKOTA,DUNN,2002,48677.0,601.1533177089931,41968.0,2396.3150497444194,2677.470021590655,759.0,652.8357496650975,,,,,5499.497429891494,4766.932224154233,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2029,NORTH DAKOTA,MCKENZIE,2002,0.0,90.84342291966564,24654.0,0.0,4717.2292346201175,217.0,925.1240271636057,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2030,NORTH DAKOTA,MCLEAN,2002,22900.0,905.8194549152514,18162.0,0.0,1256.3513178233072,0.0,262.44653252868244,,,,,2587.2278723938452,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2031,NORTH DAKOTA,MERCER,2002,24556.0,75.65534950759437,16792.0,149.49078988163512,1655.3019791600345,385.0,918.5628638503885,,,,,2774.3217307643345,297.3784534621356,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2035,NORTH DAKOTA,OLIVER,2002,20210.0,1337.2594210261273,16578.0,979.4993545975793,1443.240250954279,137.0,910.3614097088672,,,,,2283.313331924874,1948.494642833993,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2016,NORTH DAKOTA,EDDY,2002,10431.0,187.09363459310498,10112.0,0.0,2009.246734150936,32.0,127.94268460773267,,,,,1178.4879448445502,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2018,NORTH DAKOTA,FOSTER,2002,0.0,80.07212848379098,10588.0,3849.9456409068857,3187.028418862039,0.0,7422.623891397125,,,,,0.0,7658.604797744999,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
