OBJECTID,State,County,year,cattle_cow_beef,cattle_cow_milk,cattle_excl_cows,hogs,sheep_goats,broilers,layers,horses,donkeys,mules,rabbits,cattle_beef_slaughtered,hogs_slaughtered,broilers_slaughtered,标记
26,ALABAMA,COLBERT,2012,0.0,,8102.0,61.62712756086929,1163.940490272528,1871616.0,2515.975979981904,,,,,0.0,16.593283714581794,11167342.578437677,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1471,MISSISSIPPI,PONTOTOC,2012,7622.0,350.2970616747861,5087.0,10.271187926811548,1078.8482351090013,181.0,3090.144824858915,,,,,1571.483774487185,4.7377245266103705,1013.6481059521915,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1472,MISSISSIPPI,PRENTISS,2012,4113.0,133.196786924245,2362.0,0.0,745.3169849591056,53.0,1152.324973399002,,,,,848.0074474502482,0.0,296.8140862732937,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1483,MISSISSIPPI,TIPPAH,2012,5590.0,,3468.0,0.0,670.8612616910198,212.0,5600.13987937335,,,,,1152.5313958781637,0.0,1187.2563450931748,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1484,MISSISSIPPI,TISHOMINGO,2012,0.0,,912.0,12.55367413276967,110.92383262388321,56.0,1136.3758388190847,,,,,0.0,5.7905521991904525,313.6148836095178,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1486,MISSISSIPPI,UNION,2012,0.0,,3752.0,0.0,158.0284738751213,0.0,695.7809960488783,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1440,MISSISSIPPI,HUMPHREYS,2012,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1455,MISSISSIPPI,LEFLORE,2012,163.0,,132.0,0.0,0.0,0.0,,,,,,33.60690832345987,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1476,MISSISSIPPI,SHARKEY,2012,0.0,,,0.0,0.0,0.0,41.86647827228207,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1480,MISSISSIPPI,SUNFLOWER,2012,99.0,,61.0,180.31641027069162,38.74736619053455,0.0,1307.8290355531924,,,,,20.41155781608913,83.1733861338265,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1489,MISSISSIPPI,WASHINGTON,2012,447.0,,237.0,0.0,0.0,0.0,,,,,,92.16127619991757,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1495,MISSISSIPPI,YAZOO,2012,8485.0,,4499.0,58.2033982519321,734.6804530636648,79.0,235.24973505377545,,,,,1749.4148289850127,26.847105650792095,442.4209965205698,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1417,MISSISSIPPI,ATTALA,2012,0.0,,2089.0,122.1130120187595,230.20494030846996,0.0,859.2596254930273,,,,,0.0,56.326280483034395,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1421,MISSISSIPPI,CARROLL,2012,7361.0,,5338.0,182.5988964766497,145.1126851449431,76.0,1172.2613916238981,,,,,1517.6714856993137,84.22621380640658,425.62019918434567,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1423,MISSISSIPPI,CHOCTAW,2012,2266.0,,2063.0,51965.36345104856,782.5448465931487,75.0,931.0307311026537,,,,,467.1978789015956,23969.727621630733,420.0199334056043,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1439,MISSISSIPPI,HOLMES,2012,5166.0,,3834.0,114.12431029790609,167.14550121407058,0.0,181.42140584655567,,,,,1065.1121987668325,52.64138362900412,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1453,MISSISSIPPI,LEAKE,2012,0.0,,5590.0,68.47458617874365,244.64023359513968,13089441.0,653545.6940394356,,,,,0.0,31.584830177402463,73304348.49515449,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1458,MISSISSIPPI,MADISON,2012,8136.0,,5460.0,13.694917235748731,215.00989474355447,130.0,2133.196750063896,,,,,1677.4589332495063,6.316966035480493,728.0345512363807,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1462,MISSISSIPPI,MONTGOMERY,2012,0.0,,4116.0,0.0,43.3058798600092,52.0,245.21794416622356,,,,,0.0,0.0,291.2138204945523,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1474,MISSISSIPPI,RANKIN,2012,9266.0,410.07829675102204,8297.0,123.25425512173858,566.7751995713485,5026400.0,203477.06532875836,,,,,1910.439340645271,56.85269431932444,28149175.91026572,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1475,MISSISSIPPI,SCOTT,2012,12396.0,904.0600813283402,7964.0,37.66102239830901,220.32816069127486,10733060.0,294999.18047378946,,,,,2555.774451396372,17.371656597571356,60107988.61917807,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1491,MISSISSIPPI,WEBSTER,2012,2278.0,,1543.0,28028.930609165734,94.20928250247616,0.0,,,,,,469.67200712172763,12928.72381928341,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1422,MISSISSIPPI,CHICKASAW,2012,9879.0,,6420.0,61526.698167807124,126.11887818879872,0.0,671.8572941790029,,,,,2036.8260572236816,28380.022742068693,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1426,MISSISSIPPI,CLAY,2012,0.0,,11390.0,0.0,227.92568347373265,145.0,1680.6400563587517,,,,,0.0,0.0,812.0385379175015,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1448,MISSISSIPPI,KEMPER,2012,0.0,,2953.0,77.60453100257614,60.780182259662034,0.0,260975.68913118157,,,,,0.0,35.79614086772279,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1457,MISSISSIPPI,LOWNDES,2012,5283.0,,4844.0,0.0,152.71020792740086,0.0,2023.546449826967,,,,,1089.2349489131198,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1461,MISSISSIPPI,MONROE,2012,11595.0,125.85523173944411,9496.0,0.0,682.2575458647063,0.0,929.0370892801642,,,,,2390.6263927025598,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1463,MISSISSIPPI,NESHOBA,2012,12055.0,90.19624941326828,6591.0,60.48588445789022,227.16593119548688,12141560.0,476964.8505378848,,,,,2485.467974474287,27.899933323372178,67995962.9685353,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1465,MISSISSIPPI,NOXUBEE,2012,8123.0,430.0053751097674,7605.0,18615.95749579444,1350.8395507209889,1055739.0,379521.61918005947,,,,,1674.778627677697,8586.86249756315,5912418.992982657,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1466,MISSISSIPPI,OKTIBBEHA,2012,7636.0,370.2241400335314,6469.0,0.0,141.31392375371422,0.0,2531.925114561821,,,,,1574.3702574106726,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1493,MISSISSIPPI,WINSTON,2012,6248.0,,3195.0,91305.15445383977,338.0897638193701,1923023.0,421740.97205492225,,,,,1288.1960932820691,42115.738972384745,10769439.898632605,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1414,MISSISSIPPI,ADAMS,2012,1652.0,,701.0,23.96610516256028,89.6507688330015,90.0,458.53761917261323,,,,,340.60498497150746,11.054690562090865,504.0239200867251,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1416,MISSISSIPPI,AMITE,2012,11287.0,663.8863474255677,9501.0,86.73447582640863,502.1962559204576,3597254.0,,,,,,2327.123768385838,40.00745155804312,20145578.473640583,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1424,MISSISSIPPI,CLAIBORNE,2012,6094.0,,3743.0,0.0,305.4204158548017,0.0,338.91910982323583,,,,,1256.4447811237085,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1428,MISSISSIPPI,COPIAH,2012,0.0,,4570.0,187.163868888566,213.4903901870629,2109510.0,895.1451782978405,,,,,0.0,86.33186915156675,11813816.66291275,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1432,MISSISSIPPI,FRANKLIN,2012,0.0,,1822.0,84.4519896204505,55.46191631194161,296424.0,73244.40691644624,,,,,0.0,38.95462388546304,1660053.1831976376,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1438,MISSISSIPPI,HINDS,2012,12583.0,,10826.0,0.0,635.1529046134683,228.0,,,,,,2594.3296161600956,0.0,1276.8605975530368,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1445,MISSISSIPPI,JEFFERSON,2012,4386.0,,2635.0,247.6497533464562,400.3894506355237,576000.0,186271.93640067292,,,,,904.2938644582515,114.23180247493895,3225753.0885550403,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1456,MISSISSIPPI,LINCOLN,2012,12279.0,1218.6981606769505,20226.0,99.2881499591783,471.04641251238075,3324790.0,2360.4719178277132,,,,,2531.651701250085,45.79800375723357,18619707.658501588,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1488,MISSISSIPPI,WARREN,2012,805.0,,504.0,0.0,182.3405467789861,0.0,350.88096075817356,,,,,165.97276810052267,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1492,MISSISSIPPI,WILKINSON,2012,5615.0,,3371.0,0.0,148.1516942579262,0.0,181.42140584655567,,,,,1157.6858296701055,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1429,MISSISSIPPI,COVINGTON,2012,0.0,,46458.0,21.683618956602157,75.21547554633176,6822147.0,607343.0448032387,,,,,0.0,10.00186288951078,38205836.38164324,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1446,MISSISSIPPI,JEFFERSON DAVIS,2012,6448.0,,3197.0,6.8474586178743655,256.7962700470721,1588475.0,285455.61706953164,,,,,1329.4315636176032,3.1584830177402465,8895882.182886228,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1450,MISSISSIPPI,LAMAR,2012,5396.0,139.48954851121724,3449.0,130.10171373961296,468.0074033993977,1155319.0,7446.252206998741,,,,,1112.5329896526962,60.011177337064694,6470093.459229723,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1452,MISSISSIPPI,LAWRENCE,2012,0.0,,5415.0,10.271187926811548,359.36282761025177,3895568.0,233084.64003455173,,,,,0.0,4.7377245266103705,21816216.15916004,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1459,MISSISSIPPI,MARION,2012,9271.0,1308.8944100902188,8285.0,53.638425840015856,468.0074033993977,3963552.0,927372.3983583853,,,,,1911.4702274036595,24.741450305631933,22196944.627861995,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1470,MISSISSIPPI,PIKE,2012,8812.0,1086.5501673505341,5932.0,383.45768260096446,483.96220124255893,2231250.0,,,,,,1816.8348229836097,176.87504899345385,12495593.018816724,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1477,MISSISSIPPI,SIMPSON,2012,9001.0,228.6370043266568,9315.0,0.0,760.5120305240213,9328488.0,948792.0860992138,,,,,1855.8023424506891,0.0,52242012.11379971,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1478,MISSISSIPPI,SMITH,2012,12150.0,,8789.0,501.0057222078077,531.8265947720429,13485115.0,,,,,,2505.054822883665,231.095674131328,75520228.0568922,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1487,MISSISSIPPI,WALTHALL,2012,13248.0,2197.222587451128,10761.0,89.01696203236675,427.7405326523716,2815969.0,317064.8081651046,,,,,2731.437555025745,41.060279230623216,15770174.824696615,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1425,MISSISSIPPI,CLARKE,2012,4234.0,,2160.0,162.05652062302664,292.50462712462354,1697997.0,,,,,,872.954907003246,74.75076475318583,9509234.491505545,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1431,MISSISSIPPI,FORREST,2012,0.0,,2141.0,83.31074651747144,543.9826312239752,856966.0,1714.5319673410754,,,,,0.0,38.428210049173,4799237.363344896,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1433,MISSISSIPPI,GEORGE,2012,6897.0,,5766.0,141.51414476940354,617.6786022138155,110.0,2282.719886750618,,,,,1422.0051945208759,65.2753156999651,616.029235661553,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1434,MISSISSIPPI,GREENE,2012,0.0,,2210.0,336.66671537882297,1179.8952881156893,618106.0,167603.47437488008,,,,,0.0,155.29208170556214,3461557.8794347257,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1436,MISSISSIPPI,HANCOCK,2012,2553.0,51.39088629360634,1563.0,159.77403441706852,962.6061365373974,184.0,5145.5895438457155,,,,,526.3707788330862,73.69793708060575,1030.4489032884157,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1437,MISSISSIPPI,HARRISON,2012,1787.0,,1085.0,10.271187926811548,614.6395931008324,71.0,2386.3892615200784,,,,,368.43892744799257,4.7377245266103705,397.61887029063865,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1443,MISSISSIPPI,JACKSON,2012,2966.0,,8364.0,20.542375853623096,847.8835425222854,0.0,3381.2165309424,,,,,611.522025075963,9.47544905322074,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1444,MISSISSIPPI,JASPER,2012,6853.0,,4547.0,69.61582928172271,315.2971954719968,5626284.0,244747.44469611603,,,,,1412.9333910470584,32.111244013692506,31508685.74668022,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1447,MISSISSIPPI,JONES,2012,13254.0,769.8145008062664,10723.0,236.2373223166656,672.3807662475114,10700035.0,162244.56515602797,,,,,2732.67461913581,108.9676641120385,59923039.84183513,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1451,MISSISSIPPI,LAUDERDALE,2012,3206.0,27.268633543546223,1983.0,11.412431029790607,400.3894506355237,0.0,,,,,,661.0045894786035,5.264138362900411,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1464,MISSISSIPPI,NEWTON,2012,13031.0,943.9142380458309,8092.0,9.129944823832487,324.4142228109461,3943702.0,382039.5888018639,,,,,2686.697069711691,4.211310690320329,22085779.35215398,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1468,MISSISSIPPI,PEARL RIVER,2012,13046.0,430.0053751097674,11771.0,217.97743266900062,1448.0878423364481,30.0,5408.750264414346,,,,,2689.789729986856,100.54504273139787,168.0079733622417,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1469,MISSISSIPPI,PERRY,2012,4670.0,,2380.0,34.237293089371825,419.38325759166804,746109.0,65935.71599519928,,,,,962.8482323347096,15.792415088701231,4178408.6999109597,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1479,MISSISSIPPI,STONE,2012,0.0,,5747.0,67.33334307576459,977.0414298240672,0.0,1377.6064993403293,,,,,0.0,31.058416341112427,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1490,MISSISSIPPI,WAYNE,2012,8039.0,41.951743913148036,3138.0,59.34464135491116,402.668707470261,9427420.0,189154.7424759929,,,,,1657.4597301367726,27.37351948708214,52796057.60782216,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1441,MISSISSIPPI,ISSAQUENA,2012,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1497,MISSOURI,ANDREW,2012,8634.0,375.468108022675,7548.0,123.25425512173858,1096.3225375086538,61.0,1746.4302365009094,,,,,1105.739001041763,512.3174918958002,572.8100540830142,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1498,MISSOURI,ATCHISON,2012,3211.0,,3601.0,0.0,145.1126851449431,0.0,295.05898972846416,,,,,411.22630673443376,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1506,MISSOURI,BUCHANAN,2012,6804.0,84.95228142412478,7842.0,0.0,799.2593967145558,0.0,992.8336275998321,,,,,871.3745845596659,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1508,MISSOURI,CALDWELL,2012,12046.0,156.27024607647644,8935.0,0.0,974.002420711084,0.0,1899.9406568326103,,,,,1542.7069731930828,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1519,MISSOURI,CLAY,2012,0.0,,21157.0,772.6215807168242,606.2823180401288,0.0,2282.719886750618,,,,,0.0,3211.4716853097843,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
1520,MISSOURI,CLINTON,2012,0.0,,15267.0,0.0,844.0847811310565,0.0,9922.355350530852,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
