year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_RYE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2006,-46,WYOMING,OTHER (COMBINED) COUNTIES,47.894000000000005,72.5744,,,218.44,,,,,,,49.368,,,,,,,,,,,,528.068,,78.372,72.5744,,,185.42,,,,,182.952,,,,,,,,,,756.716,3218.7002543694102,1375.2743254567376,,,211.78219741655082,,,,,,,1760.5664142560574,,,,,,,,,,,,7448.491916922683,,,2.35116,304.35889,,,9.3345,,,,,,,1.94568,,,,,,,,,,,,5.14458,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2447,TENNESSEE,BRADLEY,,,,,25.4,,,20000.0,,,,,,,,,,,0.8642703860000001,,,,0.081648,,,,,,,48.26,,,,,,,,,,,,0.987737584,,,,,,,,42.02027726518865,,,46000.0,,,,,,,,,,,820.8487990704546,,,,183.5074118632024,,,,,,,,2.667,,,2.3,,,,,,,,,,,0.05802958306000001,,,,0.9956520000000001,,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2448,TENNESSEE,CAMPBELL,,,,,,,,7500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2449,TENNESSEE,CANNON,,,,,114.3,,,19000.0,,,,,,,,,,,9.383507048,,,,,27.220000000000002,,,,,,121.92,,,,,,,,,,,,9.506974246,,,76.21600000000001,,,,,198.09559282160367,,,52000.0,,,,,,,,,,,7462.261809731408,,,,,620.707659743557,,,,,,,2.794,,,2.7,,,,,,,,,,,0.04815220722,,,,,2.4498,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2450,TENNESSEE,CARROLL,,,,,482.59999999999997,7227.64,,16000.0,,,,,,,,,,,25.92811158,,,,,108.88000000000001,,,,,,495.29999999999995,7271.18,,,,,,,,,,,26.54544757,,,234.092,,,,,946.4567212587731,35708.3616511615,,37000.0,,,,,,,,,,,19401.880705301657,,,,,3034.5707809685014,,,,,,,3.1496,207.6858,,2.3,,,,,,,,,,,0.04568286326,,,,,2.9942,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2451,TENNESSEE,CARTER,,,,,,,,7500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2452,TENNESSEE,CHEATHAM,,,,,30.48,,,12000.0,,,,,,,,,,,2.592811158,,,,0.208656,,,,,,,35.559999999999995,,,,,,,,,,,,2.716278356,,,,,,,,56.42722947039619,,,28000.0,,,,,,,,,,,1840.6912464004135,,,,664.3432885174162,,,,,,,,2.9972,,,2.3,,,,,,,,,,,0.043213519299999996,,,,1.4106960000000002,,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2453,TENNESSEE,CHESTER,,,,,63.5,957.88,,8500.0,,,,,,,,,,,7.284564682000001,,,,,32.664,,,,,,76.2,957.88,,,,,,,,,,,7.778433474000001,,,38.108000000000004,,,,,90.04345128254711,4057.7683694501693,,19000.0,,,,,,,,,,,4726.099146163224,,,,,1075.8932768888324,,,,,,,2.286,178.0786,,2.2,,,,,,,,,,,0.039509503359999996,,,,,3.5386,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2454,TENNESSEE,CLAIBORNE,,,,,,,,26000.0,,,,,,,,,,,,,,,0.24948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000.0,,,,,,,,,,,,,,,613.2399586314613,,,,,,,,,,,2.2,,,,,,,,,,,,,,,1.08864,,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2455,TENNESSEE,CLAY,,,,,,,,15000.0,,,,,,,,,,,,,,,0.117936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000.0,,,,,,,,,,,,,,,264.8081639544946,,,,,,,,,,,2.2,,,,,,,,,,,,,,,0.993384,,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2456,TENNESSEE,COCKE,,,,,40.64,,,13500.0,,,,,,,,,,,1.481606376,,,,0.063504,,,,,,,68.58,,,,,,,,,,,,1.7285407720000001,,,,,,,,80.0386233622641,,,34000.0,,,,,,,,,,,1417.8297438489676,,,,144.0184751331462,,,,,,,,3.175,,,2.5,,,,,,,,,,,0.059264255040000005,,,,1.004724,,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2457,TENNESSEE,COFFEE,,,,,469.9,,,24000.0,,,,,,,,,,,26.54544757,,,,,157.876,,,,,,482.59999999999997,,,,,,,,,,,,27.16278356,,,223.204,,,,,518.2500862706601,,,46000.0,,,,,,,,,,,13680.813317840913,,,,,5462.2274057433015,,,,,,,1.778,,,1.9,,,,,,,,,,,0.032101471480000004,,,,,3.7019200000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2458,TENNESSEE,CROCKETT,,,,,63.5,16654.05,,4500.0,,,,,,,,,,,25.92811158,,,,,76.21600000000001,,,,,,76.2,16762.9,,,,,,,,,,,27.16278356,,,217.76000000000002,,,,,136.8660459494716,84942.61786715689,,10000.0,,,,,,,,,,,19899.364825950415,,,,,2620.765674472796,,,,,,,3.4798,214.4345,,2.2,,,,,,,,,,,0.04691753524,,,,,3.7019200000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2459,TENNESSEE,CUMBERLAND,,,,,20.32,,,24000.0,,,,,,,,,,,,,,,,,,,,,,38.1,,,,,,,,,,,,,,,,,,,,40.01931168113205,,,52000.0,,,,,,,,,,,,,,,,,,,,,,,3.175,,,2.2,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2460,TENNESSEE,DAVIDSON,,,,,,,,8000.0,,,,,,,,,,,,,,,,32.664,,,,,,,,,,,,,,,,,,,,,38.108000000000004,,,,,,,,17000.0,,,,,,,,,,,,,,,,689.6751774928412,,,,,,,,,,2.1,,,,,,,,,,,,,,,,2.28648,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2461,TENNESSEE,DECATUR,,,,,50.8,,,14500.0,,,,,,,,,,,6.2968270980000005,,,,,,,,,,,53.339999999999996,,,,,,,,,,,,6.9141630880000005,,,,,,,,110.05310712311314,,,33000.0,,,,,,,,,,,4601.728116001033,,,,,,,,,,,,3.5052,,,2.3,,,,,,,,,,,0.04444819128,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2462,TENNESSEE,DE KALB,,,,,63.5,,,16000.0,,,,,,,,,,,5.432556712,,,,,,,,,,,66.03999999999999,,,,,,,,,,,,5.55602391,,,,,,,,82.0395889463207,,,35000.0,,,,,,,,,,,3631.6340807359506,,,,,,,,,,,,2.0827999999999998,,,2.2,,,,,,,,,,,0.040744175339999994,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2463,TENNESSEE,DICKSON,,,,,20.32,,,28000.0,,,,,,,,,,,0.740803188,,,,0.19051200000000001,,,,,,,27.939999999999998,,,,,,,,,,,,0.8642703860000001,,,,,,,,35.216994279396204,,,64000.0,,,,,,,,,,,621.8551508109505,,,,585.365415057304,,,,,,,,2.794,,,2.3,,,,,,,,,,,0.051856223160000006,,,,1.3608,,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2464,TENNESSEE,DYER,,,,,325.12,11451.02,,7500.0,,,,,,,,,,,140.75260572000002,,,,,724.052,,,,,,342.9,11538.1,,,,,,,,,,,141.9872777,,,816.6,,,,,704.3398855879242,54103.5782593356,,19000.0,,,,,,,,,,,123624.80398121699,,,,,27311.13702871651,,,,,,,3.5052,198.7601,,2.5,,,,,,,,,,,0.05432556712,,,,,4.028560000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2465,TENNESSEE,FAYETTE,,,,,215.89999999999998,10558.45,,21000.0,,,,,,,,,,,40.74417534,,,,,163.32,,,,,,220.98,10667.300000000001,,,,,,,,,,,41.97884732,,,212.316,,,,,400.1931168113205,50316.3277811821,,46000.0,,,,,,,,,,,27610.368696006204,,,,,4965.661277948456,,,,,,,2.9972,200.284,,2.2,,,,,,,,,,,0.04197884732,,,,,3.2664,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,2466,TENNESSEE,FENTRESS,,,,,15.24,,,14000.0,,,,,,,,,,,,,,,,,,,,,,20.32,,,,,,,,,,,,,,,,,,,,23.211200775056593,,,37000.0,,,,,,,,,,,,,,,,,,,,,,,2.4638,,,2.6,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
