year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1995,-46,WYOMING,OTHER (COMBINED) COUNTIES,,244.93859999999998,,213.35999999999999,,,,,14.52,,,,,,,,,,89.82600000000001,,,281.2258,,223.51999999999998,,,71.148,,,,,,,,97.992,,2878.4973947935473,,313.5631951322924,,,,,749.2256231988223,,,,,,,,,,3816.292451829877,,,,381.92278,,7.8613,,,,,1.53912,,,,,,,,,,4.5185200000000005,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2486,TENNESSEE,JEFFERSON,,,,25.4,,,58200.0,,,,,,,0.740803188,,,,0.49896,38.108000000000004,,,,,58.419999999999995,,,,,,,,0.987737584,,,92.548,,,,47.70448609704961,,,128200.0,,,,,,,494.1600162845198,,,,845.991152714018,925.4917500871313,,,,,,2.2605999999999997,,,7.2,,,,,,,0.040744175339999994,,,,0.764316,2.66756,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2487,TENNESSEE,JOHNSON,,,,20.32,,,17600.0,,,,,,,,,,,0.49896,,,,,,35.559999999999995,,,,,,,,,,,,,,,33.76834409116996,,,43800.0,,,,,,,,,,,668.1277836798039,,,,,,,2.0065999999999997,,,7.8,,,,,,,,,,,0.603288,,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2488,TENNESSEE,KNOX,,,,12.7,,,26000.0,,,,,,,,,,,0.0721224,,,,,,30.48,,,,,,,,,,,,,,,18.22418569999648,,,62000.0,,,,,,,,,,,110.82256070593336,,,,,,,1.7271999999999998,,,2.4,,,,,,,,,,,0.6940080000000001,,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2489,TENNESSEE,LAKE,,,,215.89999999999998,3918.6,,,,,,,,,69.14163088,,,,,816.6,,,,,292.09999999999997,4571.7,,,,,,,71.61097484000001,,,925.48,,,,621.7663356469387,13291.022399248137,,,,,,,,,44968.5614818913,,,,,20551.36092105247,,,,,,3.4543999999999997,136.49790000000002,,,,,,,,,0.040744175339999994,,,,,2.722,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2490,TENNESSEE,LAUDERDALE,,,,190.5,8490.3,,5400.0,,,,,,20.32,103.71244632,,,,,871.0400000000001,,,,,292.09999999999997,12626.6,,,,,,35.559999999999995,107.41646226,,,1796.52,,,,490.4449975146112,23754.167692273262,,13600.0,,,,,,1825.4109688385195,63376.022088489655,,,,,17557.1229060647,,,,,,3.0987999999999998,112.5509,,6.4,,,,,,2.286,0.03827483138,,,,,2.1776,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2491,TENNESSEE,LAWRENCE,,,,279.4,370.09000000000003,,72000.0,,,,,,,9.506974246,,,,0.097524,201.428,,,,,322.58,391.86,,,,,,,10.618179028,,,391.968,,,,637.8464994998769,791.8055897424423,,179200.0,,,,,,,6967.656229611729,,,,148.21947419517838,5280.747044614807,,,,,,2.7432,85.9915,,8.6,,,,,,,0.04568286326,,,,0.684936,2.83088,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2492,TENNESSEE,LEWIS,,,,,,,5200.0,,,,,,,0.6173359900000001,,,,0.0086184,,,,,,,,,,,,,,0.740803188,,,,,,,,,,9000.0,,,,,,,402.74041327188354,,,,12.769677776815366,,,,,,,,,,1.7,,,,,,,0.040744175339999994,,,,0.66906,,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2493,TENNESSEE,LINCOLN,,,,309.88,1001.4200000000001,,87600.0,,,,,,,17.28540772,,,,0.2268,315.752,,,,,388.62,1001.4200000000001,,,,,,,18.643546898,,,500.848,,,,594.9660625587087,2771.3195640985473,,215800.0,,,,,,,10500.900346046044,,,,346.6055396564171,6532.882941791515,,,,,,2.3114,111.24470000000001,,8.5,,,,,,,0.037040159399999995,,,,0.6894720000000001,2.23204,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2494,TENNESSEE,LOUDON,,,,22.86,,,43000.0,,,,,,,0.740803188,,,,0.145152,,,,,,81.28,,,,,,,,1.3581391779999998,,,,,,,36.44837139999296,,,103000.0,,,,,,,420.03601384184174,,,,262.23445434531556,,,,,,,1.9304,,,7.8,,,,,,,0.03457081544,,,,0.814212,,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2495,TENNESSEE,MACON,,,,63.5,,,26000.0,,,,,,,2.839745554,,,,1.2768840000000001,43.552,,,,,68.58,,,,,,,,3.08667995,,,92.548,,,,155.44158391173468,,,49000.0,,,,,,,1754.268057810045,,,,2328.185894665802,925.4917500871313,,,,,,2.9463999999999997,,,1.9,,,,,,,0.03827483138,,,,1.5785280000000002,2.34092,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2496,TENNESSEE,MADISON,,,,246.38,12517.75,,9000.0,,,,,,,18.5200797,,,,,217.76000000000002,,,,,248.92,12626.6,,,,,,,19.75475168,,,1143.24,,,,525.2853525293103,33934.525274676096,,22000.0,,,,,,,10624.440350117173,,,,,5171.865662251616,,,,,,2.5654,109.0677,,2.4,,,,,,,0.035805487420000004,,,,,2.6131200000000003,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2497,TENNESSEE,MARION,,,,71.11999999999999,,,8000.0,,,,,,,5.926425504,,,,,38.108000000000004,,,,,81.28,,,,,,,,6.667228692,,,54.440000000000005,,,,144.72147467644265,,,21000.0,,,,,,,3582.6601180627677,,,,,898.2714044963333,,,,,,2.4383999999999997,,,2.6,,,,,,,0.037040159399999995,,,,,2.5586800000000003,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2498,TENNESSEE,MARSHALL,,,,93.97999999999999,,,64600.0,,,,,,,1.6050735740000002,,,,0.12247200000000001,54.440000000000005,,,,,165.1,,,,,,,,2.345876762,,,185.096,,,,174.20177507349575,,,118200.0,,,,,,,864.7800284979096,,,,191.5451666522305,1034.3731324503233,,,,,,2.2352,,,7.4,,,,,,,0.033336143459999995,,,,0.7053480000000001,2.06872,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2499,TENNESSEE,MAURY,,,,142.23999999999998,239.47,,94800.0,,,,,,,9.013105454,,,,0.399168,146.988,,,,,205.73999999999998,239.47,,,,,,,9.630441444,,,255.86800000000002,,,,353.7636047646376,622.1329633690617,,210400.0,,,,,,,6498.204214141435,,,,624.8020912227519,3402.543198849747,,,,,,2.9972,104.49600000000001,,8.100000000000001,,,,,,,0.04444819128,,,,0.7053480000000001,2.5042400000000002,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2500,TENNESSEE,MCMINN,,,,25.4,,,28000.0,,,,,,,2.098942366,,,,0.240408,59.884,,,,,137.16,,,,,,,,2.963212752,,,146.988,,,,42.88043694116819,,,60000.0,,,,,,,1482.4800488535593,,,,443.2902428237334,1442.6783163122927,,,,,,2.032,,,2.1,,,,,,,0.043213519299999996,,,,0.832356,2.6131200000000003,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2501,TENNESSEE,MCNAIRY,,,,279.4,914.34,,9500.0,,,,,,,22.22409564,,,,,43.552,,,,,281.94,957.88,,,,,,,22.84143163,,,70.772,,,,562.8057348528325,2262.3016849784067,,21000.0,,,,,,,13342.320439682033,,,,,1007.1527868595252,,,,,,2.413,99.4889,,2.2,,,,,,,0.037040159399999995,,,,,2.5042400000000002,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2502,TENNESSEE,MEIGS,,,,22.86,,,11000.0,,,,,,,,,,,0.088452,,,,,,48.26,,,,,,,,,,,,,,,39.664404170580575,,,23000.0,,,,,,,,,,,155.0603730041866,,,,,,,2.0827999999999998,,,2.1,,,,,,,,,,,0.791532,,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2503,TENNESSEE,MONROE,,,,45.72,,,52200.0,,,,,,,3.70401594,,,,0.308448,54.440000000000005,,,,,116.83999999999999,,,,,,,,4.691753524,,,136.1,,,,80.40081926469036,,,125000.0,,,,,,,2371.968078165695,,,,551.832503926664,1333.796933949101,,,,,,2.1082,,,8.799999999999999,,,,,,,0.039509503359999996,,,,0.807408,2.66756,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2504,TENNESSEE,MONTGOMERY,,,,330.2,,,49800.0,,,,,,,17.655809314,,,,1.4982408,440.964,,,,,337.82,,,,,,,,18.273145304,,,528.068,,,,962.1298038674613,,,111800.0,,,,,,,11242.140370472825,,,,3000.418217631011,11024.239964273182,,,,,,3.5052,,,8.7,,,,,,,0.039509503359999996,,,,2.621808,2.722,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2505,TENNESSEE,MOORE,,,,17.779999999999998,,,9000.0,,,,,,,0.6173359900000001,,,,0.0567,,,,,,25.4,,,,,,,,0.740803188,,,,,,,34.84035501469915,,,17000.0,,,,,,,494.1600162845198,,,,88.01956467590593,,,,,,,2.3622,,,1.9,,,,,,,0.049386879200000004,,,,0.700812,,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2506,TENNESSEE,MORGAN,,,,15.24,,,10000.0,,,,,,,0.6173359900000001,,,,0.03402,,,,,,25.4,,,,,,,,0.8642703860000001,,,,,,,30.016305858817738,,,20000.0,,,,,,,412.6236135975739,,,,54.72719047206586,,,,,,,2.3622,,,2.0,,,,,,,0.040744175339999994,,,,0.7257600000000001,,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2507,TENNESSEE,OBION,,,,1625.6,1523.9,,22600.0,,,,,,,111.12047820000001,,,,,2123.1600000000003,,,,,1676.3999999999999,1545.67,,,,,,,113.58982215999998,,,2340.92,,,,5027.73123135197,4807.391080579114,,44400.0,,,,,,,79312.68261366543,,,,,50221.53761502227,,,,,,3.7338,126.9191,,7.3,,,,,,,0.04444819128,,,,,2.5586800000000003,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,2508,TENNESSEE,OVERTON,,,,25.4,,,43200.0,,,,,,,0.8642703860000001,,,,0.208656,32.664,,,,,43.18,,,,,,,,1.3581391779999998,,,65.328,,,,53.60054617646024,,,92600.0,,,,,,,543.5760179129718,,,,351.16613886242254,707.7289853607475,,,,,,2.54,,,8.0,,,,,,,0.03827483138,,,,0.75978,2.34092,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
