year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2016,-46,WYOMING,OTHER (COMBINED) COUNTIES,598.6750000000001,117.93339999999999,,,195.57999999999998,,,335800.0,,,,,,,,,,,,,,3086.748,703.171,122.46929999999999,,,322.58,,,,,,,,,,,,,,3465.106,62293.60359224037,3185.405779427562,,,271.36599169001335,,,551200.0,,,,,,,,,,,,,,106627.45678774615,,,5.155136000000001,111.58313999999999,,,4.10718,,,12.8,,,,,,,,,,,,,,1.772022,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2386,SOUTH DAKOTA,CHARLES MIX,,,,,3014.98,,,57700.0,,,34.2672,,,,,,172.23674121,,,,,1254.842,,,,,3352.7999999999997,,,,,101.64,,,,,,172.85407719999998,,,1263.008,,,,,3446.4570767891487,,,155500.0,,,4268.542966948501,,,,,,191115.50779715186,,,,,99419.15237671806,,,,,,,3.3832799999999996,,,5.35,,,1.3663319999999999,,,,,,0.061980533396,,,,,2.117716,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2387,SOUTH DAKOTA,CLARK,,,,,3271.52,,,27700.0,,,,,,,,,187.05280496999998,,,,,438.242,,,,,3479.7999999999997,,,,,,,,,,,187.67014096,,,443.68600000000004,,,,,5372.828670810304,,,56000.0,,,,,,,,,210150.59052573363,,,,,23038.849867555135,,,,,,,4.86156,,,4.05,,,,,,,,,0.062721336584,,,,,1.404552,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2388,SOUTH DAKOTA,CLAY,,,,,2057.4,,,11700.0,,,,,,,,,129.02322191000002,,,,,,,,,,2105.66,,,,,,,,,,,129.6405579,,,,,,,,3171.8216153197377,,,55300.0,,,,,,,,,159381.2665767617,,,,,,,,,,,,4.56438,,,4.75,,,,,,,,,0.068894696484,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2389,SOUTH DAKOTA,CODINGTON,,,,,2209.7999999999997,,,,,,57.4992,,,,,,118.52851008,,,,,614.8998,,,,,2654.2999999999997,,,,,74.05199999999999,,,,,,118.89891167400002,,,617.894,,,,,3236.993046255733,,,,,,5941.350345887779,,,,,,116804.94810637593,,,,,36291.04028475292,,,,,,,4.33578,,,,,,1.13256,,,,,,0.055066370308000004,,,,,3.4215540000000004,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2390,SOUTH DAKOTA,CORSON,,,,,952.5,,,96600.0,,,,,,,,,,,,,,,,,,,1130.3,,,,,,,,,,,,,,,,,,,825.650101623912,,,100800.0,,,,,,,,,,,,,,,,,,,,,2.5654,,,2.25,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2392,SOUTH DAKOTA,DAVISON,,,,,1684.02,,,9800.0,,,,,,,,,86.673972996,,,,,271.1112,,,,,1818.6399999999999,,,,,,,,,,,87.291308986,,,272.2,,,,,1901.305659045772,,,22300.0,,,,,,,,,91679.73130537852,,,,,21929.879958166202,,,,,,,3.34264,,,2.3,,,,,,,,,0.05901732064399999,,,,,2.161268,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2393,SOUTH DAKOTA,DAY,,,,,3175.0,,,,,,,,,,,,182.73145304,,,,,813.878,,,,,3340.1,,,,,,,,,,,185.200797,,,822.044,,,,,4244.42566761416,,,,,,,,,,,,168639.362767564,,,,,49155.09123366458,,,,,,,3.95732,,,,,,,,,,,,0.051485821566,,,,,1.614146,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2394,SOUTH DAKOTA,DEUEL,,,,,2125.98,,,26650.0,,,,,,,,,112.97248617000001,,,,,285.81,,,,,2504.44,,,,,,,,,,,113.58982215999998,,,288.53200000000004,,,,,3681.422971601867,,,80000.0,,,,,,,,,148484.56929024222,,,,,18907.93695508135,,,,,,,5.12572,,,5.6,,,,,,,,,0.073339515612,,,,,1.7693,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2395,SOUTH DAKOTA,DEWEY,,,,,,,,,,,,,,,,,,,,,,656.0020000000001,,,,,,,,,,,,,,,,,,,707.72,,,,,,,,,,,,,,,,,,,,,,23731.95606092322,,,,,,,,,,,,,,,,,,,,,,,,0.96631,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2396,SOUTH DAKOTA,DOUGLAS,,,,,1785.62,,,,,,39.7848,,,,,,90.995324926,,,,,243.3468,,,,,1859.28,,,,,56.628,,,,,,91.36572652,,,244.98000000000002,,,,,1944.898589437742,,,,,,5229.926518063028,,,,,,106536.38123988133,,,,,20460.494828225863,,,,,,,3.22326,,,,,,1.441836,,,,,,0.065314147742,,,,,2.248372,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2398,SOUTH DAKOTA,FALL RIVER,,,,,,,,6900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200.0,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2399,SOUTH DAKOTA,FAULK,,,,,2921.0,,,48200.0,,,,,,,,,182.11411705,,,,,966.3100000000001,,,,,3263.9,,,,,,,,,,,182.73145304,,,969.032,,,,,3073.083627981926,,,88800.0,,,,,,,,,141138.17437777665,,,,,58581.335463470525,,,,,,,3.1140399999999997,,,3.7,,,,,,,,,0.043213519299999996,,,,,1.61959,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2400,SOUTH DAKOTA,GRANT,,,,,2125.98,,,17600.0,,,17.8596,,,,,,130.25789389,,,,,67.7778,,,,,2512.06,,,,,43.56,,,,,,130.87522988,,,68.05,,,,,3548.9004632102783,,,61200.0,,,1855.4702536510376,,,,,,153591.54270522753,,,,,5267.607069597444,,,,,,,4.9403,,,3.5,,,1.13982,,,,,,0.065808016534,,,,,2.076886,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2401,SOUTH DAKOTA,GREGORY,,,,,1333.5,,,80300.0,,,,,,,,,53.831698328,,,,,,,,,,1452.8799999999999,,,,,,,,,,,54.32556712,,,,,,,,1302.338795460104,,,184900.0,,,,,,,,,54019.21612214439,,,,,,,,,,,,2.89052,,,4.550000000000001,,,,,,,,,0.056054107892,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2402,SOUTH DAKOTA,HAAKON,,,,,,,,74900.0,,,,,,,,173.98999999999998,,,,9.389520000000001,,2335.476,,,,,,,,,,,,,,,304.8,,,9.5256,2692.058,,,,,,,,77500.0,,,,,,,,14898.30458236239,,,,22968.13225866789,,102025.23166378208,,,,,,,,,,2.1,,,,,,,,2.11074,,,,0.8845200000000001,,1.167738,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2403,SOUTH DAKOTA,HAMLIN,,,,,2613.66,,,9100.0,,,39.3492,,,,,,113.58982215999998,,,,,137.461,,,,,2794.0,,,,,43.56,,,,,,114.45409254599998,,,138.822,,,,,4837.071556292992,,,40700.0,,,6210.537740199846,,,,,,143514.14596656663,,,,,9731.210954887909,,,,,,,5.4787799999999995,,,4.45,,,1.730784,,,,,,0.070499770058,,,,,1.89179,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2404,SOUTH DAKOTA,HAND,,,,,4053.8399999999997,,,38200.0,,,,,,,,,227.79698030999998,,,,,503.57,,,,,4381.5,,,,,,,,,,,229.03165228999998,,,514.458,,,,,4170.753615251731,,,53300.0,,,,,,,,,202339.92530281484,,,,,43194.37797069904,,,,,,,3.04546,,,1.4,,,,,,,,,0.049633813596000005,,,,,2.2919240000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2405,SOUTH DAKOTA,HANSON,,,,,1991.36,,,3340.0,,,,,,,,,99.514561588,,,,,121.9456,,,,,2161.54,,,,,,,,,,,100.13189757800001,,,122.49000000000001,,,,,2389.7644440877957,,,6000.0,,,,,,,,,106154.04098421396,,,,,10452.041395990718,,,,,,,3.55092,,,1.8,,,,,,,,,0.059511189436000006,,,,,2.2919240000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2406,SOUTH DAKOTA,HARDING,,,,,46.989999999999995,,,,,,,,,,,,,,,0.58968,,,,,,,76.2,,,,,,,,,,,,,0.58968,,,,,,37.05399083317451,,,,,,,,,,,,,,,1492.9939295005863,,,,,,,,,2.33426,,,,,,,,,,,,,,,0.9162720000000001,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2407,SOUTH DAKOTA,HUGHES,,,,,889.0,,,11800.0,,,,,,,,,39.015634568,,,,,2852.656,,,,,993.14,,,,,,,,,,,39.50950336,,,2909.818,,,,,828.2656774474303,,,19900.0,,,,,,,,,31324.59094646088,,,,,161216.50057741653,,,,,,,2.75844,,,1.7,,,,,,,,,0.044818592873999995,,,,,3.024142,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,2408,SOUTH DAKOTA,HUTCHINSON,,,,,3500.12,,,31200.0,,,23.958,,,,,,196.31284481999998,,,,,198.70600000000002,,,,,3683.0,,,,,29.04,,,,,,196.93018081,,,198.70600000000002,,,,,4676.867537102502,,,107600.0,,,3153.33804765565,,,,,,233937.61643189532,,,,,16052.33943840484,,,,,,,3.9547799999999995,,,6.300000000000001,,,1.4432880000000001,,,,,,0.066548819722,,,,,2.158546,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
