year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2010,-46,WYOMING,OTHER (COMBINED) COUNTIES,97.965,122.46929999999999,,,200.66,,,58300.0,,,,,,,,,,1700.0,,,,187.818,171.983,122.46929999999999,,,510.53999999999996,,,,,,,,,,,,1800.0,,220.482,7377.333926911464,2885.698831915059,,,282.0062461969318,,,108900.0,,,,,,,,,,35193.85331660194,,,,6801.41640476392,17.64,,6.4482740000000005,90.71799999999999,,,5.9563,,,3.85,,,,,,,,,,22.8,,,,2.1476580000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1726,NEBRASKA,MERRICK,,,,,3187.7,,,11800.0,,,,,,,,,76.179261166,,,,,35.386,,,,,3263.9,,,,,,,,,,,76.54966276,,,38.108000000000004,,,,,6472.424439741471,,,32600.0,,,,,,,,,101385.59322836372,,,,,1275.618346453648,,,,,,,4.29768,,,5.85,,,,,,,,,0.07445072039400001,,,,,0.947256,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1727,NEBRASKA,MORRILL,,730.2799,,,1597.6599999999999,,,40000.0,,,,,,,,,,5700.0,,,,656.0020000000001,,811.9260999999999,,,1699.26,,,,,,,,,,,,6300.0,,726.774,,18276.09260212871,,,2980.424932779681,,,100100.0,,,,,,,,,,116403.44249418731,,,,25992.13489123473,17.04,,,96.16108,,,3.94716,,,5.4,,,,,,,,,,22.5,,,,1.0398040000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1728,NEBRASKA,NANCE,,,,,2087.88,,,13600.0,,,,,,,,,61.980533396000006,,,,,73.494,,,,,2133.6,,,,,,,,,,,62.350934990000006,,,78.938,,,,,4015.4640742267984,,,43900.0,,,,,,,,,72768.69191390621,,,,,3301.932445466301,,,,,,,4.06908,,,5.85,,,,,,,,,0.06568454933600001,,,,,1.178626,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1729,NEBRASKA,NEMAHA,,,,,1818.6399999999999,,,7000.0,,,,,,,,,101.98390554800001,,,,,62.606,,,,,1925.32,,,,,,,,,,,106.058323082,,,68.05,,,,,3099.324863608658,,,21500.0,,,,,,,,,99750.34172468042,,,,,2878.6077729706217,,,,,,,3.6068,,,6.300000000000001,,,,,,,,,0.054695968714,,,,,1.205846,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1730,NEBRASKA,NUCKOLLS,,,,,2570.48,,,15300.0,,,,,,,,129.54,79.265941116,,,,,998.974,,,,,2623.8199999999997,,,,,,,,,,137.16,80.006744304,,,1007.14,,,,,4527.038648408908,,,43200.0,,,,,,,,11619.314052334697,79827.5275714724,,,,,48950.442962917085,,,,,,,3.7261799999999994,,,5.9,,,,,,,,2.24028,0.056301042288,,,,,1.287506,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1731,NEBRASKA,OTOE,,,,,3035.2999999999997,,,12700.0,,,,,,,,,156.18600547,,,,,103.436,,,,,3119.12,,,,,,,,,,,158.03801344,,,108.88000000000001,,,,,4792.886698877799,,,37000.0,,,,,,,,,148617.1074930826,,,,,5040.385767181892,,,,,,,3.34264,,,5.65,,,,,,,,,0.053214362338000004,,,,,1.2793400000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1732,NEBRASKA,PAWNEE,,,,,1028.7,,,17600.0,,,,,,,,,60.62239421800001,,,,,160.598,,,,,1097.28,,,,,,,,,,,61.239730208,,,171.48600000000002,,,,,1483.8101624221265,,,38400.0,,,,,,,,,49330.08702777911,,,,,6519.1999564334665,,,,,,,3.05308,,,5.45,,,,,,,,,0.045559396062,,,,,1.0670240000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1733,NEBRASKA,PERKINS,,199.57959999999997,,,4902.2,,,7900.0,,,,,,,,,19.013948492,,,,,2583.178,,204.1155,,,5029.2,,,,,,,,,,,19.384350085999998,,,2836.324,,4937.751334610212,,,7638.863248335483,,,19700.0,,,,,,,,,22620.97913428545,,,,,100610.16382980654,,,,95.25389999999999,,,3.29692,,,6.05,,,,,,,,,0.066548819722,,,,,1.0234720000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1734,NEBRASKA,PHELPS,,,,,4213.86,,,7400.0,,,,,,,,17.779999999999998,113.71328935800001,,,,,95.27000000000001,,,,,4305.3,,,,,,,,,,20.32,114.20715815000001,,,97.992,,,,,10237.284044374888,,,27650.0,,,,,,,,1755.8074567972433,164778.84318781912,,,,,5539.9088807267935,,,,,,,5.14096,,,6.5,,,,,,,,2.4663399999999998,0.08099448188799999,,,,,1.527042,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1735,NEBRASKA,PIERCE,,,,,3398.52,,,19700.0,,,8.712,,,,,,130.381361088,,,,,19.054000000000002,,,,,3492.5,,,,,24.684,,,,,,131.245631474,,,24.498,,,,,7186.128896332842,,,64500.0,,,768.2983045642711,,,,,,152405.44014328223,,,,,880.5153187910137,,,,,,,4.475479999999999,,,6.2,,,1.05996,,,,,,0.06543761494,,,,,1.214012,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1736,NEBRASKA,PLATTE,,,,,4724.4,,,14100.0,,,,,,,,,158.408415034,,,,,48.996,,,,,4902.2,,,,,,,,,,,159.27268542,,,48.996,,,,,10016.861864915016,,,52200.0,,,,,,,,,185273.99536731633,,,,,2449.638771508333,,,,,,,4.48564,,,6.4,,,,,,,,,0.06543761494,,,,,1.3120040000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1737,NEBRASKA,POLK,,,,,3048.0,,,9000.0,,,,,,,,,108.157265448,,,,,24.498,,,,,3200.4,,,,,,,,,,,108.65113424,,,24.498,,,,,6222.1248417656,,,27400.0,,,,,,,,,142157.86405353365,,,,,1168.3760960880759,,,,,,,4.320539999999999,,,5.9,,,,,,,,,0.07346298281,,,,,1.2521200000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1738,NEBRASKA,RED WILLOW,,,,,2369.8199999999997,,,14100.0,,,,,,,,139.7,18.767014096,,,,,1608.702,,,,,2413.0,,,,,,,,,,248.92,18.890481293999997,,,1638.644,,,,,4138.632207700918,,,57500.0,,,,,,,,13426.762904920097,25400.90669054704,,,,,95248.05131152792,,,,,,,3.6957,,,8.3,,,,,,,,2.4003,0.075685392374,,,,,1.554262,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1739,NEBRASKA,RICHARDSON,,,,,2395.22,,,9500.0,,,,,,,,,120.874386842,,,,,73.494,,,,,2519.68,,,,,,,,,,,124.45493558399998,,,84.382,,,,,4273.995205875444,,,26500.0,,,,,,,,,118501.22563358211,,,,,3386.597379965437,,,,,,,3.7769799999999996,,,6.15,,,,,,,,,0.054819435912,,,,,1.208568,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1740,NEBRASKA,ROCK,,,,,706.12,,,99000.0,,,,,,,,,17.038473323999998,,,,,,,,,,718.8199999999999,,,,,,,,,,,17.655809314,,,,,,,,1467.651966694086,,,132000.0,,,,,,,,,19192.401814896162,,,,,,,,,,,,4.399279999999999,,,1.35,,,,,,,,,0.06296827098,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1741,NEBRASKA,SALINE,,,,,3368.04,,,11500.0,,,,,,,,93.97999999999999,132.72723785,,,,,291.254,,,,,3416.2999999999997,,,,,,,,,,96.52,133.34457384,,,293.976,,,,,6035.23854023185,,,35400.0,,,,,,,,7901.133555587595,127658.63405420852,,,,,12942.44632043458,,,,,,,3.79222,,,5.9,,,,,,,,2.10058,0.053831698328,,,,,1.167738,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1742,NEBRASKA,SARPY,,,,,830.5799999999999,,,2400.0,,,,,,,,,44.695125675999996,,,,,,,,,,845.8199999999999,,,,,,,,,,,45.188994468,,,,,,,,1524.0532159334723,,,6900.0,,,,,,,,,53172.928061434846,,,,,,,,,,,,3.88366,,,5.55,,,,,,,,,0.066548819722,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1743,NEBRASKA,SAUNDERS,,,,,4229.099999999999,,,15500.0,,,4.356,,,,,,204.708614284,,,,,43.552,,,,,4343.4,,,,,8.712,,,,,,206.19022065999997,,,43.552,,,,,8027.269689043473,,,47300.0,,,373.62451797303595,,,,,,227654.26350444142,,,,,2023.4919345293486,,,,,,,4.01574,,,6.05,,,1.03092,,,,,,0.062227467792,,,,,1.2194559999999999,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1744,NEBRASKA,SCOTTS BLUFF,,1859.7189999999998,,,1940.56,,,36000.0,,,,,,,,,,9300.0,,,,277.644,,1882.3984999999998,,,2009.1399999999999,,,,,,,,,,,,10200.0,,304.86400000000003,,45690.231505321775,,,3720.9580917119483,,,149200.0,,,,,,,,,,220075.25846557287,,,,11599.096026381621,17.32,,,94.80031,,,4.0589200000000005,,,6.45,,,,,,,,,,26.0,,,,1.0969659999999999,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1745,NEBRASKA,SEWARD,,,,,3390.8999999999996,,,14000.0,,,,,,,,41.91,145.07395765,,,,,43.552,,,,,3441.7,,,,,,,,,,43.18,145.69129363999997,,,43.552,,,,,6606.567951445958,,,38700.0,,,,,,,,4647.725620933879,169657.3435071409,,,,,2048.8914148790896,,,,,,,4.12242,,,5.55,,,,,,,,2.77114,0.06543761494,,,,,1.235788,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1746,NEBRASKA,SHERIDAN,,530.7003,,,787.4,,,105000.0,,,,,,,,,,1200.0,,1.27008,,1336.502,,657.7054999999999,,,957.5799999999999,,,,,,,,,,,,1200.0,1.4515200000000001,1437.2160000000001,,11703.111929433297,,,1353.9348533627826,,,166900.0,,,,,,,,,,28828.040055201072,,2485.842726558124,,57854.37190774288,17.57,,,84.82132999999999,,,3.6398200000000003,,,4.25,,,,,,,,,,26.4,,0.807408,,1.137796,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1747,NEBRASKA,SHERMAN,,,,,1955.8,,,26200.0,,,,,,,,,35.558553024,,,,,40.83,,,,,2039.62,,,,,,,,,,,35.928954618,,,43.552,,,,,4031.3173983373285,,,88700.0,,,,,,,,,44397.07832500121,,,,,2023.4919345293486,,,,,,,4.361179999999999,,,6.25,,,,,,,,,0.069882434068,,,,,1.301116,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1748,NEBRASKA,SIOUX,,199.57959999999997,,,312.41999999999996,,,38000.0,,,,,,,,,,700.0,,,,100.714,,226.795,,,347.97999999999996,,,,,,,,,,,,1000.0,,111.602,,5204.945670898644,,,571.9391544491286,,,72000.0,,,,,,,,,,16369.23410074509,,,,4995.23113544902,17.33,,,100.24338999999999,,,3.8735,,,3.9,,,,,,,,,,25.7,,,,1.301116,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1749,NEBRASKA,STANTON,,,,,2202.18,,,16800.0,,,,,,,,,85.56276821400002,,,,,,,,,,2278.38,,,,,,,,,,,86.303571402,,,,,,,,4571.854776182907,,,65200.0,,,,,,,,,96915.90578496273,,,,,,,,,,,,4.3942,,,6.7,,,,,,,,,0.06333867257399999,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1750,NEBRASKA,THAYER,,,,,3406.14,,,10600.0,,,,,,,,,111.73781419,,,,,661.446,,,,,3454.3999999999996,,,,,,,,,,,112.35515018,,,672.3340000000001,,,,,6776.076570781627,,,28600.0,,,,,,,,,120572.54420491426,,,,,32658.087400800032,,,,,,,4.20878,,,5.4,,,,,,,,,0.060375459822,,,,,1.2956720000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1751,NEBRASKA,THOMAS,,,,,,,,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200.0,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,1752,NEBRASKA,THURSTON,,,,,2235.2,,,9900.0,,,24.684,,,,,,94.94627526200001,,,,,32.664,,,,,2296.16,,,,,50.82,,,,,,95.563611252,,,32.664,,,,,4671.242923491231,,,41700.0,,,1947.057347183427,,,,,,106890.93995743078,,,,,2082.757388678744,,,,,,,4.42214,,,4.2,,,0.948156,,,,,,0.06296827098,,,,,1.6740300000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
