year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2017,-46,WYOMING,OTHER (COMBINED) COUNTIES,814.1980000000001,,,,,,,176400.0,,,,,,,,,,,,,990.5350000000001,,,,,,,,,,,,,,,,,98267.77269580695,,,,,,,440100.0,,,,,,,,,,,,,,,4.835117,,,,,,,12.35,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2186,OKLAHOMA,LOGAN,,,,,,,,47400.0,,,,,,,3.08667995,,,,,789.38,,,,,,,,,,,,,,3.333614346,,,1361.0,,,,,,,,74000.0,,,,,,,3452.903690097035,,,,,24452.484151381956,,,,,,,,,,1.55,,,,,,,0.062227467792,,,,,0.808434,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2187,OKLAHOMA,LOVE,,,,,,,,22500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44000.0,,,,,,,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2188,OKLAHOMA,MAJOR,,,,,129.54,,,35400.0,,,,,,,,,,,,2395.36,,,,,154.94,,,,,,,,,,,,3157.52,,,,,223.75615120237177,,,58900.0,,,,,,,,,,,,107192.86657059299,,,,,,,4.73202,,,1.65,,,,,,,,,,,,1.165016,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2189,OKLAHOMA,MARSHALL,,,,,,,,14100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26900.0,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2190,OKLAHOMA,MAYES,,,,,27.939999999999998,,,63600.0,,,,,,,8.272302265999999,,,,,89.82600000000001,,,,,35.559999999999995,,,,,,,,,8.395769464,,,155.154,,,,,25.67307419058792,,,120000.0,,,,,,,5672.6274908737005,,,,,3411.9745327509704,,,,,,,2.51714,,,5.550000000000001,,,,,,,0.038151364182,,,,,0.990808,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2191,OKLAHOMA,MCCLAIN,,,,,104.14,,,38300.0,,,,,,,,,,,,179.65200000000002,,,,,121.92,,,,,,,,,,,,484.516,,,,,91.85778838834209,,,72900.0,,,,,,,,,,,,7676.942698689684,,,,,,,2.4155399999999996,,,4.65,,,,,,,,,,,,1.113298,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2192,OKLAHOMA,MCCURTAIN,,,,,,,,49800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2193,OKLAHOMA,MCINTOSH,,,,,,,,33800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74500.0,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2195,OKLAHOMA,MUSKOGEE,,,,,142.23999999999998,,,71600.0,,,,,,,18.149678106,,,,,171.48600000000002,,,,,177.79999999999998,,,,,,,,,18.890481293999997,,,258.59000000000003,,,,,195.4922163136511,,,125300.0,,,,,,,13701.99877022633,,,,,11572.280290247043,,,,,,,3.7642799999999994,,,1.75,,,,,,,0.04197884732,,,,,1.7584119999999999,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2196,OKLAHOMA,NOBLE,,,,,297.18,195.93,,31000.0,,,,,,91.44,46.91753524,,,,,1796.52,,,,,330.2,195.93,,,,,,,91.44,48.028740022,,,2722.0,,,,,182.5379128229875,760.3277857565262,,48400.0,,,,,,4348.003273785974,22717.913961035254,,,,,69661.14671033231,,,,,,,1.68148,139.328,,1.55,,,,,,1.143,0.026915849164,,,,,1.009862,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2197,OKLAHOMA,NOWATA,,,,,,,,33900.0,,,,,,,6.9141630880000005,,,,,62.606,,,,,,,,,,,,,,7.037630286,,,76.21600000000001,,,,,,,,59800.0,,,,,,,4823.103567119669,,,,,1819.7197508005177,,,,,,,,,,4.25,,,,,,,0.03876870017200001,,,,,0.756716,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2198,OKLAHOMA,OKFUSKEE,,,,,,,,31600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56300.0,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2199,OKLAHOMA,OKLAHOMA,,,,,15.748,,,22400.0,,,,,,,,,,,,68.05,,,,,20.32,,,,,,,,,,,,138.822,,,,,12.48323790918495,,,37800.0,,,,,,,,,,,,2331.515930713163,,,,,,,2.1717,,,1.7,,,,,,,,,,,,0.8928159999999999,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2200,OKLAHOMA,OKMULGEE,,,,,59.69,,,65800.0,,,,,,,4.32135193,,,,,59.884,,,,,68.58,,,,,,,,,4.32135193,,,108.88000000000001,,,,,58.88319768483468,,,128300.0,,,,,,,3452.903690097035,,,,,3440.407653857229,,,,,,,2.70256,,,1.95,,,,,,,0.04444819128,,,,,1.4971,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2201,OKLAHOMA,OSAGE,,,,,,,,60650.0,,,,,,,16.050735739999997,,,,,258.59000000000003,,,,,,,,,,,,,,16.544604531999997,,,400.134,,,,,,,,123500.0,,,,,,,9783.2271219416,,,,,11941.910864628395,,,,,,,,,,4.8,,,,,,,0.033953479450000004,,,,,1.203124,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2202,OKLAHOMA,OTTAWA,,,,,266.7,,,29000.0,,,,,,,28.767857134000003,,,,,340.25,,,,,281.94,,,,,,,,,29.01479153,,,394.69,,,,,247.30943027630562,,,62500.0,,,,,,,20087.1301971518,,,,,15524.484124016917,,,,,,,2.54,,,2.15,,,,,,,0.03889216737,,,,,1.1895140000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2203,OKLAHOMA,PAWNEE,,,,,,,,18500.0,,,,,,,,,,,,73.494,,,,,,,,,,,,,,,,,318.474,,,,,,,,33600.0,,,,,,,,,,,,3667.872622707293,,,,,,,,,,1.8,,,,,,,,,,,,1.301116,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2204,OKLAHOMA,PAYNE,,,,,,,,39800.0,,,,,,,4.691753524,,,,,92.548,,,,,,,,,,,,,,4.815220721999999,,,378.358,,,,,,,,58300.0,,,,,,,3946.1756458251834,,,,,2985.4777161570987,,,,,,,,,,4.0,,,,,,,0.046794068042,,,,,0.841098,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2205,OKLAHOMA,PITTSBURG,,,,,,,,54600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83200.0,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2206,OKLAHOMA,PONTOTOC,,,,,,,,53100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100700.0,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2207,OKLAHOMA,POTTAWATOMIE,,,,,86.36,,,68500.0,,,,,,,5.802958306,,,,,,,,,,106.67999999999999,,,,,,,,,6.049892702,,,,,,,,94.21311629573547,,,127700.0,,,,,,,5398.587515469174,,,,,,,,,,,,2.98704,,,1.85,,,,,,,0.051732755962000006,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2208,OKLAHOMA,PUSHMATAHA,,,,,,,,22900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39300.0,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2209,OKLAHOMA,ROGER MILLS,,,,,,772.835,,30800.0,,,,,,,,,,,,571.62,,,,,,805.49,,,,,,,,,,,1333.78,,,,,,4815.409309791332,,58000.0,,,,,,,,,,,,20614.012802037112,,,,,,,,223.7956,,4.75,,,,,,,,,,,,0.9390900000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2210,OKLAHOMA,ROGERS,,,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95300.0,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,2211,OKLAHOMA,SEMINOLE,,,,,,,,31200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38500.0,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
