year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2012,-46,WYOMING,OTHER (COMBINED) COUNTIES,74.018,104.3257,,,147.32,,,178700.0,,,,,,,,,,,,,,,163.32,130.62,104.3257,,,373.38,,,,,,,,,,,,,,435.52000000000004,5454.902701457864,3295.2554002103193,,,318.8432165034593,,,318000.0,,,,,,,,,,,,,,,2989.925678448322,,,1.484714,130.18033,,,3.7973,,,11.5,,,,,,,,,,,,,,,1.480768,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2127,OHIO,ROSS,,,,,,,,11000.0,,,,,,,,,,68.52429489000001,,,,,181.8296,,,,,,,,,,,,,,,,68.89469648400001,,,195.984,,,,,,,,19900.0,,,,,,,,,,59928.68912302145,,,,,12141.254178139294,,,,,,,,,,1.8,,,,,,,,,,0.048893010407999996,,,,,1.744802,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2128,OHIO,SANDUSKY,,,,,1854.1999999999998,,,,,,,,,,,,,110.50314221000001,,,,,,,,,,1910.08,,,,,,,,,,,110.62660940800001,,,,,,,,3859.584264364251,,,,,,,,,,,,,126679.86106970199,,,,,,,,,,,,3.65252,,,,,,,,,,,,,0.064079475762,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2129,OHIO,SCIOTO,,,,,177.79999999999998,,,12400.0,,,,,,,,,,18.5200797,,,,,9.527000000000001,,,,,187.95999999999998,,,,,,,,,,,18.5200797,,,13.610000000000001,,,,,256.69269333265817,,,20200.0,,,,,,,,,,14027.024685443092,,,,,354.59270380079715,,,,,,,2.53238,,,1.65,,,,,,,,,,0.04234924891400001,,,,,0.9717540000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2130,OHIO,SENECA,,,,,2540.0,,,2400.0,,,,,,,,,,161.618562182,,,,,,,,,,2616.2,,,,,,,,,,,161.74202938000002,,,,,,,,4208.5833560156725,,,7500.0,,,,,,,,,,136640.68599224428,,,,,,,,,,,,2.90576,,,3.15,,,,,,,,,,0.047287936834,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2131,OHIO,SHELBY,,,,,1816.1,,,3800.0,,,,,,,,,,110.132740616,,,,,345.694,,,,,1991.36,,,,,,,,,,,110.132740616,,,359.30400000000003,,,,,3488.152143639344,,,13600.0,,,,,,,,,,120594.20639099808,,,,,26268.22749756305,,,,,,,3.3705799999999995,,,3.6,,,,,,,,,,0.061116263010000005,,,,,1.9843380000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2132,OHIO,STARK,,,,,701.04,,,,,,,,,,,,,35.064684232000005,,,,,154.8818,,,,,853.4399999999999,,,,,,,,,,,35.188151430000005,,,160.598,,,,,1202.5574601687565,,,,,,,,,,,,,34549.053019009625,,,,,11176.762023801126,,,,,,,3.0099,,,,,,,,,,,,,0.055066370308000004,,,,,1.8836240000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2133,OHIO,SUMMIT,,,,,30.48,,,2400.0,,,,,,,,,,2.222409564,,,,,,,,,,40.64,,,,,,,,,,,2.222409564,,,,,,,,45.41769000943163,,,5100.0,,,,,,,,,,2123.156654722709,,,,,,,,,,,,2.61366,,,4.35,,,,,,,,,,0.053337829536000005,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2134,OHIO,TRUMBULL,,,,,490.21999999999997,,,10000.0,,,,30.6372,,,,,,33.706545054,,,,,37.5636,,,,,566.42,,,,,36.3,,,,,,33.706545054,,,40.83,,,,,1003.6022351071975,,,17600.0,,,,2618.6781360493956,,,,,,38615.25278191044,,,,,2428.250835627859,,,,,,,3.59156,,,1.75,,,,0.956868,,,,,,0.06395600856400001,,,,,1.68764,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2135,OHIO,TUSCARAWAS,,,,,421.64,,,25600.0,,,,2.3232,,,,,,17.28540772,,,,,42.191,,,,,574.04,,,,,17.424,,,,,,17.28540772,,,46.274,,,,,672.9908722045335,,,51900.0,,,,199.69775713757986,,,,,,16428.53863937109,,,,,2748.802639863779,,,,,,,2.79908,,,4.55,,,,0.962676,,,,,,0.053090895140000004,,,,,1.7012500000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2136,OHIO,UNION,,,,,1536.7,,,3100.0,,,,,,,,,,127.17121394,,,,,187.27360000000002,,,,,1595.12,,,,,,,,,,,127.17121394,,,206.872,,,,,3014.4842510713447,,,7000.0,,,,,,,,,,124851.43567296134,,,,,12992.276667261207,,,,,,,3.4417,,,2.25,,,,,,,,,,0.054819435912,,,,,1.812852,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2137,OHIO,VAN WERT,,,,,1993.8999999999999,,,1000.0,,,,,,,,,,146.18516243200003,,,,,402.856,,,,,2103.12,,,,,,,,,,,146.30862962999998,,,424.632,,,,,3449.170158691978,,,3250.0,,,,,,,,,,178585.3103921003,,,,,31572.934346422975,,,,,,,3.0353,,,3.25,,,,,,,,,,0.068277360494,,,,,2.0469440000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2138,OHIO,VINTON,,,,,,,,6600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9300.0,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2139,OHIO,WARREN,,,,,647.6999999999999,,,1700.0,,,,,,,,,,45.188994468,,,,,,,,,,655.3199999999999,,,,,,,,,,,45.312461666000004,,,,,,,,1192.6280866444272,,,4400.0,,,,,,,,,,40907.60701065991,,,,,,,,,,,,3.23088,,,2.6,,,,,,,,,,0.05062155118,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2140,OHIO,WASHINGTON,,,,,191.76999999999998,,,15400.0,,,,,,,,,,9.753908642,,,,,15.2432,,,,,228.6,,,,,,,,,,,9.877375840000001,,,16.332,,,,,342.74726387684433,,,28500.0,,,,,,,,,,10097.274579015453,,,,,581.5320342333073,,,,,,,3.13436,,,1.85,,,,,,,,,,0.05778264866400001,,,,,0.996252,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2141,OHIO,WAYNE,,,,,1021.0799999999999,,,15300.0,,,,48.4968,,,,,,53.09089514,,,,,155.97060000000002,,,,,1684.02,,,,,76.956,,,,,,53.09089514,,,157.876,,,,,1861.9414130992093,,,51000.0,,,,4088.152198005172,,,,,,54088.643825969266,,,,,10354.106950983276,,,,,,,3.19786,,,3.35,,,,0.9438,,,,,,0.056918378278,,,,,1.7339140000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2142,OHIO,WILLIAMS,,,,,1397.0,,,3440.0,,,,,,,,,,97.53908642,,,,,397.41200000000003,,,,,1551.9399999999998,,,,,,,,,,,97.786020816,,,421.91,,,,,1944.6861924686186,,,8900.0,,,,,,,,,,85935.9936468099,,,,,27119.249986684965,,,,,,,2.44094,,,2.6,,,,,,,,,,0.049263412002,,,,,1.78291,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2143,OHIO,WOOD,,,,,2819.4,,,2200.0,,,,,,,,,,185.81813299,,,,,462.74,,,,,2908.2999999999997,,,,,,,,,,,185.81813299,,,590.674,,,,,5432.470581532988,,,6700.0,,,,,,,,,,220338.905272894,,,,,33189.877075754615,,,,,,,3.38074,,,3.05,,,,,,,,,,0.066178418128,,,,,1.872736,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2144,OHIO,WYANDOT,,,,,2057.4,,,1600.0,,,,,,,,,,122.97332920799998,,,,,225.38160000000002,,,,,2080.2599999999998,,,,,,,,,,,123.09679640600001,,,261.312,,,,,3670.190658252046,,,4800.0,,,,,,,,,,118110.82264318617,,,,,15743.91604875539,,,,,,,3.12928,,,3.0,,,,,,,,,,0.05370823113,,,,,1.8237400000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2145,OKLAHOMA,ADAIR,,,,,,,,42500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58900.0,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2146,OKLAHOMA,ALFALFA,,,,,,,,17900.0,,,,,,,,,116.83999999999999,,,,,,6260.6,,,,,,,,,,,,,,,203.2,,,,7077.200000000001,,,,,,,,40000.0,,,,,,,,,3297.546985307164,,,,,,269490.4548886058,,,,,,,,,,2.25,,,,,,,,,0.70104,,,,,,1.124186,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2147,OKLAHOMA,ATOKA,,,,,,,,44200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66300.0,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,2148,OKLAHOMA,BEAVER,,,,,223.51999999999998,,,,,,,,,,,,558.8,,,,,,2313.7000000000003,,,,,243.84,,,,,,,,,,812.8,,,,3402.5,,,,,448.66058146968896,,,,,,,,,,,,14358.610101376864,,,,,,68081.79912975304,,,,,,,3.52044,,,,,,,,,,,,0.63754,,,,,,0.7676040000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
