year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_FLAXSEED","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1974,-32,IDAHO,OTHER (COMBINED) COUNTIES,,,88.89999999999999,,,,18.876,,,,,,,,,,,,,,,,,,33.019999999999996,,,26.136,,,,,,,,,,31.852290682934445,,,,981.1504126819165,,,,,,,,,,,,,1.8160999999999998,,,,2.567136,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1682,NEBRASKA,CHEYENNE,6.531000000000001,81.6462,238.76,,,37800.0,50.82,,,5.08,15.24,,230.0,,,,12439.54,,144.78,,12.7,,6.531000000000001,86.18209999999999,248.92,,,65.34,,15.24,63.5,,240.0,,13011.16,202.52542452915492,1305.475650371297,267.2868208294927,,,74500.0,2275.5596920634803,,,158.75916910094128,348.70434999313073,,8718.37691620093,,,,180533.24071066285,0.6748700000000001,74.84235,4.48056,,,6.2,0.63888,,,0.5588,1.59004,,22.6,,,,3.092192,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1683,NEBRASKA,CLAY,,,2783.8399999999997,,,18000.0,29.04,,,2.54,1765.3,6.2968270980000005,,,,,2449.8,,2687.3199999999997,,1803.3999999999999,,,,2816.8599999999997,,,30.492,,7.62,1854.1999999999998,6.667228692,,,2531.46,,,6036.794913955953,,,43800.0,1359.425270583378,,,75.77142161635832,69783.82633159631,3475.291681683766,,,,,50300.54005086326,,,5.885179999999999,,,6.71,0.66792,,,0.5334,2.2098,0.0308667995,,,,,4.398752000000001,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1684,NEBRASKA,COLFAX,,,2402.8399999999997,,,51400.0,156.816,,,2.54,154.94,49.3868792,,,,,626.0600000000001,,2103.12,,139.7,,,,2547.62,,,165.528,,12.7,165.1,50.251149586000004,,,653.28,,,1768.7451283507119,,,139360.0,8777.158812244854,,,75.77142161635832,3547.6877347127215,28238.44848803437,,,,,14700.136183903061,,,2.2224999999999997,,,7.34,0.7986,,,0.5334,1.4351,0.031978004282,,,,,5.0084800000000005,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1685,NEBRASKA,CUMING,4.354,,3764.2799999999997,,,95600.0,239.58,,,2.54,58.419999999999995,75.31499078,,,,,48.996,,2844.7999999999997,,38.1,,4.354,,3878.58,,,272.976,,5.08,73.66,76.179261166,,,48.996,169.86003347606544,,2062.7501535359556,,,339660.0,15360.027921428495,,,79.37958455047064,788.3750521583826,43311.67437016082,,,,,759.3664127585547,0.8490300000000001,,1.8567399999999998,,,9.21,0.91476,,,0.5588,1.0795,0.032101471480000004,,,,,3.37528,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1686,NEBRASKA,CUSTER,13.062000000000001,27.2154,4229.099999999999,,,230200.0,47.916,,,45.72,162.56,0.987737584,,,,,1823.74,,3716.02,,111.75999999999999,,19.593,27.2154,4282.44,,,63.888,,172.72,342.9,0.987737584,,,1878.18,470.38163116448885,494.93790650440417,5189.251560882739,,,394060.0,1999.2417294557722,,,1623.6733203505355,3143.392836169962,517.8866035450318,,,,,34544.367421976975,0.7837200000000001,85.27492,3.6321999999999997,,,4.800000000000001,0.59532,,,0.635,1.49098,0.029385193124,,,,,4.066668,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1687,NEBRASKA,DAKOTA,4.354,,1551.9399999999998,,,22400.0,146.652,,,,15.24,22.22409564,,,,,48.996,,1455.4199999999998,,12.7,,4.354,,1587.5,,,152.46,,,33.019999999999996,22.594497234,,,48.996,156.7938770548296,,1452.632098776984,,,70460.0,8208.268889228984,,,,293.11380144350125,12347.50691609997,,,,,710.3750312902608,0.7837200000000001,,2.59588,,,8.07,0.7986,,,,1.3411199999999999,0.031113733895999997,,,,,3.1575200000000003,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1688,NEBRASKA,DAWES,47.894000000000005,4.5359,81.28,,,127200.0,87.12,,,5.08,,,,,,,2340.92,,45.72,,,,52.248000000000005,4.5359,86.36,,,222.156,,10.16,5.08,,,,2504.2400000000002,2012.1880888703135,83.51527729648026,64.64757681371893,,,151900.0,2039.1379058750672,,,151.54284323271665,,,,,,,37350.484882744255,0.91434,86.18209999999999,3.3705800000000004,,,3.46,0.33396,,,0.5334,,,,,,,3.3589480000000003,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1689,NEBRASKA,DAWSON,2.177,,4191.0,,,219000.0,15.972,,,5.08,116.83999999999999,0.6173359900000001,1840.0,,,,571.62,,3749.04,,101.6,,2.177,,4226.5599999999995,,,18.876,,22.86,154.94,0.6173359900000001,2010.0,,598.84,65.33078210617902,,8334.19376809859,,,775100.0,585.1439208163235,,,173.19182083739048,3322.798697398311,351.61774661741634,55495.822293509766,,,,10070.450635149291,0.6531,,5.7912,,,8.53,0.52272,,,0.6095999999999999,1.8415,0.031854537084000004,18.0,,,,3.745472000000001,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1690,NEBRASKA,DEUEL,10.885,136.077,254.0,,,10800.0,20.328,,,,22.86,,2750.0,,,,5280.68,,208.28,,17.779999999999998,,10.885,140.6129,264.15999999999997,,,47.916,,2.54,50.8,,2770.0,,5498.4400000000005,381.09622895271093,2263.7035688256497,402.8162221399391,,,21360.0,786.1024390764751,,,,373.9727811520533,,90369.3299583135,,,,77387.33051599996,0.76195,78.01747999999999,5.0291999999999994,,,6.449999999999999,0.55176,,,,1.1760199999999998,,19.6,,,,3.1303,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1691,NEBRASKA,DIXON,8.708,,2603.5,,,44000.0,363.0,,,,33.019999999999996,31.484135490000003,,,,,16.332,,2245.36,,27.939999999999998,,10.885,,2682.24,,,421.08,,,38.1,32.101471479999994,,,16.332,304.8769831621687,,1383.583876539965,,,96820.0,18470.45204596981,,,,626.6570927412785,13991.115452613942,,,,,244.95690734146925,0.76195,,1.61798,,,5.98,0.726,,,,1.2674599999999998,0.024816906798000003,,,,,3.2664,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1692,NEBRASKA,DODGE,4.354,,3677.92,,,38800.0,62.436,,,2.54,116.83999999999999,100.00843038000001,,,,,528.068,,3347.72,,116.83999999999999,,4.354,,3843.02,,,62.436,,15.24,139.7,101.24310236000001,,,544.4,152.43849158108432,,2964.149024408603,,,145140.0,3494.6095270974884,,,68.55509574813372,3689.190949202688,58602.9577695694,,,,,12299.55849195666,0.76195,,2.32918,,,9.65,0.7986,,,0.4826,1.8288,0.03271880747,,,,,4.997592,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1693,NEBRASKA,DOUGLAS,,,1635.76,,,13800.0,45.012,,,2.54,45.72,23.952636411999997,,,,,163.32,,1498.6,,50.8,,,,1760.22,,,45.012,,7.62,53.339999999999996,24.199570808,,,174.208,,,1040.7526426104864,,,41640.0,2610.9831012182926,,,61.33876987990912,1566.6427318531962,14320.927447503145,,,,,3418.509729120949,,,1.91008,,,8.06,0.82764,,,0.43179999999999996,1.66116,0.033459610658,,,,,4.420527999999999,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1694,NEBRASKA,DUNDY,,4.5359,1696.72,,,32600.0,4.356,,,10.16,271.78,,,,,,2068.7200000000003,,1645.9199999999998,,269.24,,,4.5359,1719.58,,,5.808,,40.64,342.9,,,,2123.1600000000003,,75.16374956683225,1969.131661018844,,,73960.0,132.98725473098264,,,317.51833820188256,6471.2452198000565,,,,,,33074.62597792816,,77.56389,3.2283399999999998,,,6.44,0.4356,,,0.5588,1.3919199999999998,,,,,,3.440608,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1695,NEBRASKA,FILLMORE,,,2651.7599999999998,,,21600.0,45.012,,,2.54,2451.1,10.247777434,,,,,3239.1800000000003,,2540.0,,2476.5,,,,2682.24,,,46.464,,10.16,2540.0,10.741646226,,,3348.06,,,5161.957081531081,,,52520.0,2015.4957272562258,,,79.37958455047064,83800.22509545065,5336.957735479855,,,,,56380.91483976151,,,5.288279999999999,,,6.550000000000001,0.63888,,,0.5588,1.9532599999999998,0.029138258728000004,,,,,3.72914,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1696,NEBRASKA,FRANKLIN,2.177,,1191.26,,,21400.0,11.616,,,5.08,1026.1599999999999,0.740803188,,,,,1959.8400000000001,,1112.52,,1026.1599999999999,,2.177,,1206.5,,,13.068,,10.16,1066.8,0.740803188,,,2014.28,71.86386031679692,,2144.7383688629166,,,36880.0,484.66466168624777,,,144.32651736449205,38607.635967717724,365.24634144754873,,,,,39285.64445074186,0.71841,,5.031739999999999,,,4.99,0.59532,,,0.508,2.1158200000000003,0.027533185154000002,,,,,4.306204,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1697,NEBRASKA,FRONTIER,6.531000000000001,4.5359,1097.28,,,37800.0,20.328,,,5.08,660.4,0.246934396,,,,,3103.08,,1008.38,,657.86,,8.708,4.5359,1112.52,,,23.232,,22.86,800.1,0.246934396,,,3211.96,195.99234631853702,75.16374956683225,2005.908483484995,,,62800.0,848.1631579509337,,,202.05712431028886,20323.399181121385,128.10879140324474,,,,,55311.269677703756,0.6531,77.56389,5.14096,,,4.97,0.59532,,,0.7111999999999999,1.7678399999999999,0.029014791529999997,,,,,3.8162439999999997,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1698,NEBRASKA,FURNAS,4.354,,1041.3999999999999,,,27600.0,5.808,,,5.08,1209.04,0.493868792,,,,,3756.36,,904.24,,1170.94,,4.354,,1059.18,,,10.164,,12.7,1270.0,0.493868792,,,3919.6800000000003,143.72772063359383,,1650.0324791935911,,,64120.0,242.33233084312388,,,144.32651736449205,39828.10119269368,250.76614487443646,,,,,68541.664417558,0.71841,,4.6735999999999995,,,6.48,0.59532,,,0.508,1.8999199999999998,0.028397455540000005,,,,,3.8924600000000003,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1699,NEBRASKA,GAGE,4.354,,1805.9399999999998,,,68000.0,177.144,,,2.54,3799.8399999999997,17.90274371,,,,,3974.1200000000003,,1305.56,,3629.66,,4.354,,1899.9199999999998,,,185.856,,7.62,3937.0,18.5200797,,,4028.56,191.63696084479173,,1530.2720573166368,,,130720.0,8653.037374495938,,,82.98774748458294,112105.92167967565,8149.899708419187,,,,,73533.34184049418,0.9578800000000001,,3.00228,,,5.28,0.69696,,,0.5841999999999999,1.70942,0.025434242788,,,,,4.00134,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1700,NEBRASKA,GARDEN,4.354,18.1436,251.45999999999998,,,173400.0,11.616,,,,20.32,,270.0,,,,3048.6400000000003,,190.5,,17.779999999999998,,6.531000000000001,18.1436,256.53999999999996,,,29.04,,2.54,35.559999999999995,,300.0,,3266.4,121.95079326486749,318.2371619086932,393.0195472094971,,,160240.0,425.5592151391444,,,,495.2612507148814,,9389.021294370234,,,,47442.709465212785,0.60956,82.09979,5.2197,,,4.1000000000000005,0.52272,,,,1.59004,,20.7,,,,3.2772880000000004,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1701,NEBRASKA,GARFIELD,4.354,,327.65999999999997,,,140400.0,5.808,,,2.54,10.16,,,,,,21.776,,281.94,,10.16,,4.354,,335.28,,,7.26,,10.16,20.32,,,,21.776,148.08310610733906,,419.94730610921465,,,120000.0,171.40579498659983,,,72.16325868224602,283.00642897993225,,,,,,419.148485895403,0.7401800000000001,,3.86588,,,3.35,0.42108,,,0.508,1.7348199999999998,,,,,,4.19188,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,1702,NEBRASKA,GOSPER,,,1153.1599999999999,,,19600.0,7.26,,,5.08,551.18,0.246934396,,,,,1306.56,,1120.1399999999999,,548.64,,,,1173.48,,,8.712,,7.62,596.9,0.246934396,,,1361.0,,,2241.86689999147,,,46040.0,295.527232735517,,,173.19182083739048,16803.506720683476,141.73738623337715,,,,,27108.564412455933,,,5.3060599999999996,,,6.62,0.5808,,,0.6095999999999999,1.78308,0.032101471480000004,,,,,4.425972,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
