year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1986,-41,COLORADO,OTHER COUNTIES,,,2413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.9642563568411,,,,,,,,,,,,,,,,,,,,0.5588,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1834,NEW MEXICO,SIERRA,1.0885,,,10.885,,4800.0,,,,,,,,,,,10.888,,,,,,1.0885,,,25.4,10.885,,,,,,,,,10.888,54.42267519180408,,,,37.194856829790005,,29800.0,,,,,,,,,,,353.8104229316416,,,1.0885,,,,149.42928,,15.51,,,,,,,,,,,7.0772,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1835,NEW MEXICO,SOCORRO,3.2655000000000003,,66.03999999999999,,,23800.0,,,,,1.27,,,,,,8.166,,,,,,5.4425,,,93.97999999999999,,,,,,2.54,,,,16.332,195.92163069049474,,,117.55425039041788,,,125200.0,,,,,88.62424733414805,,,,,,285.76995698324896,,,1.3062,,,3.175,,,13.06,,,,,1.778,,,,,,5.716200000000001,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1836,NEW MEXICO,TAOS,,,,,,31600.0,,,,,,,,,,,,,,,,,10.885,,,1.27,,,,,,,,,,21.776,,,,,,,67400.0,,,,,,,,,,,,,,,,,,,,5.93,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1837,NEW MEXICO,TORRANCE,5.4425,,12.7,,,17000.0,,,,,,,,,,,70.772,,,,,,7.6195,,,81.28,,,,,,,,,,146.988,408.1700639385307,,,21.52147045609189,,,62400.0,,,,,,,,,,,1994.9464616068715,,,1.6327500000000001,,,3.0225999999999997,,,9.77,,,,,,,,,,,4.54574,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1838,NEW MEXICO,UNION,15.239,,215.89999999999998,,,17600.0,,,,,345.44,,,,,,1208.568,,,,,,16.3275,,,215.89999999999998,,,,,,406.4,,,,1823.74,1142.8761790278859,,,415.05693022462924,,,54400.0,,,,,12539.064937105748,,,,,,25898.922958596162,,,1.6327500000000001,,,3.429,,,10.59,,,,,0.9245599999999999,,,,,,3.881572,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1839,NEW MEXICO,VALENCIA,3.2655000000000003,,2.54,,,27600.0,,,,,,,,,,,13.610000000000001,,,,,,8.708,,,53.339999999999996,,,,,,,,,,43.552,195.92163069049474,,,2.8574725479516965,,,103600.0,,,,,,,,,,,340.202329741963,,,1.3062,,,2.0065999999999997,,,9.85,,,,,,,,,,,3.5712639999999998,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1840,NEW YORK,ALBANY,,,149.85999999999999,,,51400.0,5.808,,,,,,,,,,,,,,,,,,,152.4,,,11.616,,,,,,,,,,,109.99460782684946,,,104600.0,321.8826585115519,,,,,,,,,,,,,,,,2.9844999999999997,,,6.199999999999999,1.1979,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1841,NEW YORK,ALLEGANY,,,378.46,,,127000.0,74.05199999999999,,,,,,,,,,32.664,,,,,,,,,381.0,,,94.38,,,,,,,38.108000000000004,,,,221.0381612725673,,,281000.0,4477.09515929704,,,,,,,,,,653.188473104569,,,,,,2.8829,,,7.1,1.555092,,,,,,,,,,4.044892,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1843,NEW YORK,BROOME,,,287.02,,,71000.0,15.972,,,,,,,,,,,,,,,,,,,292.09999999999997,,,20.328,,,,,,,,,,,146.5268517943332,,,148200.0,885.1773109067677,,,,,,,,,,,,,,,,3.2893,,,6.9,1.425864,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1844,NEW YORK,CATTARAUGUS,,,629.92,,,138000.0,56.628,,,,,,,,,,,,,,,,,,,647.6999999999999,,,85.668,,,,,,,,,,,348.9733562359236,,,335200.0,3309.538970696047,,,,,,,,,,,,,,,,2.9082999999999997,,,7.5,1.3982759999999999,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1845,NEW YORK,CAYUGA,,,1998.98,,,103000.0,140.844,,,,,,,,,,571.62,,,,,,,,,2032.0,,,149.556,,,,,,,598.84,,,,2365.806417011096,,,299200.0,9650.627343373619,,,,,,,,,,13431.1879782127,,,,,,3.0225999999999997,,,8.3,1.91664,,,,,,,,,,5.003036000000001,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1846,NEW YORK,CHAUTAUQUA,,,647.6999999999999,,,161000.0,40.656,,,,,,,,,,,,,,,,,,,660.4,,,63.888,,,,,,,,,,,345.32013183917525,,,374600.0,2539.946796254791,,,,,,,,,,,,,,,,2.6797,,,7.3,1.47378,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1847,NEW YORK,CHEMUNG,,,170.18,,,36000.0,20.328,,,,,,,,,,,,,,,,,,,177.79999999999998,,,26.136,,,,,,,,,,,137.01400014735475,,,82800.0,1331.4237238432372,,,,,,,,,,,,,,,,2.7813,,,7.0,1.678512,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1848,NEW YORK,CHENANGO,,,579.12,,,141000.0,39.204,,,,,,,,,,,,,,,,,,,596.9,,,53.724,,,,,,,,,,,320.86884775796835,,,347800.0,2646.7533147608974,,,,,,,,,,,,,,,,2.7559,,,7.6,1.682868,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1849,NEW YORK,CLINTON,,,510.53999999999996,,,107000.0,14.52,,,,,,,,,,,,,,,,,,,520.6999999999999,,,37.752,,,,,,,,,,,301.4814390781948,,,263800.0,1024.1720952640287,,,,,,,,,,,,,,,,3.175,,,7.7,1.4069880000000001,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1850,NEW YORK,COLUMBIA,,,594.36,,,76000.0,18.876,,,,,,,,,,21.776,,,,,,,,,609.6,,,29.04,,,,,,,32.664,,,,516.7323141776953,,,202800.0,1084.159317986636,,,,,,,,,,631.4155240010834,,,,,,3.0606999999999998,,,8.1,1.3663319999999999,,,,,,,,,,5.264348,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1851,NEW YORK,CORTLAND,,,571.5,,,69000.0,29.04,,,,,,,,,,,,,,,,,,,584.1999999999999,,,42.108,,,,,,,,,,,348.0690927713819,,,179600.0,1814.2477116105651,,,,,,,,,,,,,,,,2.9972,,,7.800000000000001,1.521696,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1852,NEW YORK,DELAWARE,,,403.85999999999996,,,148000.0,,,,,,,,,,,,,,,,,,,,419.09999999999997,,,,,,,,,,,,,,118.92873085652123,,,320200.0,,,,,,,,,,,,,,,,,2.7559,,,6.9,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1853,NEW YORK,DUTCHESS,,,388.62,,,64000.0,17.424,,,,,,,,,,,,,,,,,,,406.4,,,23.232,,,,,,,,,,,304.98998132061644,,,176800.0,965.6479755346556,,,,,,,,,,,,,,,,2.8702,,,8.4,1.3982759999999999,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1854,NEW YORK,ERIE,,,718.8199999999999,,,108000.0,66.792,,,,,,,,,,130.656,,,,,,,,,736.6,,,75.504,,,,,,,136.1,,,,547.0070549705506,,,257400.0,4374.677949770637,,,,,,,,,,2874.029281660104,,,,,,2.7813,,,7.5,1.7787,,,,,,,,,,4.692728000000001,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1855,NEW YORK,ESSEX,,,104.14,,,33400.0,4.356,,,,,,,,,,43.552,,,,,,,,,114.3,,,8.712,,,,,,,54.440000000000005,,,,34.796058115563696,,,73400.0,241.4119938836639,,,,,,,,,,827.3720659324542,,,,,,2.413,,,6.7,1.1979,,,,,,,,,,3.7236960000000003,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1856,NEW YORK,FRANKLIN,,,370.84,,,104000.0,17.424,,,,,,,,,,,,,,,,,,,381.0,,,27.588,,,,,,,,,,,117.22871554318286,,,232800.0,1000.7624473722794,,,,,,,,,,,,,,,,2.5273,,,6.800000000000001,1.35036,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1857,NEW YORK,FULTON,,,124.46,,,26400.0,7.26,,,,,,,,,,,,,,,,,,,127.0,,,10.164,,,,,,,,,,,62.502690669120646,,,66800.0,460.8774428688129,,,,,,,,,,,,,,,,2.54,,,7.9,1.56816,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1858,NEW YORK,GENESEE,,,1203.96,,,60000.0,69.696,,,,,,,,,,849.264,,,,,,,,,1231.8999999999999,,,75.504,,,,,,,871.0400000000001,,,,1296.4967849212733,,,178000.0,5126.712888293081,,,,,,,,,,22077.770390934435,,,,,,3.0987999999999998,,,8.8,2.038608,,,,,,,,,,5.590988,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1859,NEW YORK,GREENE,,,60.96,,,38600.0,,,,,,,,,,,,,,,,,,,,66.03999999999999,,,,,,,,,,,,,,45.177002688502135,,,87400.0,,,,,,,,,,,,,,,,,2.8194,,,7.3,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1861,NEW YORK,HERKIMER,,,551.18,,,116000.0,37.752,,,,,,,,,,,,,,,,,,,558.8,,,74.05199999999999,,,,,,,,,,,307.0878725583532,,,301200.0,2548.725414214197,,,,,,,,,,,,,,,,2.4764999999999997,,,7.7,1.469424,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1862,NEW YORK,JEFFERSON,,,960.12,,,210000.0,82.764,,,,,,,,,,76.21600000000001,,,,,,,,,977.9,,,117.612,,,,,,,87.104,,,,563.5731616409541,,,456400.0,5754.384072390607,,,,,,,,,,1524.1064372439946,,,,,,2.7813,,,6.7,1.707552,,,,,,,,,,4.083,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1865,NEW YORK,LEWIS,,,447.03999999999996,,,134000.0,37.752,,,,,,,,,,,,,,,,,,,457.2,,,49.368,,,,,,,,,,,173.98029057781847,,,319200.0,2853.0508368069377,,,,,,,,,,,,,,,,2.4638,,,7.199999999999999,1.9224480000000002,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1866,NEW YORK,LIVINGSTON,,,1219.2,,,87000.0,117.612,,,,,,,,,,871.0400000000001,,,,,,,,,1244.6,,,129.228,,,,,,,952.7,,,,1381.0996746637927,,,242200.0,8532.816656542595,,,,,,,,,,20466.5721572765,,,,,,3.0353,,,7.9,1.9965,,,,,,,,,,4.8996,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,1867,NEW YORK,MADISON,,,1082.04,,,107000.0,94.38,,,,,,,,,,48.996,,,,,,,,,1092.2,,,105.996,,,,,,,54.440000000000005,,,,712.1255635958606,,,300200.0,6752.220313776418,,,,,,,,,,979.7827096568535,,,,,,2.7559,,,8.0,1.9485839999999999,,,,,,,,,,4.13744,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
