year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUNFLOWER,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUNFLOWER,YIELD_WHEAT,标记
2020,-85,NEW JERSEY,OTHER COUNTIES,,,,,,,,,,,,,,,14.754330160999999,,,,,,,,,,,,,,,,14.939530957999999,,,,,,,,,,,,,,,,,15327.792697961388,,,,,,,,,,,,,,,,,0.05815305025800001,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1170,LOUISIANA,SAINT LANDRY,,,,,208.28,,,,,,,,1188.4058,,92.847332896,,,,,,,210.82,,,,,,,1192.9416999999999,,95.563611252,,,,,,,302.9945793884619,,,,,,,,80240.47900348989,,86354.91163109284,,,,,,,4.826,,,,,,,,306.17325,,0.052103157556,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1171,LOUISIANA,SAINT MARTIN,,,,,,,,,,,,,201.84754999999998,,5.1609288764,,,,,,,,,,,,,,208.6514,,5.185622316,,,,,,,,,,,,,,,12718.728271666798,,4544.995349004886,,,,,,,,,,,,,,,285.76169999999996,,0.049386879200000004,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1172,LOUISIANA,SAINT MARY,,,,,,,,,,,,,,,3.7657495389999998,,,,,,,,,,,,,,,,3.827483138,,,,,,,,,,,,,,,,,3211.4338394166252,,,,,,,,,,,,,,,,,0.047781805626,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1175,LOUISIANA,TENSAS,,,,,1290.32,5355.42,,,,,,,167.82829999999998,,93.09426729200001,,,,,,,1320.8,5377.1900000000005,,,,,,172.36419999999998,,94.45240647,,,,,,,1822.8293919178777,35374.81126818415,,,,,,,13290.254577740268,,119013.5608454992,,,,,,,4.6863,237.9461,,,,,,,359.24327999999997,,0.07161097484000001,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1178,LOUISIANA,VERMILION,,,,,,,,,,,,,2476.6014,,5.6424509486,,,,,,,,,,,,,,2485.6731999999997,,6.79069589,,,,,,,,,,,,,,,159891.28800864998,,5796.91023555713,,,,,,,,,,,,,,,293.01914,,0.057535714268,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1180,LOUISIANA,WASHINGTON,,,,,36.83,,,,,,,,,,1.9507817284000002,,,,,,,60.96,,,,,,,,,2.222409564,,,,,,,42.39590391956656,,,,,,,,,,2185.407943264026,,,,,,,3.8176200000000002,,,,,,,,,,0.062721336584,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1182,LOUISIANA,WEST BATON ROUGE,,,,,,,,,,,,,,,7.161097484,,,,,,,,,,,,,,,,7.284564682000001,,,,,,,,,,,,,,,,,7974.153516517554,,,,,,,,,,,,,,,,,0.06235093499,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1183,LOUISIANA,WEST CARROLL,,,,,668.02,1066.73,,,,,,,,,55.560239100000004,,,,,,,678.18,1197.3500000000001,,,,,,,,56.794911080000006,,,,,,,870.4773667155041,6335.881375355125,,,,,,,,,72883.2188301502,,,,,,,4.323079999999999,213.9991,,,,,,,,,0.07346298281,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1203,MARYLAND,ANNE ARUNDEL,,,,,85.85199999999999,,,,,,,,,,5.5313304703999995,,20.415,,,,,93.97999999999999,,,,,,,,,5.802958306,,114.324,,,,,106.96214291633764,,,,,,,,,,5089.306169244992,,1600.1786619365662,,,,,4.13258,,,,,,,,,,0.051485821566,,2.071442,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1204,MARYLAND,BALTIMORE,,,,,391.15999999999997,,,,,,,,,,16.66807173,,92.8202,,,,,429.26,,,,,,,,,17.408874918,,201.428,,,,,479.1904002651926,,,,,,,,,,20166.715889895928,,7986.881237336626,,,,,4.064,,,,,,,,,,0.067783491702,,2.275592,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1205,MARYLAND,CALVERT,,,,,71.88199999999999,,,,,,,,,,3.1978004282000003,,23.137,,,,,78.74,,,,,,,,,3.333614346,,89.82600000000001,,,,,70.20606107781434,,,,,,,,,,2912.062888284567,,1544.1303725517475,,,,,3.24104,,,,,,,,,,0.050991952774,,1.763856,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1206,MARYLAND,CAROLINE,,,,,990.5999999999999,,,,,,,,,,55.683706298000004,,372.914,,,,,1079.5,,,,,,,,,58.153050258,,609.7280000000001,,,,,1342.4721319117796,,,,,,,,,,62105.8645893961,,27631.80666671548,,,,,4.4958,,,,,,,,,,0.062474402188,,1.95984,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1207,MARYLAND,CARROLL,,,,,741.68,,,,,,,,,,33.212676262,,139.9108,,,,,825.5,,,,,,,,,34.57081544,,370.192,,,,,769.5439991271784,,,,,,,,,,32658.64921440637,,12022.358073043551,,,,,3.4417,,,,,,,,,,0.055066370308000004,,2.27287,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1208,MARYLAND,CECIL,,,,,528.3199999999999,,,,,,,,,,25.187308392000002,,235.9974,,,,,581.66,,,,,,,,,26.175045976000003,,582.508,,,,,719.9524601386944,,,,,,,,,,27106.678847957282,,19785.046152840903,,,,,4.521199999999999,,,,,,,,,,0.060251992624,,2.2157080000000002,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1209,MARYLAND,CHARLES,,,,,120.64999999999999,,,,,,,,,,11.840504288200002,,,,,,,132.07999999999998,,,,,,,,,12.3467198,,,,,,,119.21417019584541,,,,,,,,,,10450.767748610038,,,,,,,3.27914,,,,,,,,,,0.049386879200000004,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1210,MARYLAND,DORCHESTER,,,,,675.64,,,,,,,,,,53.337829536,,285.81,,,,,739.14,,,,,,,,,55.313304704000004,,713.164,,,,,872.4221329503466,,,,,,,,,,49613.93126488567,,18075.573326603946,,,,,4.282439999999999,,,,,,,,,,0.052103157556,,1.671308,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1211,MARYLAND,FREDERICK,,,,,868.68,,,,,,,,,,43.707388092,,271.9278,,,,,1109.98,,,,,,,,,46.053264854,,498.12600000000003,,,,,880.0067212662325,,,,,,,,,,44306.900767544634,,20177.384178534634,,,,,3.36042,,,,,,,,,,0.05679491108000001,,1.962562,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1212,MARYLAND,GARRETT,,,,,193.04,,,,,,,,,,,,,,,,,215.89999999999998,,,,,,,,,,,,,,,,217.61934167887603,,,,,,,,,,,,,,,,,3.7388799999999995,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1213,MARYLAND,HARFORD,,,,,434.34,,,,,,,,,,17.038473323999998,,51.9902,,,,,480.06,,,,,,,,,18.149678106,,201.428,,,,,537.3389106869835,,,,,,,,,,19840.12939775187,,4567.935584862702,,,,,4.10464,,,,,,,,,,0.065190680544,,2.321866,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1214,MARYLAND,HOWARD,,,,,122.68199999999999,,,,,,,,,,,,,,,,,134.62,,,,,,,,,,,,,,,,169.0001858078135,,,,,,,,,,,,,,,,,4.56946,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1215,MARYLAND,KENT,,,,,1000.76,,,,,,,,,,50.745018378,,636.948,,,,,1094.74,,,,,,,,,52.843960744,,1265.73,,,,,1232.2038863962096,,,,,,,,,,59738.11252135165,,55487.80649097025,,,,,4.08432,,,,,,,,,,0.065931483732,,2.302812,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1216,MARYLAND,MONTGOMERY,,,,,271.78,,,,,,,,,,15.556866947999998,,,,,,,297.18,,,,,,,,,16.174202938,,,,,,,335.08322226336315,,,,,,,,,,17690.10165780345,,,,,,,4.0893999999999995,,,,,,,,,,0.06370907416800001,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1217,MARYLAND,PRINCE GEORGES,,,,,,,,,,,,,,,3.0619865104,,,,,,,,,,,,,,,,3.2101471480000003,,,,,,,,,,,,,,,,,3265.8649214406364,,,,,,,,,,,,,,,,,0.05975812383200001,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1218,MARYLAND,QUEEN ANNES,,,,,1313.1799999999998,,,,,,,,,,59.387722237999995,,416.466,,,,,1440.1799999999998,,,,,,,,,61.857066198000005,,1252.1200000000001,,,,,1604.4321437450646,,,,,,,,,,65099.574100716694,,29873.73824210822,,,,,4.05384,,,,,,,,,,0.061363197406,,1.897234,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1219,MARYLAND,ST MARYS,,,,,218.694,,,,,,,,,,17.532342116000002,,242.5302,,,,,236.22,,,,,,,,,18.149678106,,264.034,,,,,224.8149767477933,,,,,,,,,,16193.246902143155,,16842.510960137934,,,,,3.41122,,,,,,,,,,0.051732755962000006,,1.83735,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1220,MARYLAND,SOMERSET,,,,,325.12,,,,,,,,,,21.359825254,,182.64620000000002,,,,,355.59999999999997,,,,,,,,,22.22409564,,351.13800000000003,,,,,352.3916417534615,,,,,,,,,,20330.00913596796,,13507.637741741242,,,,,3.59664,,,,,,,,,,0.053337829536000005,,1.954396,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1221,MARYLAND,TALBOT,,,,,736.6,,,,,,,,,,48.522608813999994,,277.644,,,,,807.7199999999999,,,,,,,,,50.621551180000004,,1091.522,,,,,921.624718691862,,,,,,,,,,51219.64818459398,,20653.79463830559,,,,,4.15036,,,,,,,,,,0.059140787842000005,,1.968006,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1222,MARYLAND,WASHINGTON,,,,,373.38,,,,,,,,,,17.90274371,,215.8546,,,,,472.44,,,,,,,,,18.643546898,,370.192,,,,,369.11663137310694,,,,,,,,,,14968.547556602918,,17150.776551754436,,,,,3.27914,,,,,,,,,,0.046794068042,,2.1013840000000004,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1223,MARYLAND,WICOMICO,,,,,594.36,,,,,,,,,,24.569972402,,50.629200000000004,,,,,647.6999999999999,,,,,,,,,25.557709986,,462.74,,,,,647.9961094495219,,,,,,,,,,21718.001727580235,,2449.310246116565,,,,,3.61696,,,,,,,,,,0.049510346398000005,,1.2793400000000001,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1224,MARYLAND,WORCESTER,,,,,789.9399999999999,,,,,,,,,,41.855380122,,177.7466,,,,,855.98,,,,,,,,,43.707388092,,549.844,,,,,913.2622238820393,,,,,,,,,,41231.54463318804,,10481.030114961046,,,,,3.8354,,,,,,,,,,0.055189837506000004,,1.559706,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
2020,1239,MICHIGAN,ALCONA,,,,,49.53,,,,,,,,,,2.222409564,,,,,,,60.96,,,,,,,,,2.222409564,,,,,,,50.369445482420815,,,,,,,,,,2155.4708481508205,,,,,,,3.37312,,,,,,,,,,0.05432556712,,,"种类：PRODUCTION_BEANS,FAO总量：1465376.0,国家总量：580323.046; 种类：PRODUCTION_CHICKPEAS,FAO总量：185380.0,国家总量：3143.7666101679997; 种类：PRODUCTION_CORN,FAO总量：2743282.0,国家总量：358291714.2; 种类：PRODUCTION_COTTON,FAO总量：9227456.35,国家总量：3180052.75; 种类：PRODUCTION_SOYBEANS,FAO总量：114748940.0,国家总量：5205749.938617961; 种类：PRODUCTION_SUNFLOWER,FAO总量：1353020.0,国家总量：537243.84; "
