year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1982,-39,WASHINGTON,OTHER (COMBINED) COUNTIES,26.124000000000002,,22.86,,,,28.314,,,,,,,,,,54.440000000000005,,5.08,,,48.996,28.301000000000002,,,22.86,,,50.82,,,,,,,54.440000000000005,1876.8742652619658,,,13.382738049060002,,,,1905.0357746465163,,,,,,,,,,1578.5439366547685,,,3.006437,,,6.984999999999999,,,,2.989668,,,,,,,,,,7.7849200000000005,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1797,NEW JERSEY,MIDDLESEX,15.239,,127.0,,,2200.0,,,,,,12.099785404,,,,,152.43200000000002,,127.0,,,,19.593,,,152.4,,,,,,,12.3467198,,,190.54000000000002,960.2106159866901,,,231.8418000048423,,,2000.0,,,,,,8284.361001249299,,,,,3276.83948229714,,,1.37151,,,6.2484,,,1.8,,,,,,0.03827483138,,,,,4.213656,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1798,NEW JERSEY,MONMOUTH,41.363,,223.51999999999998,,,9200.0,,,,,,23.45876762,,,,,326.64,,226.06,,,,52.248000000000005,,,254.0,,,,,,,23.705702016,,,375.636,2854.5036679332215,,,331.7411122020508,,,14000.0,,,,,,13470.949093539017,,,,,6858.50124201727,,,1.5021300000000002,,,5.05206,,,3.0,,,,,,0.032101471480000004,,,,,4.273540000000001,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1799,NEW JERSEY,MORRIS,,,124.46,,,10600.0,,,,,,,,,,,,,124.46,,,,,,,134.62,,,,,,,,,,,,,,164.40033980831174,,,12000.0,,,,,,,,,,,,,,,,,4.521199999999999,,,2.3,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1800,NEW JERSEY,OCEAN,,,38.1,,,3400.0,,,,,,2.4693439600000002,,,,,,,38.1,,,,,,,40.64,,,,,,,2.4693439600000002,,,,,,,54.28490926942648,,,5000.0,,,,,,981.6885979097259,,,,,,,,,,,4.876799999999999,,,2.9,,,,,,0.02222409564,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1802,NEW JERSEY,SALEM,87.08,,320.03999999999996,,,15400.0,,,,,,35.80548742,,,,,359.30400000000003,,322.58,,,,185.04500000000002,,,492.76,,,,,,,36.299356212,,,544.4,5225.636005369742,,,489.2427447907061,,,25000.0,,,,,,20560.922300664806,,,,,7364.723952737591,,,1.3062,,,5.212079999999999,,,3.2,,,,,,0.032101471480000004,,,,,3.7073639999999997,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1803,NEW JERSEY,SOMERSET,8.708,,172.72,,,22400.0,,,,,,10.371244632,,,,,125.212,,175.26,,,,10.885,,,233.67999999999998,,,,,,,10.49471183,,,136.1,513.8542071946913,,,212.76668605322436,,,28000.0,,,,,,4352.152784066451,,,,,2378.702414890117,,,1.28443,,,4.18592,,,2.5,,,,,,0.02345876762,,,,,3.97412,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1804,NEW JERSEY,SUSSEX,,,91.44,,,38400.0,,,,,,,,,,,,,93.97999999999999,,,,,,,266.7,,,,,,,,,,,,,,138.42651863703753,,,50000.0,,,,,,,,,,,,,,,,,5.11048,,,2.6,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1806,NEW JERSEY,WARREN,4.354,,571.5,,,33200.0,,,,,,4.197884732,,,,,136.1,,574.04,,,,6.531000000000001,,,736.6,,,,,,,4.197884732,,,141.544,217.73483355707256,,,890.6117927015282,,,53000.0,,,,,,3152.3111643990082,,,,,2857.708850840529,,,1.0885,,,5.3213,,,3.2,,,,,,0.04197884732,,,,,4.485856,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1807,NEW MEXICO,BERNALILLO,,,25.4,,,8800.0,,,,,1.778,,,,,,5.9884,,25.4,,1.778,,2.177,,,43.18,,,,,,2.032,,,,13.610000000000001,,,,34.07885970802885,,,46900.0,,,,,188.61169371201595,,,,,,55.7933632783151,,,,,,4.59232,,,13.52,,,,,5.40512,,,,,,1.458992,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1808,NEW MEXICO,CATRON,,,1.27,,,1100.0,,,,,0.508,,,,,,,,1.27,,1.27,,1.0885,,,2.54,,,,,,1.27,,,,6.5328,,,,1.6964034146695774,,,2400.0,,,,,43.03890997455398,,,,,,,,,,,,4.572,,,6.380000000000001,,,,,3.0225999999999997,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1809,NEW MEXICO,CHAVES,141.505,,27.939999999999998,2525.32,,103000.0,,,,,106.67999999999999,,,,,,297.7868,,27.939999999999998,,106.67999999999999,,189.83440000000002,,,160.01999999999998,2547.09,,,,,152.4,,,,381.08000000000004,8977.860392058774,,,45.61440292778198,7827.563429831023,,643700.0,,,,,9622.993930192923,,,,,,11055.25081153736,,,1.380218,,,5.588,134.23382,,14.53,,,,,4.5973999999999995,,,,,,7.202412000000001,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1810,NEW MEXICO,CIBOLA,2.3947000000000003,,5.08,,,2400.0,,,,,,,,,,,3.8108,,5.08,,,,3.2655000000000003,,,6.35,,,,,,,,,,3.8108,95.80332676511193,,,5.805469463535888,,,6800.0,,,,,,,,,,,123.83405020308959,,,0.8708,,,3.9116,,,7.0600000000000005,,,,,,,,,,,7.0772,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1811,NEW MEXICO,COLFAX,2.177,,1.27,,,23600.0,,,,,0.254,,,,,,111.602,,1.27,,0.508,,2.177,,,5.08,,,,,,0.508,,,,255.86800000000002,71.85249507383396,,,1.0555399024610703,,,50800.0,,,,,13.924353227061582,,,,,,1517.3073184224713,,,0.71841,,,2.8447999999999998,,,6.26,,,,,2.0955,,,,,,2.128604,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1812,NEW MEXICO,CURRY,133.8855,,421.64,448.462,,25100.0,,,,,2534.92,,700.0,,,,11854.310000000001,,431.79999999999995,,2616.2,,222.054,,,439.41999999999996,816.375,,,,,2806.7,,700.0,,16571.536,12411.103247586696,,,898.490644116327,872.2967364608744,,52100.0,,,,,120995.0344414049,,10955.259847222356,,,,144848.00811568467,14.57,,2.018079,,,7.208519999999998,80.83201000000001,,8.58,,,,,2.3952199999999997,,17.1,,,,2.281036,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1813,NEW MEXICO,DE BACA,6.531000000000001,,1.27,,,12100.0,,,,,22.86,,,,,,100.714,,1.27,,22.86,,6.531000000000001,,,2.54,15.239,,,,,53.339999999999996,,,,241.16920000000002,391.9227004027307,,,1.3571227317356622,,,60300.0,,,,,1822.824422451698,,,,,,2014.004332973325,,,1.3062,,,3.6576,,,13.0,,,,,4.064,,,,,,3.0867480000000005,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1814,NEW MEXICO,DONA ANA,28.301000000000002,,15.24,4502.036,,34200.0,,,,,33.019999999999996,,,,,,266.75600000000003,,15.24,,35.559999999999995,,34.1789,,,58.419999999999995,4512.921,,,,,43.18,,,,291.254,2348.270179913028,,,27.14245463471324,16024.84203273156,,203600.0,,,,,2501.3201796976073,,,,,,10268.700470686967,,,1.80691,,,6.096,300.94848,,14.05,,,,,3.7236399999999996,,,,,,8.0299,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1815,NEW MEXICO,EDDY,57.6905,,1.27,1948.415,,72300.0,,,,,24.13,,,,,,81.66,,1.27,,25.4,,64.8746,,,5.08,1961.477,,,,,33.019999999999996,,,,97.992,4615.97847140994,,,1.6964034146695774,5401.307606562366,,419700.0,,,,,1683.580890181082,,,,,,2082.0450198981,,,1.7416,,,4.572,119.90915999999999,,15.2,,,,,3.4671,,,,,,5.09014,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1816,NEW MEXICO,GRANT,,,6.35,,,1800.0,,,,,1.27,,,,,,,,6.35,,1.778,,5.660200000000001,,,7.62,,,,,,1.778,,,,11.9768,,,,8.482017073347889,,,6600.0,,,,,113.92652640323112,,,,,,,,,,,,4.572,,,10.17,,,,,3.91922,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1817,NEW MEXICO,GUADALUPE,,,2.54,,,3300.0,,,,,1.016,,,,,,3.8108,,2.54,,2.032,,,,,7.62,,,,,,2.032,,,,13.610000000000001,,,,2.261871219559437,,,11100.0,,,,,75.95101760215408,,,,,,60.964455484597956,,,,,,3.048,,,8.36,,,,,2.8575,,,,,,2.23204,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1818,NEW MEXICO,HARDING,,,6.35,,,6000.0,,,,,170.18,,,,,,250.9684,,6.35,,172.72,,,,,7.62,,,,,,175.26,,,,607.5504000000001,,,,4.938418829371438,,,6300.0,,,,,5157.074095186261,,,,,,996.3878193263977,,,,,,2.66192,,,4.96,,,,,1.53416,,,,,,0.6097279999999999,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1819,NEW MEXICO,HIDALGO,17.8514,,17.779999999999998,1621.865,,3500.0,,,,,58.674,,,,,,65.328,,17.779999999999998,,66.03999999999999,,20.463800000000003,,,22.86,1667.582,,,,,66.03999999999999,,,,71.3164,1785.4256351679953,,,27.707922439603102,4078.420502923028,,14500.0,,,,,5030.489065849338,,,,,,2236.089135095789,,,2.177,,,5.334,108.69761000000001,,9.81,,,,,4.12496,,,,,,7.1425279999999995,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1820,NEW MEXICO,LEA,1.0885,,50.8,1060.199,,23900.0,,,,,246.38,,,,,,653.28,,50.8,,261.62,,1.0885,,,68.58,1661.051,,,,,292.09999999999997,,,,835.654,43.54696671141452,,,86.70506341644509,1946.7814581941363,,95500.0,,,,,8812.84974243661,,,,,,8369.004491747264,,,0.8708,,,5.842,76.89164,,10.32,,,,,1.7703799999999996,,,,,,2.4824640000000002,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1821,NEW MEXICO,LINCOLN,,,,,,1200.0,,,,,,,,,,,,,,,0.508,,,,,,,,,,,0.508,,,,5.444,,,,,,,4300.0,,,,,,,,,,,,,,,,,,,,9.08,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1823,NEW MEXICO,LUNA,60.956,,40.64,3115.2870000000003,,5100.0,,,,,152.4,,,,,,133.37800000000001,,40.64,,168.91,,70.0994,,,60.96,3143.588,,,,,180.84799999999998,,,,149.71,5486.917805638229,,,78.4115356113938,11328.303974832943,,29100.0,,,,,14812.980133006786,,,,,,4560.903325941485,,,1.9593,,,6.604,266.83489000000003,,14.71,,,,,4.7116999999999996,,,,,,7.039092000000001,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1824,NEW MEXICO,MCKINLEY,,,5.08,,,2000.0,,,,,,,,,,,0.5444,,5.08,,,,,,,6.35,,,,,,,,,,0.5444,,,,0.791654926845803,,,3800.0,,,,,,,,,,,2.72162747699098,,,,,,0.5334,,,6.529999999999999,,,,,,,,,,,1.0888,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,1825,NEW MEXICO,MORA,,,2.54,,,15500.0,,,,,,,,,,,,,2.54,,,,1.0885,,,5.08,,,,,,0.254,,,,17.4208,,,,0.6408635122085071,,,26600.0,,,,,,,,,,,,,,,,,0.8635999999999999,,,5.33,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
