year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1965,-26,ARIZONA,OTHER (COMBINED) COUNTIES,8.708,,,45.717,,135400.0,,,,,,,,,,,51.1595,,7.62,50.071,,,,,,,,,,256.90807483245646,,,294.462138625757,,729600.0,,,,,,,,,,,0.5986750000000001,,,159.3564,,14.0,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2220,OKLAHOMA,WOODS,134.97400000000002,,,,,19200.0,29.04,,,,157.48,,,,9646.768,,154.567,,,,,45.012,,,,619.76,,,10561.36,5369.378763998341,,,,,32600.0,1376.1210104787879,,,,7056.638155775151,,,,156826.16924567596,,0.807667,,,,,4.76,0.524172,,,,0.60198,,,,1.562428,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2221,OKLAHOMA,WOODWARD,65.31,,,47.894,,34200.0,13.068,,,,195.57999999999998,,,,5405.892,,78.372,,,56.602000000000004,,40.656,,,,609.6,,,5716.2,2003.8829836931604,,,73.61553465643925,,58000.0,438.9845109710418,,,,13767.409771580382,,,,82069.17375437694,,0.622622,,,38.097500000000004,,5.43,0.37171200000000004,,,,0.94488,,,,1.458992,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2222,OREGON,BAKER,130.62,,1.27,,,,,,,,,,,,544.4,,195.93,,12.7,,,,,,,,,,593.3960000000001,6165.793795978957,,2.013664617369089,,,,,,,,,,,,11724.167679196704,,0.9578800000000001,,2.032,,,,,,,,,,,,2.88532,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2223,OREGON,BENTON,80.549,,10.16,,,,,,,,,,,,217.76000000000002,,84.903,,20.32,,,,,,,,,,223.204,4017.1080791984105,,16.109316938952713,,,,,,,,,,,,5769.524621078378,,1.012305,,2.032,,,,,,,,,,,,3.29362,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2224,OREGON,CLACKAMAS,93.611,,17.779999999999998,,,,,,,,,,,,468.184,,97.965,,66.03999999999999,,,,,,,,,,489.96000000000004,4017.1080791984105,,21.143478482375436,,,,,,,,,,,,11384.783877956801,,0.8708,,1.524,,,,,,,,,,,,3.29362,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2226,OREGON,COLUMBIA,6.531000000000001,,,,,,,,,,,,,,10.888,,6.531000000000001,,2.54,,,,,,,,,,10.888,280.2633543626798,,,,,,,,,,,,,,231.39804629993498,,0.8708,,,,,,,,,,,,,,2.9261500000000003,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2227,OREGON,COOS,,,,,,,,,,,,,,,,,,,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2228,OREGON,CROOK,108.85000000000001,,,,,,,,,,,,,,103.436,,141.505,,,,,,,,,,,,130.656,6656.254666113646,,,,,,,,,,,,,,3362.984939559055,,1.24089,,,,,,,,,,,,,,4.6410100000000005,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2230,OREGON,DESCHUTES,8.708,,,,,,,,,,,,,,32.664,,10.885,,,,,,,,,,,,38.108000000000004,467.10559060446633,,,,,,,,,,,,,,771.3268209997832,,1.0885,,,,,,,,,,,,,,3.30723,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2231,OREGON,DOUGLAS,43.54,,2.54,,,,,,,,,,,,16.332,,50.071000000000005,,5.08,,,,,,,,,,24.498,2802.633543626798,,3.523913080395906,,,,,,,,,,,,262.2511191399263,,1.3062,,1.778,,,,,,,,,,,,2.34092,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2232,OREGON,GILLIAM,587.7900000000001,,,,,,,,,,,,,,5117.360000000001,,849.0300000000001,,1.27,,,,,,,,,,5999.2880000000005,25223.70189264118,,,,,,,,,,,,,,80649.93240373733,,0.8708,,,,,,,,,,,,,,2.30009,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2233,OREGON,GRANT,8.708,,,,,,,,,,,,,,65.328,,63.133,,,,,,,,,,,,168.764,186.84223624178654,,,,,,,,,,,,,,925.5921851997399,,0.4354,,,,,,,,,,,,,,2.15038,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2234,OREGON,HARNEY,163.275,,,,,,,,,,,,,,54.440000000000005,,272.125,,,,,,,,,,,,76.21600000000001,5254.937894300247,,,,,,,,,,,,,,771.3268209997832,,0.6531,,,,,,,,,,,,,,2.12316,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2235,OREGON,HOOD RIVER,,,,,,,,,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2236,OREGON,JACKSON,78.372,,1.27,,,,,,,,,,,,21.776,,91.43400000000001,,25.4,,,,,,,,,,24.498,4203.950315440197,,1.510248463026817,,,,,,,,,,,,416.51648333988294,,1.0885,,1.524,,,,,,,,,,,,2.69478,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2237,OREGON,JEFFERSON,152.39000000000001,,,,,,,,,,,,,,1197.68,,185.04500000000002,,5.08,,,,,,,,,,1273.896,9318.756532559102,,,,,,,,,,,,,,32087.195753590986,,1.24089,,,,,,,,,,,,,,3.60665,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2238,OREGON,JOSEPHINE,10.885,,1.27,,,,,,,,,,,,8.166,,13.062000000000001,,15.24,,,,,,,,,,8.166,537.1714291951363,,1.510248463026817,,,,,,,,,,,,92.55921851997398,,1.00142,,1.524,,,,,,,,,,,,1.0888,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2239,OREGON,KLAMATH,674.87,,,,,,,,,,,,,,479.072,,707.5250000000001,,,,,,,,,,,,500.848,47784.90191883691,,,,,,,,,,,,,,12279.522990316551,,1.43682,,,,,,,,,,,,,,3.93329,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2240,OREGON,LAKE,65.31,,,,,,,,,,,,,,544.4,,87.08,,,,,,,,,,,,593.3960000000001,2522.370189264119,,,,,,,,,,,,,,8947.391123597485,,0.7837200000000001,,,,,,,,,,,,,,2.42258,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2241,OREGON,LANE,76.19500000000001,,17.779999999999998,,,,,,,,,,,,277.644,,78.372,,38.1,,,,,,,,,,304.86400000000003,4087.1739177890804,,28.19130464316725,,,,,,,,,,,,6756.822951958101,,1.0885,,2.032,,,,,,,,,,,,3.23918,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,2243,OREGON,LINN,130.62,,17.779999999999998,,,,,,,,,,,,626.0600000000001,,137.151,,50.8,,,,,,,,,,647.836,6025.662118797616,,21.143478482375436,,,,,,,,,,,,15796.773294075561,,0.93611,,1.524,,,,,,,,,,,,3.38889,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
