year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1988,-43,NEW JERSEY,OTHER (COMBINED) COUNTIES,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1209,MARYLAND,CHARLES,8.708,,119.38,,,4100.0,2.904,,,,,10.865113424,,,,0.99792,114.324,,,,,,8.708,,,121.92,,,4.356,,,,11.11204782,,,136.1,540.0179641348411,,,144.87143187438562,,,5700.0,147.51839308653507,,,,,6380.498584362678,,,,1229.5444898618384,2640.223737223113,,,2.6994800000000003,,,1.651,,,1.39,0.726,,,,,0.037040159399999995,,,,0.557928,4.627400000000001,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1210,MARYLAND,DORCHESTER,215.52300000000002,,454.65999999999997,,,1100.0,1.452,,,,,71.857909236,,,,,990.808,,,,,,235.116,,,457.2,,,1.452,,,,74.0803188,,,1023.4720000000001,15090.01811070342,,,850.9770722700133,,,2700.0,69.3336447506715,,,,,35165.24787972612,,,,,25259.047712814932,,,2.921534,,,2.413,,,2.45,0.68244,,,,,0.0308667995,,,,,5.444,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1211,MARYLAND,FREDERICK,113.20400000000001,,1412.24,,,57000.0,29.04,,,,,6.9141630880000005,,,,,626.0600000000001,,,,,,152.39000000000001,,,1422.3999999999999,,,34.848,,,,7.40803188,,,685.9440000000001,7468.796842671391,,,1228.441299098629,,,175200.0,1593.198645334579,,,,,4737.036827784413,,,,,16276.843245973418,,,2.50355,,,1.9837399999999998,,,3.07,0.78408,,,,,0.043213519299999996,,,,,5.38956,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1212,MARYLAND,GARRETT,6.531000000000001,,248.92,,,27400.0,60.984,,,,,,,,,,10.888,,,,,,10.885,,,254.0,,,69.696,,,,,,,16.332,391.94852235593305,,,155.70827126656408,,,60300.0,2850.055354431858,,,,,,,,,,255.85673329790995,,,2.08992,,,1.397,,,2.2,0.66792,,,,,,,,,,4.24632,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1213,MARYLAND,HARFORD,43.54,,683.26,,,14100.0,10.164,,,,,8.272302265999999,,,,,206.872,,,,,,50.071000000000005,,,693.42,,,11.616,,,,8.395769464,,,223.204,3048.4885072128127,,,958.204746255779,,,43700.0,588.5983884152749,,,,,5510.430595585951,,,,,5470.9790843489245,,,2.8518700000000003,,,2.1082,,,3.1,0.82764,,,,,0.04197884732,,,,,5.55288,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1214,MARYLAND,HOWARD,50.071000000000005,,350.52,,,7600.0,7.26,,,,,5.185622316,,,,,163.32,,,,,,56.602000000000004,,,353.06,,,8.712,,,,5.309089514,,,168.764,3353.3373579340937,,,427.7699760070442,,,19000.0,405.67558098797156,,,,,3649.4518418135017,,,,,4327.789424932732,,,2.74302,,,2.0065999999999997,,,2.5,0.7986,,,,,0.04444819128,,,,,5.66176,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1215,MARYLAND,KENT,47.894000000000005,,1524.0,,,5700.0,1.452,,,,,32.101471479999994,,,,,544.4,,,,,,58.779,,,1536.7,,,1.452,,,,33.33614346,,,598.84,3462.2119474774086,,,1748.7236619167963,,,18800.0,75.23438047413289,,,,,22621.76770819495,,,,,15514.716806362621,,,2.8496930000000003,,,1.651,,,3.3,0.74052,,,,,0.04444819128,,,,,5.93396,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1216,MARYLAND,MONTGOMERY,26.124000000000002,,701.04,,,13200.0,11.616,,,,,9.136572652000002,,,,,326.64,,,,,,32.655,,,706.12,,,13.068,,,,9.26003985,,,353.86,1807.3181864190246,,,888.0504701906237,,,30400.0,637.2794581338317,,,,,6622.184136800658,,,,,8002.327615913353,,,2.6994800000000003,,,2.032,,,2.3,0.78408,,,,,0.04568286326,,,,,5.117360000000001,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1217,MARYLAND,PRINCE GEORGES,2.177,,149.85999999999999,,,5100.0,5.808,,,,,7.161097484,,,,0.58968,54.440000000000005,,,,,,2.177,,,152.4,,,5.808,,,,7.40803188,,,76.21600000000001,141.53696640630915,,,186.735853526275,,,9700.0,306.838257619993,,,,,4350.339943883644,,,,826.966360513136,1252.064865074878,,,2.8301000000000003,,,1.7526,,,1.9,0.75504,,,,,0.03827483138,,,,0.63504,4.30076,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1218,MARYLAND,QUEEN ANNES,124.08900000000001,,1389.3799999999999,,,4300.0,2.904,,,,,61.116263010000004,,,,,1061.5800000000002,,,,,,145.859,,,1399.54,,,4.356,,,,62.350934990000006,,,1110.576,8818.841753008493,,,1658.6067869713124,,,12900.0,150.46876094826578,,,,,38282.99150617607,,,,,31328.840428286625,,,2.8605780000000003,,,1.651,,,3.0,0.74052,,,,,0.039509503359999996,,,,,6.2606,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1219,MARYLAND,ST MARYS,30.478,,152.4,,,4700.0,5.808,,,,,13.334457384,,,,1.27008,217.76000000000002,,,,,,32.655,,,154.94,,,7.26,,,,13.704858978,,,234.092,1798.608219255559,,,159.58671904902795,,,8000.0,324.5404647903772,,,,,6525.509915825467,,,,1870.2162306989383,4899.384254640828,,,2.483957,,,1.44526,,,1.7,0.7986,,,,,0.0308667995,,,,0.666792,4.73628,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1220,MARYLAND,SOMERSET,50.071000000000005,,187.95999999999998,,,1400.0,1.452,,,,,23.211833224,,,,,326.64,,,,,,54.425000000000004,,,190.5,,,1.452,,,,23.45876762,,,342.97200000000004,3418.6621116600822,,,348.8321564345443,,,3700.0,67.85846081980614,,,,,14984.504251154778,,,,,8328.953232889406,,,2.8475160000000006,,,2.54,,,2.64,0.66792,,,,,0.040744175339999994,,,,,5.444,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1221,MARYLAND,TALBOT,113.20400000000001,,609.6,,,2000.0,1.452,,,,,54.32556712,,,,,974.476,,,,,,128.443,,,619.76,,,1.452,,,,55.189837506,,,985.364,8034.944708296626,,,724.9275193399377,,,6400.0,76.70956440499825,,,,,31902.49292181339,,,,,27273.23901750061,,,2.906295,,,1.651,,,3.2,0.75504,,,,,0.037040159399999995,,,,,6.04284,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1222,MARYLAND,WASHINGTON,58.779,,858.52,,,24700.0,36.3,,,,,3.333614346,,,,,255.86800000000002,,,,,,74.018,,,863.5999999999999,,,43.56,,,,3.4570815440000002,,,272.2,3767.06079819869,,,802.496474989215,,,74100.0,1991.498306668224,,,,,2223.507082429418,,,,,6913.575559326502,,,2.50355,,,1.7018,,,3.0,0.78408,,,,,0.042102314518,,,,,5.716200000000001,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1223,MARYLAND,WICOMICO,58.779,,287.02,,,900.0,1.452,,,,,86.673972996,,,,,391.968,,,,,,63.133,,,289.56,,,2.904,,,,87.66171058,,,408.3,4115.459484737297,,,566.3674482333265,,,1900.0,69.3336447506715,,,,,52880.798873430074,,,,,10179.831729087055,,,2.943304,,,2.54,,,2.11,0.68244,,,,,0.038521765776,,,,,5.55288,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1224,MARYLAND,WORCESTER,23.947000000000003,,655.3199999999999,,,1200.0,1.452,,,,,60.25199262400001,,,,,321.196,,,,,,28.301000000000002,,,662.9399999999999,,,1.452,,,,61.733599,,,326.64,1676.6686789670468,,,1349.4716843102221,,,3100.0,67.85846081980614,,,,,40095.633149460926,,,,,8356.17203430408,,,2.812684,,,2.6162,,,2.58,0.66792,,,,,0.04197884732,,,,,5.6073200000000005,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1239,MICHIGAN,ALCONA,7.6195,9.0718,47.498,,,,13.068,,,,,0.061733599,,,,,48.996,,,,,,9.7965,13.6077,,50.8,,,18.876,,,,0.061733599,,,51.718,158.9569007332395,67.95788992035783,,26.806918496441437,,,,317.16454513605044,,,,,26.585410768177823,,,,,884.6110459768163,,,0.454993,90.71799999999999,,2.1463,,,,0.347028,,,,,0.02716278356,,,,,1.9652840000000003,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1240,MICHIGAN,ALGER,7.6195,,9.652,,,,0.726,,,,,,,,,,2.1776,,,,,,10.885,,,10.16,,,1.452,,,,,,,2.1776,141.53696640630915,,,5.190275708885469,,,,14.751839308653508,,,,,,,,,,32.66256169760552,,,0.40492200000000006,,,2.159,,,,0.2904,,,,,,,,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1241,MICHIGAN,ALLEGAN,4.354,9.0718,1600.2,,,,55.176,,,,,12.840588592000001,,,,,381.08000000000004,,,,,,6.531000000000001,10.432569999999998,,1701.8,,,82.764,,,,13.58139178,,,397.41200000000003,80.5671962620529,84.94736240044729,,1274.7545285009917,,,,1401.4247343220834,,,,,5196.239377416575,,,,,6804.700353667817,,,0.402745,111.12955,,1.3538199999999998,,,,0.363,,,,,0.025557709986000002,,,,,1.9435080000000002,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1242,MICHIGAN,ALPENA,13.062000000000001,81.6462,132.07999999999998,,,,82.764,,,,,0.6049892702,,,,,103.436,,,,,,17.416,181.43599999999998,,137.16,,,116.16,,,,0.6173359900000001,,,119.768,293.96139176694976,577.6420643230416,,122.05703315400993,,,,2021.0019852855307,,,,,273.10467425491765,,,,,1714.7844891242898,,,0.489825,87.54287,,2.09042,,,,0.34848,,,,,0.028520922738,,,,,1.8074080000000001,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1243,MICHIGAN,ANTRIM,2.6124,7.711029999999999,106.67999999999999,,,,12.342,,,,,,,,,,41.918800000000005,,,,,,3.0478,9.52539,,109.22,,,18.876,,,,,,,43.552,54.43729477165736,59.463153680313106,,88.97615500946519,,,,339.2923040990307,,,,,,,,,,626.032432537439,,,0.45281600000000005,95.25389999999999,,1.88722,,,,0.393492,,,,,,,,,,1.627756,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1244,MICHIGAN,ARENAC,5.4425,335.65659999999997,335.28,,,,33.396,,,,,10.988580622,5000.0,,,,299.42,,,,,,6.531000000000001,421.83869999999996,,355.59999999999997,,,49.368,,,,11.11204782,5300.0,,326.64,180.73181864190246,3211.0102987369073,,424.3478161989878,,,,1475.183930865351,,,,,6525.509915825467,70038.78176527644,,,,7947.890013084009,15.6,,0.7227640000000001,115.66544999999999,,2.27838,,,,0.63162,,,,,0.037410560994,15.4,,,,2.8907640000000003,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1245,MICHIGAN,BARAGA,4.354,,2.286,,,,2.904,,,,,,,,,,,,,,,,5.4425,,,2.54,,,3.63,,,,,,,,108.87458954331473,,,1.5399719136253591,,,,73.75919654326754,,,,,,,,,,,,,0.54425,,,2.11836,,,,0.363,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1246,MICHIGAN,BARRY,5.4425,33.112069999999996,787.4,,,,29.04,,,,,14.198727769999998,,,,,653.28,,,,,,7.6195,58.966699999999996,,812.8,,,43.56,,,,14.81606376,,,680.5,141.53696640630915,166.49683030487668,,735.1939987641066,,,,604.8254116547939,,,,,8362.320114354116,,,,,13201.118686115564,,,0.5660200000000001,61.234649999999995,,1.4706599999999999,,,,0.29766,,,,,0.037163626598,,,,,2.199376,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
