year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1964,-24,NORTH DAKOTA,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,,302.142,,,,,,,,,,,,,329.362,,,,,,,,,,,,,,,3567.7835334590322,,,,,,,,,,,,,,,,5.678092,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2120,OHIO,PERRY,,,261.62,,,15900.0,21.78,,,,,0.987737584,,,342.97200000000004,,,,,,,,,,,,,,,,338.0593489958,,,25000.0,1251.2444624254072,,,,,464.52215397310744,,,4658.453111044954,,,,1.524,,,1.57,0.60984,,,,,0.024693439600000002,,,1.3065600000000002,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2121,OHIO,PICKAWAY,,,1930.3999999999999,,,30400.0,82.764,,,,,31.484135490000003,,,2046.9440000000002,,,,,,,,,,,,,,,,2120.255722828027,,,47000.0,5203.588081832645,,,,,13325.979292103519,,,34753.539082398864,,,,1.2953999999999999,,,1.55,0.66792,,,,,0.02222409564,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2122,OHIO,PIKE,,,302.26,,,10500.0,13.068,,,,,2.4693439600000002,,,136.1,,,,,,,,,,,,,,,,351.7348890037207,,,12000.0,456.8035339013391,,,,,958.0769425695341,,,2079.666567430783,,,,1.3716,,,1.14,0.37171200000000004,,,,,0.020372087669999997,,,1.46988,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2123,OHIO,PORTAGE,,,314.96,,,22300.0,114.708,,,,,0.987737584,,,370.192,,,,,,,,,,,,,,,,454.5749498632845,,,47000.0,8639.54509769924,,,,,534.2004770690736,,,6500.883640413262,,,,1.7018,,,2.11,0.800052,,,,,0.028397455540000005,,,1.68764,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2124,OHIO,PREBLE,,,1945.6399999999999,,,23400.0,127.776,,,,,11.482449414000001,,,1273.896,,,,,,,,,,,,,,,,2765.194189601568,,,40000.0,7686.215983470358,,,,,6329.11434788359,,,24524.66055814672,,,,1.6764,,,1.71,0.63888,,,,,0.028891324331999996,,,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2125,OHIO,PUTNAM,,,1800.86,,,23900.0,177.144,,,,,92.72386569800001,,,2259.26,,,,,,,,,,,,,,,,2404.706954992778,,,47000.0,15273.126850875207,,,,,49065.15251340948,,,42209.52885007664,,,,1.5748,,,1.97,0.91476,,,,,0.02778011955,,,1.7965200000000001,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2126,OHIO,RICHLAND,,,675.64,,,23200.0,166.98,,,,,18.396612502,,,914.592,,,,,,,,,,,,,,,,960.5699301563508,,,46000.0,11658.4206260907,,,,,9290.443079462151,,,15528.177036816513,,,,1.6764,,,1.98,0.74052,,,,,0.026545447570000002,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2127,OHIO,ROSS,,,1211.58,,,26000.0,42.108,,,,,11.358982216,,,1377.332,,,,,,,,,,,,,,,,1304.6465167556357,,,38000.0,1906.6582284577635,,,,,4674.254174354394,,,21043.144674892217,,,,1.27,,,1.46,0.48061200000000004,,,,,0.021606759649999998,,,1.46988,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2128,OHIO,SANDUSKY,,,1272.54,,,18700.0,140.844,,,,,58.02958306,,,1627.756,,,,,,,,,,,,,,,,2137.7604140381654,,,46000.0,11757.725742156208,,,,,34781.09627873642,,,31333.642949290464,,,,1.9811999999999999,,,2.46,0.88572,,,,,0.03148413549,,,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2129,OHIO,SCIOTO,,,342.9,,,12300.0,8.712,,,,,1.111204782,,,130.656,,,,,,,,,,,,,,,,413.5483298395223,,,17000.0,337.63739462272895,,,,,548.7167943807333,,,2144.367305084185,,,,1.4223999999999999,,,1.38,0.410916,,,,,0.025928111580000003,,,1.5787600000000002,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2130,OHIO,SENECA,,,1813.56,,,27400.0,217.8,,,,,73.586450008,,,2199.376,,,,,,,,,,,,,,,,2655.789869538202,,,56000.0,17874.92089179153,,,,,40674.72110727023,,,42332.768350368824,,,,1.7271999999999998,,,2.04,0.8712,,,,,0.029014791529999997,,,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2131,OHIO,SHELBY,,,1328.4199999999998,,,27900.0,241.032,,,,,44.818592874,,,1339.2240000000002,,,,,,,,,,,,,,,,1916.7636875101666,,,53000.0,18788.52795959421,,,,,25810.012180130783,,,26527.302437894876,,,,1.7018,,,1.9,0.82764,,,,,0.03024946351,,,1.9054,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2132,OHIO,STARK,,,678.18,,,34300.0,255.552,,,,,0.6173359900000001,,,892.816,,,,,,,,,,,,,,,,1037.1529542007067,,,76000.0,19920.606282741006,,,,,348.39161547983065,,,16175.184413350535,,,,1.8034,,,2.22,0.82764,,,,,0.029632127520000003,,,1.74208,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2133,OHIO,SUMMIT,,,78.74,,,6300.0,34.848,,,,,0.123467198,,,130.656,,,,,,,,,,,,,,,,112.13942806494983,,,12000.0,2383.3227855722043,,,,,55.16200578430652,,,2218.3110052595016,,,,1.6789399999999999,,,1.9,0.726,,,,,0.02345876762,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2134,OHIO,TRUMBULL,,,304.8,,,24800.0,127.776,,,,,1.111204782,,,293.976,,,,,,,,,,,,,,,,485.75518108134366,,,51000.0,9791.484444059139,,,,,508.07110590808634,,,4991.19976183388,,,,1.8796,,,2.06,0.81312,,,,,0.023952636411999996,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2135,OHIO,TUSCARAWAS,,,403.85999999999996,,,28800.0,88.572,,,,,1.2346719800000001,,,419.18800000000005,,,,,,,,,,,,,,,,617.5873867576993,,,56000.0,6792.469938880783,,,,,812.913769452938,,,6870.602141289846,,,,1.8034,,,1.94,0.814572,,,,,0.03457081544,,,1.5787600000000002,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2136,OHIO,UNION,,,1389.3799999999999,,,26600.0,168.432,,,,,51.979690358000006,,,1105.132,,,,,,,,,,,,,,,,1795.3248922398311,,,53000.0,12671.332809958887,,,,,24445.478352834783,,,19379.411420947596,,,,1.524,,,1.99,0.7986,,,,,0.024693439600000002,,,1.68764,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2137,OHIO,VAN WERT,,,1694.1799999999998,,,13300.0,230.868,,,,,89.637185748,,,1823.74,,,,,,,,,,,,,,,,2517.393404658045,,,23000.0,19582.968888118277,,,,,48455.46718631977,,,37156.709338096654,,,,1.7526,,,1.73,0.90024,,,,,0.028397455540000005,,,1.95984,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,2138,OHIO,VINTON,,,55.879999999999995,,,6300.0,5.808,,,,,0.123467198,,,27.220000000000002,,,,,,,,,,,,,,,,54.15513843136601,,,7000.0,238.33227855722043,,,,,46.45221539731075,,,446.74318855920524,,,,1.143,,,1.11,0.4356,,,,,0.019754751679999998,,,1.5787600000000002,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
