year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2011,-46,WYOMING,OTHER (COMBINED) COUNTIES,237.293,226.795,,99.06,,,40800.0,,,,,,,,,,,1600.0,,,,144.26600000000002,439.754,240.40269999999998,,215.89999999999998,,,,,,,,,,,,1700.0,,204.15,16375.360304149737,5690.913261385662,,132.8714454350452,,,65200.0,,,,,,,,,,,33565.8734772979,,,,3232.7292243924717,16.88,,5.342358000000001,99.78979999999999,,8.48106,,,3.5,,,,,,,,,,,23.1,,,,1.458992,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2724,TEXAS,POTTER,,,,,,,,,,,,,,,,,,,,,,65.328,,,,,,,,,,,,,,,,,,337.528,,,,,,,,,,,,,,,,,,,,,,1144.1050385458573,,,,,,,,,,,,,,,,,,,,,,,,0.46274000000000004,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2727,TEXAS,RANDALL,,,,,566.02,,,,,,,,,,,,,,,,,887.3720000000001,,,,,1872.22,,,,,,,,,,,,,2760.108,,,,,1891.0661049231917,,,,,,,,,,,,,,,,,11553.493141089615,,,,,,,120.6058,,,,,,,,,,,,,,,,,0.342972,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2728,TEXAS,REAGAN,,,,,2416.4700000000003,,,,,,,,,,,,,,,,,,,,,,10188.36,,,,,,,,,,,,,,,,,,8761.939619477454,,,,,,,,,,,,,,,,,,,,,,,,130.8377,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2730,TEXAS,RED RIVER,,,,,,,,,,,,,,,,,,,,,,95.27000000000001,,,,,,,,,,,,,,,,,,391.968,,,,,,,,,,,,,,,,,,,,,,4806.927803227067,,,,,,,,,,,,,,,,,,,,,,,,1.331058,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2732,TEXAS,REFUGIO,,,,,9099.86,,,,,,,,,,,,,,,,,,,,,,9578.800000000001,,,,,,,,,,,,,,,,,,37758.28656163305,,,,,,,,,,,,,,,,,,,,,,,,149.7776,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2733,TEXAS,ROBERTS,,,,,,,,,,,,,,,,,,,,,,163.32,,,,,,,,,,,,,,,,,,261.312,,,,,,,,,,,,,,,,,,,,,,3331.1166355696337,,,,,,,,,,,,,,,,,,,,,,,,0.538956,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2736,TEXAS,RUNNELS,,,,,,,,,,,,,,,,,,,,,,800.268,,,,,,,,,,,,,,,,,,3598.484,,,,,,,,,,,,,,,,,,,,,,14533.226165312242,,,,,,,,,,,,,,,,,,,,,,,,0.47907200000000005,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2741,TEXAS,SAN PATRICIO,,,,408.94,26559.4,,,,,,,,,,,2202.18,,,,,,,,,,429.26,27451.97,,,,,,,,,2212.3399999999997,,,,,,,,297.7637121798873,126323.21580886921,,,,,,,,,,,136855.8445812808,,,,,,,,,,,,1.5697199999999998,171.54760000000002,,,,,,,,,,,1.50368,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2742,TEXAS,SAN SABA,,,,,,,,,,,,,,,,,,,,,,144.26600000000002,,,,,,,,,,,,,,,,,,405.57800000000003,,,,,,,,,,,,,,,,,,,,,,2470.9295549921585,,,,,,,,,,,,,,,,,,,,,,,,0.45185200000000003,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2744,TEXAS,SCURRY,,,,,1327.97,,,,,,,,,,,,,,,,,,,,,,20224.33,,,,,,,,,,,,,,,,,,2773.563620554014,,,,,,,,,,,,,,,,,,,,,,,,75.3242,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2745,TEXAS,SHACKELFORD,,,,,,,,,,,3.63,,,,,,,,,,,108.88000000000001,,,,,,,,,20.328,,,,,,,,,634.226,,,,,,,,,,,80.23735600006786,,,,,,,,,,,1821.5726412228883,,,,,,,,,,,,,0.226512,,,,,,,,,,,0.440964,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2747,TEXAS,SHERMAN,,,,1981.1999999999998,6160.91,,,,,,,,,,,264.15999999999997,,,,,,1037.082,,,,2618.74,6487.46,,,,,,,,,472.44,,,,2975.146,,,,3011.1542431698754,34984.722941079046,,,,,,,,,,,20521.71379310345,,,,,,62945.454602257596,,,,,,3.2765999999999997,204.8557,,,,,,,,,,,1.8796,,,,,,1.600536,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2750,TEXAS,STARR,,,,,,,,,,,,,,,,419.09999999999997,,,,,,,,,,,,,,,,,,,,548.64,,,,,,,,,,,,,,,,,,,,9594.56748768473,,,,,,,,,,,,,,,,,,,,,,,,0.55372,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2751,TEXAS,STEPHENS,,,,,,,,,,,,,,,,,,,,,,10.888,,,,,,,,,,,,,,,,,,217.76000000000002,,,,,,,,,,,,,,,,,,,,,,123.68703119414674,,,,,,,,,,,,,,,,,,,,,,,,0.29942,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2755,TEXAS,SWISHER,,,,195.57999999999998,13475.630000000001,,,,,,,,,,,,,,,,,639.6700000000001,,,,292.09999999999997,31000.48,,,,,,,,,,,,,3348.06,,,,244.1961699887317,45133.44437083351,,,,,,,,,,,,,,,,,11581.603829997375,,,,,,2.6923999999999997,120.8235,,,,,,,,,,,,,,,,,0.47635,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2756,TEXAS,TARRANT,,,,,,,,,,,,,,,,,,,,,,78.938,,,,,,,,,,,,,,,,,,125.212,,,,,,,,,,,,,,,,,,,,,,2867.2902685915838,,,,,,,,,,,,,,,,,,,,,,,,0.9581440000000001,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2757,TEXAS,TAYLOR,,,,,,,,,,,2.904,,,,,,,,,,,438.242,,,,,,,,,58.08,,,,,,,,,2030.612,,,,,,,,,,,34.97525774361932,,,,,,,,,,,7367.8115627240595,,,,,,,,,,,,,0.12342,,,,,,,,,,,0.443686,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2759,TEXAS,TERRY,,,,,20507.34,,,,,,,,,,,,,,,,,,,,,,63894.950000000004,,,,,,,,,,,,,,,,,,59820.72445240363,,,,,,,,,,,,,,,,,,,,,,,,105.3668,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2760,TEXAS,THROCKMORTON,,,,,,,,,,,,,,,,,,,,,,756.716,,,,,,,,,,,,,,,,,,1859.126,,,,,,,,,,,,,,,,,,,,,,8736.802112532001,,,,,,,,,,,,,,,,,,,,,,,,0.30486399999999997,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2762,TEXAS,TOM GREEN,,,,,6030.29,,,,,,,,,,,,,,,,,465.46200000000005,,,,,30826.32,,,,,,,,,,,,,1126.9080000000001,,,,,19730.123028031965,,,,,,,,,,,,,,,,,18243.837101136647,,,,,,,117.99340000000001,,,,,,,,,,,,,,,,,1.03436,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2763,TEXAS,TRAVIS,,,,91.44,413.63,,,,,,,,,,,,,,,,,57.162,,,,236.22,870.8000000000001,,,,,,,,,,,,,111.602,,,,24.569247004993716,441.2487578154113,,,,,,,,,,,,,,,,,969.8187673177415,,,,,,0.57912,38.5329,,,,,,,,,,,,,,,,,0.44640799999999997,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2768,TEXAS,UVALDE,,,,396.24,3396.12,,,,,,,,,,,83.82,,,,,,,,,,561.34,5072.41,,,,,,,,,266.7,,,,,,,,528.8522936324591,28429.02711067865,,,,,,,,,,,7028.020684729064,,,,,,,,,,,,2.87782,302.1676,,,,,,,,,,,2.0294600000000003,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2771,TEXAS,VICTORIA,,,,728.98,2960.7200000000003,,,,,,,,,,,254.0,,,,,,,,,,784.86,3309.04,,,,,,,,,276.86,,,,,,,,536.0644599274693,12481.036292493063,,,,,,,,,,,19722.166502463053,,,,,,,,,,,,1.58496,152.1723,,,,,,,,,,,1.8796,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2777,TEXAS,WHARTON,,,,1572.26,15500.24,,,,,,,,,2091.0499,,586.74,,,,,,62.606,,,,1841.5,19114.06,,,,,,,2091.0499,,675.64,,,,174.208,,,,894.4881765886262,56858.0542213573,,,,,,,,,162818.98660254205,,31963.23552216749,,,,,,1548.8989588176103,,,,,,1.2268199999999998,132.3616,,,,,,,,,333.38865,,1.31826,,,,,,0.6532800000000001,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
2011,2778,TEXAS,WHEELER,,,,,1044.96,,,,,,,,,,,,,,,,,141.544,,,,,3069.57,,,,,,,,,,,,,533.5120000000001,,,,,4160.345430831021,,,,,,,,,,,,,,,,,1810.3283656597841,,,,,,,143.68200000000002,,,,,,,,,,,,,,,,,0.33752800000000005,"种类：PRODUCTION_CORN,FAO总量：3684530.0,国家总量：312728256.94; 种类：PRODUCTION_LENTILS,FAO总量：214640.0,国家总量：150641.7749; 种类：PRODUCTION_MUSTARD,FAO总量：7100.0,国家总量：521.64; 种类：PRODUCTION_OATS,FAO总量：727580.0,国家总量：513493.992; 种类：PRODUCTION_PEAS,FAO总量：255146.0,国家总量：164925.32400000002; 种类：PRODUCTION_SAFFLOWER,FAO总量：76960.0,国家总量：4572.2880000000005; 种类：PRODUCTION_COTTON,FAO总量：9743176.0,国家总量：3364910.528; 种类：PRODUCTION_SOYBEANS,FAO总量：84291400.0,国家总量：3818660.17203092; "
