year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_FLAXSEED","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1975,-36,UTAH,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,4866.606445829222,,,,,,,,,,,,,,,,,,,18.6,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1579,MISSOURI,POLK,,,58.419999999999995,,,55400.0,7.26,,,,35.559999999999995,0.740803188,,,,,348.416,,58.419999999999995,,,,,,86.36,,,15.972,,,40.64,0.8025367870000001,,,435.52000000000004,,,52.3511373736246,,,86000.0,267.78035030334024,,,,1557.8986421134882,411.4333452780562,,,,,5470.489821234526,,,,,2.4282399999999997,,,1.55,0.760848,,,,2.1615399999999996,0.031113733895999997,,,,,3.07586,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1580,MISSOURI,PULASKI,,,43.18,,,15500.0,,,,,2.54,0.246934396,,,,,29.942,,43.18,,,,,,58.419999999999995,,,,,,2.54,0.246934396,,,38.108000000000004,,,40.120008005423216,,,22000.0,,,,,113.80753067387495,136.236207045714,,,,,400.0805988664057,,,,,2.51968,,,1.4,,,,,2.286,0.0308667995,,,,,2.596788,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1581,MISSOURI,PUTNAM,,,485.14,,,47900.0,15.972,,,,7.62,19.384350085999998,,,,,48.996,,487.68,,,,,,518.16,,,24.684,,,11.43,19.75475168,,,54.440000000000005,,,539.2167149483334,,,84000.0,493.9059794483831,,,,379.35843557958316,11689.06656452226,,,,,734.841916285235,,,,,3.0048199999999996,,,1.75,0.7216440000000001,,,,2.35966,0.033706545053999996,,,,,3.1030800000000003,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1582,MISSOURI,RALLS,,,876.3,,,17900.0,7.26,,,,78.74,81.241416284,,,,,925.48,,883.92,,,,,,927.0999999999999,,,10.164,,,96.52,82.47608826400001,,,996.2520000000001,,,959.4535722293382,,,31000.0,279.6816992057109,,,,4547.243114480603,43023.39418503647,,,,,14479.10738754611,,,,,2.95402,,,1.75,0.93654,,,,2.7076399999999996,0.029632127520000003,,,,,3.288176,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1583,MISSOURI,RANDOLPH,,,574.04,,,24200.0,13.068,,,,45.72,52.843960744,,,,0.0004536,538.956,,579.12,,,,,,609.6,,,18.876,,,63.5,53.70823113,,,626.0600000000001,,,535.4093595029789,,,36000.0,443.32524661330774,,,,2185.1045889383986,27056.5107192788,,,,1.0948522793730324,8164.910180947055,,,,,2.51714,,,1.5,0.81312,,,,2.1336,0.028644389936,,,,1.08864,3.0704160000000003,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1584,MISSOURI,RAY,,,1104.8999999999999,,,39200.0,10.164,,,,101.6,76.54966276,,,,0.0013608000000000001,1480.768,,1112.52,,,,,,1247.1399999999999,,,17.424,,,116.83999999999999,77.907801938,,,1676.7520000000002,,,1008.4732735882776,,,61000.0,383.8185021014543,,,,4552.301226954997,42968.899702218194,,,,3.37579452806685,23759.888626555927,,,,,2.4663399999999998,,,1.55,0.8479679999999999,,,,2.18186,0.031360668292,,,,1.1181240000000001,3.288176,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1585,MISSOURI,REYNOLDS,,,12.7,,,8200.0,,,,,1.27,0.493868792,,,,,19.054000000000002,,15.24,,,,,,22.86,,,,,,2.54,0.555602391,,,24.498,,,14.3727668062133,,,12000.0,,,,,80.92979959031106,256.1240692459423,,,,,255.8338523363411,,,,,2.81178,,,1.45,,,,,2.4383999999999997,0.029014791529999997,,,,,2.602232,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1586,MISSOURI,RIPLEY,,,6.35,,,10500.0,13.068,,43.091049999999996,,66.03999999999999,16.421137333999997,,,,,179.65200000000002,,7.62,,,,,,13.969999999999999,,,43.56,43.091049999999996,,167.64,17.28540772,,,244.98000000000002,,,7.995446435244486,,,16000.0,455.22659551567835,,1990.7697322431654,,3945.3277300276645,8364.903112606838,,,,,2365.1023157476634,,,,,3.12928,,,1.5,0.641784,,230.01548899999997,,2.21996,0.028520922738,,,,,2.4824640000000002,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1587,MISSOURI,ST CHARLES,,,1117.6,,,14000.0,,,,,12.7,65.190680544,,,,,2384.472,,1135.3799999999999,,,,,,1209.04,,,,,,21.59,66.425352524,,,2607.676,,,1617.6501448450003,,,24000.0,,,,,657.5546216712775,41361.31245907877,,,,,39463.7325412441,,,,,3.8938200000000003,,,1.7,,,,,2.20218,0.035558553024,,,,,3.451496,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1588,MISSOURI,ST CLAIR,3.2655000000000003,,231.14,,,42200.0,11.616,,,,274.32,25.434242788000002,,,,0.002268,1039.804,,236.22,,,,4.354,,264.15999999999997,,,20.328,,,294.64,25.92811158,,,1154.1280000000002,124.10426786557241,,233.20052102796416,,,63000.0,419.52254880856634,,,,14175.360209490424,12125.022427068545,,,,5.337404861943533,15948.79122011658,,,0.82726,,2.7051,,,1.5,0.804408,,,,2.5679399999999997,0.026668914768000002,,,,1.0614240000000001,3.173852,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1589,MISSOURI,ST FRANCOIS,,,68.58,,,22700.0,,,,,17.779999999999998,0.370401594,,,,,141.544,,68.58,,,,,,86.36,,,,,,27.939999999999998,0.370401594,,,157.876,,,108.50963019260374,,,39000.0,,,,,1044.5002259624523,231.60155197771377,,,,,2414.0917768333456,,,,,4.28752,,,1.7,,,,,2.5476199999999998,0.034941217033999994,,,,,3.5222680000000004,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1590,MISSOURI,ST LOUIS,5.4425,,162.56,,,4300.0,,,,,10.16,15.556866947999998,,,,,843.82,,165.1,,,,6.531000000000001,,185.42,,,,,,15.24,15.803801344,,,914.592,213.37225001449292,,244.6225873640277,,,9000.0,,,,,526.0436973370219,10081.479321382834,,,,,15703.843914688168,,,0.8533840000000001,,4.04622,,,2.1,,,,,2.3774399999999996,0.036299356212,,,,,3.8924600000000003,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1591,MISSOURI,STE. GENEVIEVE,2.72125,,403.85999999999996,,,18900.0,,,,,27.939999999999998,4.444819128,,,,,718.6080000000001,,411.47999999999996,,,,3.2655000000000003,,480.06,,,,,,43.18,4.568286326,,,773.048,108.8633928645372,,668.1908806597177,,,38000.0,,,,,1613.537879331827,2692.027451223308,,,,,12111.283435071462,,,0.8708,,4.2519599999999995,,,2.0,,,,,2.6314399999999996,0.03383001225199999,,,,,3.5386,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1592,MISSOURI,SALINE,,,2590.7999999999997,,,28000.0,10.164,,,,160.01999999999998,108.157265448,,,,0.0013608000000000001,1175.904,,2628.9,,,,,,2768.6,,,18.876,,,190.5,110.62660940800001,,,1284.784,,,3689.8033459791964,,,48000.0,354.0651298455276,,,,7807.196604227821,72014.45904436441,,,,3.0564626132497152,19486.918965193636,,,,,3.83286,,,1.7,0.759396,,,,2.36474,0.037287093796,,,,1.0137960000000001,3.451496,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1593,MISSOURI,SCHUYLER,,,337.82,,,34200.0,17.424,,,,12.7,17.90274371,,,,,114.324,,340.36,,,,,,355.59999999999997,,,26.136,,,17.779999999999998,18.273145304,,,125.212,,,384.5428999808062,,,53000.0,624.8208173744605,,,,606.9734969273331,9700.017941654836,,,,,1660.1984034592344,,,,,3.0759399999999997,,,1.55,0.8465159999999999,,,,2.2352,0.030372930708000002,,,,,3.02142,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1594,MISSOURI,SCOTLAND,,,1036.32,,,29100.0,33.396,,,,12.7,62.104000594,,,,,381.08000000000004,,1046.48,,,,,,1094.74,,,45.012,,,15.24,63.09173817800001,,,413.744,,,1223.588856250808,,,42000.0,1324.0250653887376,,,,758.7168711591663,36429.56176402392,,,,,6014.817166630997,,,,,3.18516,,,1.45,0.9786480000000001,,,,3.048,0.03284227466800001,,,,,3.3045080000000002,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1595,MISSOURI,SCOTT,1.6327500000000001,,701.04,1621.865,,7100.0,,,11.339749999999999,,157.48,151.86465353999998,,,,,2689.3360000000002,,713.74,,,,2.177,,728.98,1719.83,,,11.339749999999999,,167.64,154.3339975,,,2912.54,60.96350000414084,,1280.2232685004562,4042.6794124424787,,13000.0,,,479.5118875608538,,10662.501096023483,91033.03354794608,,,,,39899.19441756127,,,0.812021,,4.907279999999999,108.87177000000001,,1.85,,,210.55647799999997,,3.37566,0.033583077856,,,,,3.108524,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1596,MISSOURI,SHANNON,,,7.62,,,11200.0,,,,,1.27,,,,,,19.054000000000002,,8.889999999999999,,,,,,15.24,,,,,,2.54,,,,21.776,,,7.043607573905857,,,19000.0,,,,,70.81357464152218,,,,,,285.7718563331469,,,,,2.32664,,,1.7,,,,,2.1336,,,,,,3.0595280000000002,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1597,MISSOURI,SHELBY,,,1049.02,,,26800.0,20.328,,,,35.559999999999995,97.04521762799999,,,,,642.392,,1059.18,,,,,,1168.3999999999999,,,27.588,,,43.18,98.526824004,,,740.384,,,1115.079226058204,,,47000.0,891.1134990650044,,,,1947.3733026418602,49017.787295047885,,,,,9335.213973549466,,,,,2.86766,,,1.75,1.078836,,,,2.61874,0.028273988341999998,,,,,2.956092,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1598,MISSOURI,STODDARD,,,769.62,4070.9900000000002,,15000.0,2.904,,235.86679999999998,,594.36,276.56652352,,,,,3696.476,,784.86,,,,,,855.98,4310.46,,10.164,235.86679999999998,,629.92,281.50521144000004,,,4121.108,,,1437.2766806213301,10078.228957779136,,25000.0,121.98882624929942,,10515.1730035264,,40834.14200578632,149369.37740492082,,,,,62597.64472059408,,,,,5.01396,108.17513,,1.65,0.765204,,222.03230499999998,,3.43916,0.03024946351,,,,,3.500492,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1599,MISSOURI,STONE,,,7.62,,,22200.0,,,,,5.08,,,,,,21.776,,8.889999999999999,,,,,,19.05,,,,,,6.35,,,,27.220000000000002,,,7.614710890709033,,,34000.0,,,,,242.7893987709332,,,,,,329.31804396486456,,,,,2.5145999999999997,,,1.55,,,,,2.4892,,,,,,2.96698,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1600,MISSOURI,SULLIVAN,,,746.76,,,74400.0,20.328,,,,21.59,27.16278356,,,,,103.436,,751.8399999999999,,,,,,782.3199999999999,,,30.492,,,30.48,27.656652352000002,,,114.324,,,736.723278676099,,,112000.0,608.4564626337009,,,,1031.854944776466,14495.53242966397,,,,,1578.5493016497637,,,,,2.667,,,1.5,0.7071240000000001,,,,2.1615399999999996,0.029879061916000003,,,,,3.162964,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1601,MISSOURI,TANEY,,,3.81,,,9900.0,,,,,5.08,,,,,,21.776,,5.08,,,,,,7.62,,,,,,11.43,,,,27.220000000000002,,,3.5218037869529284,,,16000.0,,,,,273.1380736172998,,,,,,293.93676651409396,,,,,2.19202,,,1.6,,,,,2.15646,,,,,,2.6457840000000004,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,1602,MISSOURI,TEXAS,,,13.969999999999999,,,42500.0,6.534,,,,7.62,,,,,,70.772,,17.779999999999998,,,,,,22.86,,,21.78,,,19.05,,,,92.548,,,13.230560172606946,,,70000.0,200.83526272750518,,,,417.2942791375415,,,,,,955.2944911708053,,,,,2.29108,,,1.65,0.56628,,,,2.04216,,,,,,2.5913440000000003,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
