year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1989,-42,CONNECTICUT,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,,,0.285768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.6973217237765,,,,,,,,,,,,,,,,,,,0.77112,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1475,MISSISSIPPI,SCOTT,,,,566.02,,,,,,,,9.383507048,,,,,,,,,,,,,587.79,,,,,,9.877375840000001,,,,,,,2150.27671716196,,,,,,,,3480.7303952948005,,,,,,,,,,,167.54192,,,,,,,,0.044695125676,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1476,MISSISSIPPI,SHARKEY,,,,6966.400000000001,,,,,326.5848,,63.5,89.51371855000001,,,,,816.6,,,,,,,,7184.1,,,340.1925,,76.2,104.9471183,,,925.48,,,,39440.60189110227,,,,,18183.534563986537,,3414.624674769912,32165.898617511528,,,,,13063.683976518656,,,,,,249.78898000000004,,,,,275.90972519999997,,2.5145999999999997,0.041114576933999995,,,,,3.2772880000000004,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1477,MISSISSIPPI,SIMPSON,,,30.48,,,,,,,,,4.568286326,,,,,,,,,,,,45.72,,,,,,,4.9386879200000005,,,,,,38.71023024636774,,,,,,,,,1357.7317144766953,,,,,,,,,,1.8288,,,,,,,,,0.035435085826,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1478,MISSISSIPPI,SMITH,,,17.779999999999998,,,,,,,,,3.333614346,,,,,,,,,,,,25.4,,,,,,,3.70401594,,,,,,21.95371854250022,,,,,,,,,1481.1618703382128,,,,,,,,,,1.778,,,,,,,,,0.052103157556,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1479,MISSISSIPPI,STONE,,,17.779999999999998,,,,,,,,,1.975475168,,,,,43.552,,,,,,,20.32,,,,,,,2.4693439600000002,,,54.440000000000005,,,26.882104337755376,,,,,,,,,938.0691845475349,,,,,870.9122651012439,,,,,2.17678,,,,,,,,,0.052843960744,,,,,3.91968,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1480,MISSISSIPPI,SUNFLOWER,,,,18831.05,,,,,1632.924,,68.58,132.10990185999998,,,,,1252.1200000000001,,,,,,,,19375.3,,,1660.1393999999998,,73.66,143.22194968,,,1415.44,,,,70506.44183115268,,,,,85188.67631941741,,4476.952351364996,55444.82601299377,,,,,16901.141144621008,,,,,,165.06014000000002,,,,,259.0679285,,3.2156399999999996,0.049880747992,,,,,2.7709960000000002,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1481,MISSISSIPPI,TALLAHATCHIE,,,25.4,13214.39,,,,,508.02079999999995,,73.66,117.29383809999999,,,,,381.08000000000004,,,,,,,33.019999999999996,13671.56,,,521.6284999999999,,86.36,141.9872777,,,435.52000000000004,,,33.60263042219422,50248.571706311064,,,,,28542.14269247977,,3844.6144486298267,46335.68051041375,,,,,5715.361739726913,,,,,1.905,167.60723,,,,,278.74919859999994,,2.4663399999999998,0.044571658478,,,,,3.064972,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1482,MISSISSIPPI,TATE,,,76.2,3004.26,,,,,,,,25.434242788000002,,,,,435.52000000000004,,,,,,,121.92,3047.8,,,,,,27.16278356,,,462.74,,,100.80789126658266,8352.127459292244,,,,,,,,9874.412468921419,,,,,6967.29812080995,,,,,1.905,122.69572000000001,,,,,,,,0.046423666448,,,,,3.3807240000000003,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1483,MISSISSIPPI,TIPPAH,,,76.2,631.33,,,,,,,,13.951793374,,,,,,,,,,,,116.83999999999999,696.64,,,,,,16.050735739999997,,,,,,80.64631301326612,1414.6557349749737,,,,,,,,4591.60179804846,,,,,,,,,,1.524,98.29155,,,,,,,,0.038027896984000005,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1484,MISSISSIPPI,TISHOMINGO,,,55.879999999999995,152.39000000000001,,,,,,,,6.543761494000001,,,,,81.66,,,,,,,76.2,174.16,,,,,,7.40803188,,,108.88000000000001,,,67.20526084438843,282.9311469949947,,,,,,,,1653.9640885443375,,,,,1388.0164225051071,,,,,1.73228,81.2021,,,,,,,,0.029385193124,,,,,3.23918,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1485,MISSISSIPPI,TUNICA,,,76.2,7205.87,,,,,780.1747999999999,,93.97999999999999,148.1606376,,,,,1578.76,,,,,,,83.82,7271.18,,,807.3901999999999,,101.6,160.5073574,,,1742.0800000000002,,,120.96946951989918,29934.115352070443,,,,,45787.377750186526,,4932.235641334317,65220.49435722598,,,,,33149.09809041609,,,,,2.286,183.5211,,,,,290.9915927,,2.5781,0.052226624754,,,,,4.360644,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1486,MISSISSIPPI,UNION,,,137.16,1850.45,,,,,,,,21.483292452,,,,,,,,,,,,152.4,2024.6100000000001,,,,,,24.6934396,,,,,,170.2533274724507,3282.001305141939,,,,,,,,5677.787169629815,,,,,,,,,,1.78816,77.91483,,,,,,,,0.030496397906,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1487,MISSISSIPPI,WALTHALL,,,30.48,,,,,,,,,3.4570815440000002,,,,,108.88000000000001,,,,,,,76.2,,,,,,,3.70401594,,,136.1,,,33.60263042219422,,,,,,,,,1974.882493784284,,,,,1197.5043645142102,,,,,1.5875,,,,,,,,,0.068277360494,,,,,2.155824,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1488,MISSISSIPPI,WARREN,,,12.7,3744.44,,,,,,,,25.434242788000002,,,,,217.76000000000002,,,,,,,15.24,3787.98,,,,,,27.16278356,,,272.2,,,16.129262602653224,16749.523902103687,,,,,,,,10614.993404090525,,,,,3157.056960992009,,,,,1.8288,197.60629,,,,,,,,0.049880747992,,,,,2.841768,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1489,MISSISSIPPI,WASHINGTON,,,,14629.44,,,,,1206.5493999999999,,162.56,128.40588591999997,,,,,1633.2,,,,,,,,15021.300000000001,,,1229.2288999999998,,182.88,150.62998156,,,1850.96,,,,69035.19986677871,,,,,69598.88917822174,,10648.570282060244,60974.49699558977,,,,,30209.769195699395,,,,,,208.09943,,,,,286.4148696,,3.1572199999999997,0.05432556712,,,,,3.789024,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1490,MISSISSIPPI,WAYNE,,,12.7,,,,,,,,,2.222409564,,,,,43.552,,,,,,,15.24,,,,,,,2.4693439600000002,,,54.440000000000005,,,17.921402891836916,,,,,,,,,987.441246892142,,,,,849.1394584737127,,,,,2.032,,,,,,,,,0.052103157556,,,,,3.8216880000000004,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1491,MISSISSIPPI,WEBSTER,,,,2351.16,,,,,,,,6.420294296000001,,,,,,,,,,,,,2394.7000000000003,,,,,,7.40803188,,,,,,,7639.140968864859,,,,,,,,2369.8589925411407,,,,,,,,,,,143.44253,,,,,,,,0.04259618331,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1492,MISSISSIPPI,WILKINSON,,,15.24,,,,,,,,,6.9141630880000005,,,,,136.1,,,,,,,20.32,,,,,,,8.02536787,,,163.32,,,18.817473036428762,,,,,,,,,1974.882493784284,,,,,2109.240642042075,,,,,1.778,,,,,,,,,0.03284227466800001,,,,,3.092192,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1493,MISSISSIPPI,WINSTON,,,12.7,304.78000000000003,,,,,,,,3.70401594,,,,,,,,,,,,20.32,326.55,,,,,,4.9386879200000005,,,,,,13.665069705025646,1188.310817378978,,,,,,,,1061.4993404090526,,,,,,,,,,1.5493999999999999,171.37344000000002,,,,,,,,0.030990266698,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1494,MISSISSIPPI,YALOBUSHA,,,45.72,1872.22,,,,,,,,8.148835068,,,,,,,,,,,,50.8,1915.76,,,,,,9.26003985,,,,,,52.151282415245426,4956.953695352308,,,,,,,,3011.695803021033,,,,,,,,,,1.64338,116.86135999999999,,,,,,,,0.042966584903999995,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1495,MISSISSIPPI,YAZOO,,,106.67999999999999,15674.4,,,,,,,213.35999999999999,95.06974246,,,,,489.96000000000004,,,,,,,114.3,15848.56,,,,,238.76,97.53908642,,,544.4,,,143.37122313469533,67337.61298480876,,,,,,,14569.06527901829,38559.58069113814,,,,,8573.04260959037,,,,,1.93548,189.72555,,,,,,,3.2994599999999994,0.049510346398000005,,,,,3.62026,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1496,MISSOURI,ADAIR,,,345.44,,,60500.0,15.972,,,,,44.818592874,,,,,370.192,,,,,,,363.21999999999997,,,31.944,,,,45.188994468,,,381.08000000000004,,,583.7896992015876,,,92200.0,937.391459353469,,,,,25303.181951611135,,,,,7566.050303067056,,,,,2.4333199999999997,,,1.5,1.2675960000000002,,,,,0.03481774983599999,,,,,4.3878639999999995,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1497,MISSOURI,ANDREW,,,985.52,,,19700.0,4.356,,,,86.36,79.51287551200001,,,,,419.18800000000005,,,,,,,1049.02,,,14.52,,,93.97999999999999,80.25367870000001,,,473.62800000000004,,,1126.808206824246,,,35900.0,263.64134794316317,,,,4957.529157443724,35597.25695046171,,,,,7947.0744190488485,,,,,1.6459199999999998,,,1.8,1.13256,,,,1.46304,0.027656652352000002,,,,,3.8924600000000003,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1498,MISSOURI,ATCHISON,,,2755.9,,,8400.0,12.342,,,,,135.8139178,,,,,201.428,,,,,,,2908.2999999999997,,,34.848,,,,137.04858978,,,212.316,,,2502.7239138450254,,,14000.0,572.68759469876,,,,,58678.69609656554,,,,,3129.8409527075946,,,,,1.3081,,,1.65,0.904596,,,,,0.026668914768000002,,,,,3.299064,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1499,MISSOURI,AUDRAIN,,,1031.24,,,26100.0,26.136,,,,731.52,150.62998156,,,,,3587.596,,,,,,,1097.28,,,33.396,,,756.92,151.86465353999998,,,3827.132,,,1963.2896868007344,,,50300.0,1991.9568511261218,,,,64144.35685345553,92424.50070910448,,,,,86383.61029472962,,,,,2.74066,,,1.95,1.955844,,,,2.2377399999999996,0.037904429786000005,,,,,5.079252,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,1500,MISSOURI,BARRY,,,11.43,,,53800.0,,,,,,1.3581391779999998,,,,,59.884,,,,,,,17.779999999999998,,,,,,,1.3581391779999998,,,97.992,,,16.98052924001548,,,96100.0,,,,,,683.8030634728083,,,,,1333.5844059362794,,,,,2.13868,,,1.8,,,,,,0.031113733895999997,,,,,3.9033480000000003,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
