year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1968,-27,OREGON,OTHER (COMBINED) COUNTIES,3.2655000000000003,,,,,,,,,,,,,,,,10.885,,,,,,,,,,,,,81.23275537132494,,,,,,,,,,,,,,,,0.511595,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1314,MICHIGAN,ROSCOMMON,,,,,,,1.452,,,,,,,,16.332,,,,,,,1.452,,,,,,,17.4208,,,,,,,72.42888615092313,,,,,,,,286.67243387273703,,,,,,,,0.5808,,,,,,,,1.7965200000000001,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1315,MICHIGAN,SAGINAW,13.062000000000001,3356.566,685.8,,,,210.54,,,,,50.127682388000004,18550.0,,2177.6,,13.715100000000001,,878.8399999999999,,,225.06,,,,,,,2270.148,696.2807603256423,69153.28133990958,1311.4169840075028,,,,18903.939285390938,,,,,23531.21151543005,909409.1920898241,,50384.852013996206,0.0,1.0885,52.16285,1.9685,,,,1.04544,,,,,0.025187308392,21.0,,2.36814,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1316,MICHIGAN,ST CLAIR,17.416,263.0822,541.02,,,,232.32,,,,,4.691753524,1470.0,,871.0400000000001,,22.4231,,843.28,,,239.58,,,,,,,904.2484000000001,928.3743471008565,3981.798808055898,1028.0706757993808,,,,17093.21713161786,,,,,2483.850104406505,48268.64173399835,,14825.887489175895,0.0,1.0885,38.10156,1.9558,,,,0.85668,,,,,0.028397455540000005,14.1,,1.74208,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1317,MICHIGAN,ST JOSEPH,6.531000000000001,,970.28,,,,116.16,,,,,28.397455539999996,,,1252.1200000000001,,6.7487,,1076.96,,,120.516,,,,,,,1268.452,313.3263421465391,,1772.1681710273474,,,,6663.457525884928,,,,,17648.408636572538,,,20646.206601137525,,0.97965,,1.8796,,,,0.66792,,,,,0.033336143459999995,,,1.68764,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1318,MICHIGAN,SANILAC,23.947000000000003,1496.847,774.6999999999999,,,,588.06,,,,,5.432556712,5750.0,,2330.032,,25.035500000000003,,1648.46,,,620.004,,,,,,,2419.858,1327.5753163542245,22753.136046033705,1280.7002382061798,,,,52800.65800402297,,,,,1989.353630531526,195872.74906550057,,43493.1308764496,0.0,1.1320400000000002,38.55515,1.7018,,,,1.04544,,,,,0.019631284481999998,14.6,,1.9108440000000002,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1319,MICHIGAN,SCHOOLCRAFT,,,,,,,7.26,,,,,,,,,,,,,,,7.986,,,,,,,,,,,,,,362.14443075461566,,,,,,,,,,,,,,,,0.5808,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1320,MICHIGAN,SHIAWASSEE,8.708,544.308,640.0799999999999,,,,275.88,,,,,43.213519299999994,120.0,,1796.52,,9.1434,,876.3,,,280.236,,,,,,,1818.296,371.3497388403425,9995.127620221947,1105.8028488476266,,,,21022.48420530544,,,,,23474.372840272004,2798.182129507151,,35906.44626284787,0.0,0.8708,46.71977,1.778,,,,0.887172,,,,,0.029138258728000004,10.0,,2.0469440000000003,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1321,MICHIGAN,TUSCOLA,148.036,4082.3099999999995,840.74,,,,304.92,,,,,4.9386879200000005,17820.0,,2340.92,,154.78470000000002,,1107.44,,,319.44,,,,,,,2536.904,9151.450126546692,84105.34217016031,1618.5844420207322,,,,25766.576248190904,,,,,2046.1923056895698,826629.6374252375,,51658.951720097255,0.0,1.2626600000000001,52.16285,1.9811999999999999,,,,0.984456,,,,,0.02222409564,19.9,,2.2592600000000003,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1322,MICHIGAN,VAN BUREN,13.062000000000001,,650.24,,,,65.34,,,,,1.85200797,,,353.86,,13.4974,,762.0,,,66.792,,,,,,,364.748,654.5039147061037,,1347.7755810784565,,,,4563.0198275081575,,,,,937.8381401077194,,,6399.4553420075645,,1.02319,,2.1336,,,,0.81312,,,,,0.02716278356,,,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1323,MICHIGAN,WASHTENAW,15.239,,1082.04,,,,268.62,,,,,16.66807173,,,1252.1200000000001,,19.3753,,1303.02,,,275.88,,,,,,,1294.5832,926.0534112331043,,2029.8127123404845,,,,19754.978697664286,,,,,10742.50960487024,,,22644.226594795993,,1.24089,,1.9304,,,,0.85668,,,,,0.03457081544,,,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1324,MICHIGAN,WAYNE,,,144.78,,,,21.78,,,,,16.66807173,,,163.32,,,,160.01999999999998,,,22.506,,,,,,,168.764,,,235.7040085979068,,,,1575.3282737825784,,,,,9224.916978150475,,,3040.46520774115,,,,1.6764,,,,0.84216,,,,,0.029632127520000003,,,1.9054,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1325,MICHIGAN,WEXFORD,,,20.32,,,,15.972,,,,,,,,32.664,,,,58.419999999999995,,,18.15,,,,,,,33.7528,,,35.73172470766141,,,,1050.2188491883855,,,,,,,,608.0930415482301,,,,1.8110199999999999,,,,0.765204,,,,,,,,1.9054,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1326,MINNESOTA,AITKIN,2.177,,22.86,,,66900.0,59.532,,,,,0.123467198,,,10.888,,,,,,,,,,,,,,,85.87462710682922,,29.33762660207989,,,171700.0,3711.980415234811,,,,,36.94513885272834,,,138.99269521102403,,0.80549,,1.3208,,,4.9,0.726,,,,,0.01605073574,,,1.95984,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1327,MINNESOTA,ANOKA,8.708,,261.62,,,20800.0,33.396,,,71.11999999999999,,7.037630286,,,10.888,,,,,,,,,,,,,,,362.06599536933396,,393.86390585655545,,,53600.0,1999.0372577654787,,,3577.904845332603,,2429.853363006364,,,138.99269521102403,,0.8490300000000001,,1.5493999999999999,,,5.1,0.69696,,,0.4064,,0.018520079699999997,,,1.95984,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1328,MINNESOTA,BECKER,729.2950000000001,,119.38,,187.95999999999998,118400.0,1048.344,,,,,14.81606376,,,941.812,,,,,,,,,,,,,,,38098.1622691514,,129.63720472884873,,2255.52,232000.0,73211.11812135311,,,,,5456.5128151721865,,,16160.79649943177,,1.06673,,1.1176,,0.30479999999999996,4.0,0.81312,,,,,0.019754751679999998,,,2.724722,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1329,MINNESOTA,BELTRAMI,4.354,,12.7,,27.939999999999998,78000.0,248.292,,,,,0.246934396,,,59.884,,,,,,,,,,,,,,,102.1211781810942,,11.910574902553801,,251.46,107500.0,14243.140461579036,,,,,68.20641018965233,,,694.9634760551199,,0.47894000000000003,,0.9652,,0.2286,2.8,0.66792,,,,,0.014816063760000001,,,1.859126,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1330,MINNESOTA,BENTON,2.177,,566.42,,,52500.0,341.21999999999997,,,30.48,,6.2968270980000005,,,10.888,,,,,,,,,,,,,,,88.19556297458135,,1216.1950720234015,,,123300.0,25531.182368200407,,,1054.2041062140706,,1594.3248381831231,,,138.99269521102403,,0.82726,,2.2098,,,4.9,0.8712,,,0.2794,,0.01358139178,,,1.95984,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1331,MINNESOTA,BIG STONE,217.70000000000002,,1099.82,,637.54,29800.0,601.128,,,127.0,,28.891324332,1400.0,,1039.804,,,,,,,,,,,,,,,12068.866512311131,,1655.7579731639662,,8288.02,76500.0,50225.811101357656,,,15573.46975088968,,9975.187490236653,40107.2771896025,,18225.417159545523,,1.1320400000000002,,1.5493999999999999,,0.3302,5.199999999999999,0.97284,,,0.9905999999999999,,0.018520079699999997,12.3,,2.4498,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1332,MINNESOTA,BLUE EARTH,4.354,,3759.2,,5.08,30100.0,229.416,,,,,173.47141319000002,,,321.196,,,,,,,,,,,,,,,255.3029454527355,,8628.27120835529,,96.52,104700.0,21170.963421914832,,,,,99822.92324631407,,,6124.365632735746,,1.1973500000000001,,2.3622,,0.4826,7.0,1.07448,,,,,0.0308667995,,,2.874432,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1333,MINNESOTA,BROWN,6.531000000000001,,2771.14,,2.54,49700.0,322.344,,,,,111.73781419,,,92.548,,,,,,,,,,,,,,,348.14038016282115,,6018.476185496765,,38.1,151500.0,22108.917497569284,,,,,61726.80122163536,,,1575.2505457249388,,1.0885,,2.2352,,0.381,6.1,0.7986,,,,,0.029632127520000003,,,2.6131200000000003,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1334,MINNESOTA,CARLTON,2.177,,2.54,,,54900.0,49.368,,,,,,,,,,,,,,,,,,,,,,,76.59088363582066,,3.385110761778449,,,105200.0,2893.5340017293793,,,,,,,,,,0.71841,,1.3716,,,3.9,0.68244,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1335,MINNESOTA,CARVER,4.354,,1076.96,,2.54,74900.0,303.468,,,,,11.976318206,,,65.328,,,,,,,,,,,,,,,190.31674115567557,,2232.6686091018746,,30.48,240700.0,25355.542319284417,,,,,7167.356937429299,,,1051.132257533369,,0.8925700000000001,,2.1336,,0.30479999999999996,6.4,0.97284,,,,,0.032101471480000004,,,2.376306,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1336,MINNESOTA,CASS,2.177,,35.559999999999995,,,57000.0,59.532,,,,,0.493868792,,,5.444,,,,,,,,,,,,,,,69.62807603256422,,42.12582281324292,,,70200.0,2895.3447238831527,,,,,136.41282037930466,,,75.28770990597134,,0.6531,,1.2191999999999998,,,2.6,0.56628,,,,,0.014816063760000001,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1337,MINNESOTA,CHIPPEWA,330.904,,2423.16,,160.01999999999998,29300.0,534.336,,,20.32,,99.638028786,5800.0,,500.848,,,,,,,,,,,,,,,22225.281869594502,,4724.486253188789,,3040.38,86100.0,48643.239938959974,,,1980.6258965234053,,48162.25139516825,217092.29688092982,,10065.387678198322,,1.37151,,2.0065999999999997,,0.4826,5.9,1.05996,,,0.7874,,0.025928111580000003,16.1,,2.825436,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
