year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1990,-45,NEVADA,OTHER (COMBINED) COUNTIES,34.832,,,,,,,,,,,,,,,,136.1,50.071000000000005,,,146.988,50.071000000000005,,,,,,,,,,,,146.988,2352.798696776437,,,,,,,,,,,,,,,,3984.460640954051,,,7.872032000000001,,,,,,,,,,,,,,,,26.798090000000002,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1311,MICHIGAN,OTSEGO,1.9593,11.339749999999999,33.019999999999996,,,,10.164,,,,,,,,,,37.5636,,,,,2.177,11.339749999999999,35.559999999999995,,,11.616,,,,,,,38.108000000000004,89.3192097850314,126.08243038102769,30.763085581056483,,,,583.9235351624316,,,,,,,,,,952.5691423045888,,,0.992712,68.94568,2.5145999999999997,,,,0.829092,,,,,,,,,,2.7601080000000002,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1312,MICHIGAN,OTTAWA,,,1028.7,,,,40.656,,,,,1.7285407720000001,,,,,342.97200000000004,,,,,,,1066.8,,,46.464,,,,1.85200797,,,353.86,,,1678.3977574370522,,,,1824.7610473825987,,,,,1273.177492993659,,,,,8164.878362610761,,,,,3.16484,,,,0.6475920000000001,,,,,0.045806330458000005,,,,,2.5913440000000003,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1313,MICHIGAN,PRESQUE ISLE,26.124000000000002,426.3746,76.2,,,,72.6,,,,,,,,,,89.82600000000001,,,,,27.212500000000002,480.80539999999996,78.74,,,79.86,,,,,,,92.548,1263.5400408614198,4844.219693586853,46.37082753026896,,,,3941.4838623464134,,,,,,,,,,1769.056978565665,,,1.051491,205.92986,2.2936199999999998,,,,0.78408,,,,,,,,,,2.144936,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1314,MICHIGAN,ROSCOMMON,,,,,,,1.3068,,,,,,,,,,,,,,,,,,,,1.452,,,,,,,,,,,,,,58.392353516243155,,,,,,,,,,,,,,,,,,,0.6446879999999999,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1315,MICHIGAN,SAGINAW,3.0478,1814.36,1828.8,,,,66.792,,,,,138.28326176,19600.0,,,,1878.18,,,,,3.2655000000000003,1905.0779999999997,1854.1999999999998,,,72.6,,,,139.51793374000002,19900.0,,1905.4,148.13917720444232,23889.302598510512,4063.6678857623506,,,,5474.283142147796,,,,,101609.35761391703,381121.92994148366,,,,61236.587719580704,17.2,,1.058022,250.38168,3.6626800000000004,,,,1.18338,,,,,0.045806330458000005,21.3,,,,3.549488,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1316,MICHIGAN,ST CLAIR,10.4496,63.502599999999994,762.0,,,,58.08,,,,,39.262568963999996,1200.0,,,,1018.028,,,,,10.885,90.71799999999999,787.4,,,65.34,,,,39.50950336,1300.0,,1034.3600000000001,501.05898172090775,729.9509127322657,1332.3130446501668,,,,2700.6463501262456,,,,,27177.4426389031,23762.998029924638,,,,25038.960312006337,17.8,,1.042783,218.63037999999997,3.10896,,,,0.672276,,,,,0.043090052102,21.7,,,,2.6784480000000004,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1317,MICHIGAN,ST JOSEPH,,208.6514,2362.2,,,,14.52,,,,,39.262568963999996,,,,,397.41200000000003,,,,,,226.795,2387.6,,,17.424,,,,39.50950336,,,408.3,,2388.9302598510512,4586.866539798995,,,,583.9235351624316,,,,,32074.279150417176,,,,,8328.175929862975,,,,239.04192999999998,3.18008,,,,0.5808,,,,,0.050868485576,,,,,2.281036,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1318,MICHIGAN,SANILAC,104.49600000000001,2131.873,2946.4,,,,377.52,,,,,63.58560697,13900.0,,,,2912.54,,,,,106.673,2267.95,3022.6,,,421.08,,,,64.20294296,14000.0,,2994.2000000000003,6753.403666673106,23358.429207432502,5205.521238800388,,,,23356.941406497263,,,,,51416.78337089776,254995.24809034515,,,,93351.7759458497,17.4,,1.406342,213.1873,3.47472,,,,0.89298,,,,,0.050374616784,20.1,,,,3.489604,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1319,MICHIGAN,SCHOOLCRAFT,10.4496,18.1436,,,,,7.26,,,,,,,,,,5.444,,,,,10.885,18.1436,,,,8.712,,,,,,,5.444,544.6293279575085,126.08243038102769,,,,,291.9617675812158,,,,,,,,,,108.86504483481013,,,1.134217,86.18209999999999,,,,,0.5808,,,,,,,,,,2.1776,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1320,MICHIGAN,SHIAWASSEE,11.320400000000001,145.1488,1168.3999999999999,,,,145.2,,,,,91.36572652,,,,,1714.8600000000001,,,,,11.973500000000001,163.2924,1219.2,,,159.72,,,,92.60039850000001,,,1769.3000000000002,522.8441548392082,1592.620173234034,1969.0636763462992,,,,6788.1110962632665,,,,,64393.40012641006,,,,,48036.701033359976,,,1.0057740000000002,205.92986,2.93116,,,,0.67518,,,,,0.043830855290000005,,,,,3.0486400000000002,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1321,MICHIGAN,TUSCOLA,46.8055,4717.335999999999,2082.7999999999997,,,,123.42,,,,,45.559396062,34800.0,,,,1714.8600000000001,,,,,47.894000000000005,4989.49,2108.2,,,130.68,,,,45.68286326,35400.0,,1742.0800000000002,3180.6352752718494,60121.41153958477,4530.54294928662,,,,8904.833911227082,,,,,34522.69740617421,651654.5228975487,,,,47764.53842127295,17.5,,1.4781830000000002,242.67065,3.64998,,,,1.042536,,,,,0.047164469636,20.5,,,,3.0323080000000004,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1322,MICHIGAN,VAN BUREN,6.0956,,800.1,,,,14.52,,,,,12.099785404,,,,,212.316,,,,,6.531000000000001,,812.8,,,15.972,,,,12.3467198,,,217.76000000000002,250.52949086045388,,1540.4162706396664,,,,656.9139770577355,,,,,7296.286402155968,,,,,6123.65877195807,,,0.8947470000000001,,3.28676,,,,0.6534,,,,,0.03753402819199999,,,,,3.141188,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1323,MICHIGAN,WASHTENAW,18.7222,22.679499999999997,1447.8,,,,98.736,,,,,23.211833224,,,,,1170.46,,,,,19.593,27.2154,1473.2,,,108.9,,,,23.45876762,,,1197.68,1002.1179634418155,265.43669553900565,2438.653129774779,,,,4817.369165090061,,,,,18607.978743753476,,,,,28304.91165705064,,,1.164695,72.5744,3.0225999999999997,,,,0.70422,,,,,0.049880747992,,,,,2.634896,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1324,MICHIGAN,WAYNE,,,71.11999999999999,,,,2.6136,,,,,5.432556712,,,,,62.606,,,,,,,76.2,,,2.904,,,,5.55602391,,,65.328,,,114.90917261159332,,,,145.9808837906079,,,,,3501.2381057325624,,,,,1496.8943664786395,,,,,2.87782,,,,0.807312,,,,,0.040126839350000006,,,,,2.602232,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1325,MICHIGAN,WEXFORD,,,60.96,,,,7.8408,,,,,0.13581391780000002,,,,,40.83,,,,,,,63.5,,,8.712,,,,0.14816063759999998,,,43.552,,,70.12173919211403,,,,364.9522094765197,,,,,75.90096592846812,,,,,762.0553138436711,,,,,2.4663399999999998,,,,0.672276,,,,,0.03481774983599999,,,,,2.030612,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1326,MINNESOTA,AITKIN,,,43.18,,,98900.0,14.52,,,,,,,,,,,,7.62,17.424,,,,43.18,,,27.588,,,,,,,,,,17.191136060002155,,,144800.0,583.9235351624316,,,,,,,,,,,,,,,4.0005,,,2.9,1.064316,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1327,MINNESOTA,ANOKA,,,220.98,,,19600.0,,,,27.939999999999998,,4.568286326,,,,,,,223.51999999999998,,,,,233.67999999999998,,,,,58.419999999999995,,4.691753524,,,,,,373.90720930504676,,,40700.0,,,,1235.8910063523906,,2445.9698375012795,,,,,,,,,,4.7980599999999995,,,4.1,,,,0.9753599999999999,,0.065808016534,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1328,MINNESOTA,BECKER,831.614,113.3975,579.12,,,95200.0,146.652,,,,,34.447348242,,,,,3617.538,,403.85999999999996,165.528,,883.8620000000001,117.93339999999999,607.06,,,196.02,,,,35.928954618,,,3737.306,55756.972078977895,995.3876082712711,509.2195460299585,,,230200.0,7666.916016682725,,,,,19810.15210733018,,,,,108469.04823422352,,,2.8301000000000003,59.6652286,3.7211,,,6.9,1.424412,,,,,0.070129368464,,,,,8.22044,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1329,MINNESOTA,BELTRAMI,65.31,,104.14,,,111600.0,119.064,,,,,,,,,,402.856,,48.26,127.776,,78.372,,109.22,,,149.556,,,,,,,424.632,3267.775967745051,,60.03325671479699,,,188800.0,5985.216235414923,,,,,,,,,,8458.81398366475,,,1.9963090000000001,,3.51282,,,5.0,1.4026319999999999,,,,,,,,,,4.453192,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1330,MINNESOTA,BENTON,,45.358999999999995,1384.3,,,55600.0,188.76,,,30.48,,12.96405579,,,,,,,1074.4199999999998,210.54,,,45.358999999999995,1394.46,,,245.388,,68.58,,13.210990186,,,,,530.8733910780112,2246.5648042201233,,,150000.0,10817.183488884046,,,1814.9448345035105,,7969.601422489153,,,,,,,,,79.83184,6.113779999999999,,,7.9,1.569612,,,1.28524,,0.07580885957200001,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1331,MINNESOTA,BIG STONE,47.894000000000005,208.6514,1198.8799999999999,,,14200.0,49.368,,,,,94.20547207400001,,,,,3565.82,,1148.08,50.82,,50.071000000000005,208.6514,1203.96,,,62.436,,,,96.798283232,,,3620.26,3259.0618984977314,1984.1392991540674,2067.7769891961007,,,35400.0,3772.146037149308,,,,,63516.86639084905,,,,,84920.17822339365,,,2.89541,64.86336999999999,5.42798,,,6.9,2.1750960000000004,,,,,0.082846489858,,,,,6.853996,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1332,MINNESOTA,BLUE EARTH,,,4460.24,,,15400.0,11.616,,,,,185.94160018800002,,,,,146.988,,4465.32,11.616,,,,4511.04,,,60.984,,,,188.164009752,,,155.154,,,10786.352121689664,,,56200.0,689.0297714916693,,,,,151180.03361997398,,,,,2503.896031200634,,,,,7.36092,,,9.8,1.71336,,,,,0.10062576637000001,,,,,3.612094,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1333,MINNESOTA,BROWN,,,3596.64,,,33400.0,133.584,,,,,149.518776778,,,,,179.65200000000002,,3512.8199999999997,143.748,,,,3627.12,,,216.34799999999998,,,,153.09932552,,,193.262,,,8221.163182546923,,,131400.0,9132.56408994043,,,,,124531.44932431438,,,,,3056.3861337372946,,,,,7.104379999999999,,,10.1,1.9050239999999998,,,,,0.10247777434000001,,,,,3.5767080000000004,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1334,MINNESOTA,CARLTON,,,,,,85800.0,18.876,,,,,,,,,,,,,20.328,,,,,,,31.944,,,,,,,,,,,,,168400.0,759.1005957111611,,,,,,,,,,,,,,,,,,6.4,1.119492,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,1335,MINNESOTA,CARVER,,,1478.28,,,54600.0,133.584,,,,,27.656652352000002,,,,,138.822,,1318.26,145.2,,,,1493.52,,,198.924,,,,28.150521144,,,176.93,,,2995.826897445796,,,222000.0,8058.144785241555,,,,,23034.718950162198,,,,,2437.216191239312,,,,,6.8199,,,11.4,1.672704,,,,,0.102848175934,,,,,3.410666,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
