year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1961,-22,OKLAHOMA,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,13.828326176000001,,,,,,,,,,,,,,18.149678106,,,,,,,,,,,,,,6052.392410431343,,,,,,,,,,,,,,,,0.184706928208,,,,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2970,WASHINGTON,CHELAN,8.708,,,,,4800.0,,,,,,,,,64.7836,,8.708,,,,,,,,,,,77.8492,220.9531935247218,,,,,9000.0,,,,,,,,,645.5181735814208,,0.4354,,,,,1.9,,,,,,,,,0.473628,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2971,WASHINGTON,CLALLAM,4.354,,,,,6200.0,,,,,,,,,12.5212,,5.2248,,,,,,,,,,,14.1544,196.09595925319064,,,,,18600.0,,,,,,,,,235.0748990475683,,0.772835,,,,,3.0,,,,,,,,,0.8900940000000002,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2972,WASHINGTON,CLARK,43.54,,,,,4300.0,,,,,,,,,12.5212,,50.7241,,,,,,,,,,,14.4266,1571.529588944584,,,,,12900.0,,,,,,,,,208.81653266459523,,0.618268,,,,,3.0,,,,,,,,,0.7893800000000001,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2973,WASHINGTON,COLUMBIA,522.48,,0.508,,,1600.0,,,,,,,,,1831.9060000000002,,529.0110000000001,,,,,,,,,,,1910.844,29718.204529075087,,1.011331807352735,,,2900.0,,,,,,,,,31570.996581528136,,0.9752959999999999,,2.1082,,,1.8,,,,,,,,,0.8166,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2974,WASHINGTON,COWLITZ,,,,,,100.0,,,,,,,,,1.361,,,,,,,,,,,,,1.361,,,,,,300.0,,,,,,,,,21.569372386013583,,,,,,,3.0,,,,,,,,,0.751272,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2975,WASHINGTON,DOUGLAS,740.1800000000001,,,,,4200.0,,,,,,,,,4641.01,,746.711,,,,,,,,,,,4812.496,23636.467877307117,,,,,10000.0,,,,,,,,,59761.2284912485,,0.548604,,,,,2.4,,,,,,,,,0.6097279999999999,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2976,WASHINGTON,FERRY,23.947000000000003,,,,,10600.0,,,,,,,,,62.061600000000006,,23.947000000000003,,,,,,,,,,,65.328,878.2889442607693,,,,,18600.0,,,,,,,,,1082.2198144982467,,0.629153,,,,,1.8,,,,,,,,,0.827488,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2977,WASHINGTON,FRANKLIN,587.7900000000001,,68.58,,,19000.0,,,,,,,,,2675.726,,596.498,,,,,,,,,,,2757.386,27342.95769868433,,151.33422948579482,,,95000.0,,,,,,,,,41192.81226328897,,0.7989590000000001,,2.3367999999999998,,,5.0,,,,,,,,,0.729496,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2978,WASHINGTON,GARFIELD,435.40000000000003,,0.762,,,1700.0,,,,,,,,,1807.4080000000001,,439.754,,,,,,,,,,,1861.8480000000002,25823.904493201862,,1.6083831153079642,,,5300.0,,,,,,,,,31675.717447460233,,1.018836,,2.2352,,,3.1,,,,,,,,,0.83021,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2979,WASHINGTON,GRANT,1088.5,,251.45999999999998,,,48000.0,,,,,,,,,3187.462,,1099.385,,,,,,,,,,,3288.176,51509.71324045078,,566.9550481460575,,,228500.0,,,,,,,,,50633.320177167385,,0.812021,,2.3876,,,4.8,,,,,,,,,0.753994,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2980,WASHINGTON,GRAYS HARBOR,0.6531,,,,,110.0,,,,,,,,,1.0888,,0.6531,,,,,,,,,,,1.9054,21.54293636866038,,,,,330.0,,,,,,,,,16.88037838905411,,0.5660200000000001,,,,,3.0,,,,,,,,,0.73494,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2981,WASHINGTON,ISLAND,6.531000000000001,,,,,1600.0,,,,,,,,,31.575200000000002,,7.6195,,,,,,,,,,,40.5578,331.42979028708277,,,,,4000.0,,,,,,,,,893.2533564207797,,0.8708,,,,,2.5,,,,,,,,,1.341946,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2982,WASHINGTON,JEFFERSON,0.4354,,,,,660.0,,,,,,,,,1.9054,,0.4354,,,,,,,,,,,2.1776,16.019106530542334,,,,,1120.0,,,,,,,,,31.416259779628476,,0.6313300000000001,,,,,1.7,,,,,,,,,0.781214,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2983,WASHINGTON,KING,0.4354,,1.27,,,860.0,,,,,,,,,2.1776,,0.4354,,,,,,,,,,,2.4498,18.22863846578955,,2.3760205112504016,,,2410.0,,,,,,,,,33.76075677810822,,0.71841,,1.9811999999999999,,,2.8,,,,,,,,,0.73494,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2984,WASHINGTON,KITSAP,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,2.7,,,,,,,,,,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2985,WASHINGTON,KITTITAS,65.31,,2.54,,,23600.0,,,,,,,,,185.6404,,67.48700000000001,,,,,,,,,,,194.35080000000002,4137.348548750416,,4.386499405385357,,,60400.0,,,,,,,,,4323.252465196636,,1.086323,,1.8288,,,2.6,,,,,,,,,1.105132,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2986,WASHINGTON,KLICKITAT,417.98400000000004,,,,,40400.0,,,,,,,,,1369.1660000000002,,441.93100000000004,,,,,,,,,,,1527.0420000000001,14743.101837937063,,,,,46900.0,,,,,,,,,17790.043224464243,,0.605206,,,,,1.2,,,,,,,,,0.615172,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,2987,WASHINGTON,LEWIS,37.009,,1.27,,,1600.0,,,,,,,,,41.3744,,41.363,,,,,,,,,,,62.8782,1220.7663942240881,,2.4369441141029764,,,4350.0,,,,,,,,,671.6202401644954,,0.5660200000000001,,2.032,,,2.7,,,,,,,,,0.7703260000000001,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
