year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1984,-40,COLORADO,OTHER (COMBINED) COUNTIES,,,3987.7999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.9438023037908,,,,,,,,,,,,,,,,,,,,2.0446999999999997,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1743,NEBRASKA,SAUNDERS,2.177,,3520.44,,,68000.0,88.572,,,,848.36,163.347102954,,,,,675.056,,3378.2,121.968,835.66,,4.354,,,3556.0,,,133.584,,,863.5999999999999,165.44604532,,,1252.1200000000001,82.7260746313727,,,4817.032654759622,,,210580.0,3386.4813705115625,,,,49301.27799965951,79907.81750391904,,,,,8959.364566733404,,,0.82726,,,4.98602,,,8.7,0.9525119999999999,,,,3.302,0.028891324331999996,,,,,2.221152,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1744,NEBRASKA,SCOTTS BLUFF,6.531000000000001,1678.283,1889.76,,,52000.0,8.712,,,,22.86,,28760.0,,,,805.712,,1711.96,14.52,20.32,,8.708,1728.1779,,1905.0,,,23.232,,,33.019999999999996,,30090.0,,1088.8,267.77124156996956,29314.823692112277,,3458.070908946006,,,198900.0,403.22211314115236,,,,638.2698204939222,,619970.5239084862,,,,14718.178486298373,13.9,,0.8925700000000001,100.24338999999999,,7.122160000000001,,,9.13,1.0686719999999998,,,,1.8389600000000002,,23.7,,,,3.4569400000000003,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1745,NEBRASKA,SEWARD,,,1963.4199999999998,,,38000.0,47.916,,,,2821.94,65.43761494,,,,,511.73600000000005,,1831.34,194.568,2809.24,,,,,1981.1999999999998,,,196.02,,,2895.6,66.67228692,,,1415.44,,,,3585.4395012255577,,,105100.0,2073.0876034322287,,,,203770.17300943265,40235.25612930712,,,,,6673.256961613094,,,,,,6.8681600000000005,,,7.57,0.778272,,,,4.013199999999999,0.036299356212,,,,,1.93262,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1746,NEBRASKA,SHERIDAN,100.14200000000001,408.231,741.68,,,318000.0,113.256,,,,20.32,,,,,,3353.5040000000004,,556.26,117.612,12.7,,108.85000000000001,412.76689999999996,,762.0,,,145.2,,,58.419999999999995,,,,4355.2,4606.53615578907,5879.486202399877,,1067.7000306650243,,,424320.0,3988.392640852703,,,,509.0961663463427,,,,,,66150.15648815982,,,1.00142,82.55337999999999,,6.51002,,,4.529999999999999,0.9975240000000001,,,,2.08534,,,,,,3.8053560000000006,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1747,NEBRASKA,SHERMAN,6.531000000000001,,1508.76,,,84000.0,30.492,,,,185.42,8.148835068,,,,,255.86800000000002,,1468.12,36.3,175.26,,6.531000000000001,,,1524.0,,,43.56,,,241.29999999999998,8.64270386,,,707.72,176.33715908266288,,,2626.9236750092828,,,206460.0,1349.9175092116839,,,,9064.951141062491,4511.882711959768,,,,,4191.197276053901,,,0.58779,,,6.32968,,,6.96,1.17612,,,,2.87782,0.03271880747,,,,,2.4280239999999997,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1748,NEBRASKA,SIOUX,15.239,272.154,370.84,,,90000.0,31.944,,,,12.7,,2910.0,,,,272.2,,327.65999999999997,34.848,10.16,,17.416,276.68989999999997,,381.0,,,43.56,,,22.86,,3050.0,,544.4,548.6044949238401,4466.1827078095575,,673.1727983273865,,,137520.0,1092.7903645999347,,,,362.192794962821,,58340.626729950716,,,,5317.921738577482,14.19,,0.7837200000000001,93.89313,,7.218679999999999,,,4.33,0.946704,,,,1.9558,,22.0,,,,3.1901840000000004,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1749,NEBRASKA,STANTON,2.177,,2598.42,,,64000.0,71.148,,,,45.72,49.757280794,,,,,48.996,,2509.52,75.504,43.18,,2.177,,,2667.0,,,91.476,,,50.8,51.85622316,,,92.548,111.0271001631581,,,3386.774090705756,,,221060.0,3149.8075214939295,,,,3016.58474685818,22280.64735105075,,,,,734.8203016458139,,,1.11027,,,4.82346,,,8.95,1.24146,,,,3.8836599999999994,0.026421980371999998,,,,,2.498796,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1750,NEBRASKA,THAYER,,,1704.34,,,30000.0,11.616,,,,1976.12,56.17757509,,,,,1818.296,,1676.3999999999999,20.328,1953.26,,,,,1727.1999999999998,,,21.78,,,2032.0,56.794911080000006,,,3865.2400000000002,,,,3727.3322405305667,,,90220.0,561.0046791529076,,,,121425.76771547271,32878.925620677066,,,,,26039.854244989434,,,,,,7.8359,,,8.11,1.094808,,,,3.429,0.03457081544,,,,,2.2919240000000003,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1751,NEBRASKA,THOMAS,,,27.939999999999998,,,36000.0,1.452,,,,,0.123467198,,,,,5.444,,25.4,1.452,,,,,,27.939999999999998,,,2.904,,,2.54,0.123467198,,,5.444,,,,50.07520931565359,,,60160.0,65.74273583823137,,,,,95.50323818221476,,,,,119.74849360154003,,,,,,6.858,,,6.17,1.3068,,,,,0.04568286326,,,,,4.79072,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1752,NEBRASKA,THURSTON,6.531000000000001,,2458.72,,,30000.0,245.388,,,,43.18,51.115419972,,,,,16.332,,2415.54,268.62,30.48,,6.531000000000001,,,2489.2,,,275.88,,,45.72,51.85622316,,,27.220000000000002,333.0813004894743,,,3314.9321302179014,,,104040.0,13579.527324808012,,,,1755.242006358286,24283.63418427774,,,,,244.9401005486046,,,1.11027,,,4.84378,,,8.57,1.527504,,,,3.05562,0.028027053946,,,,,2.6131200000000003,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1753,NEBRASKA,VALLEY,6.531000000000001,,1590.04,,,74000.0,18.876,,,,129.54,15.803801344,,,,,234.092,,1541.78,21.78,121.92,,8.708,,,1600.2,,,26.136,,,149.85999999999999,16.050735739999997,,,598.84,176.33715908266288,,,2876.4430694841726,,,218680.0,721.709144535251,,,,6891.794371285565,9601.947190211862,,,,,4800.82597075265,,,0.58779,,,6.5405,,,7.96,1.029468,,,,3.1242,0.035928954618,,,,,3.1030800000000003,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1754,NEBRASKA,WASHINGTON,2.177,,2090.42,,,52000.0,43.56,,,,20.32,87.04437459,,,,,326.64,,1983.74,62.436,20.32,,2.177,,,2133.6,,,72.6,,,20.32,88.89638256,,,544.4,82.7260746313727,,,2794.165528827893,,,189740.0,2059.939056264583,,,,921.9452962689987,37117.20446108779,,,,,4463.352943330128,,,0.82726,,,4.93776,,,9.15,1.158696,,,,2.3114,0.025187308392,,,,,2.3790280000000004,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1755,NEBRASKA,WAYNE,8.708,,2827.02,,,60000.0,140.844,,,,58.419999999999995,68.277360494,,,,,21.776,,2588.2599999999998,155.364,45.72,,8.708,,,2844.7999999999997,,,166.98,,,66.03999999999999,69.14163088,,,27.220000000000002,444.1084006526324,,,3478.8641918189132,,,229140.0,7510.742332096611,,,,3300.260222633257,33766.847618911714,,,,,342.9161407680465,,,1.11027,,,4.704079999999999,,,9.42,1.46652,,,,3.9547799999999995,0.029261725925999998,,,,,3.0867480000000005,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1756,NEBRASKA,WEBSTER,,,657.86,,,56000.0,33.396,,,,1399.54,13.087522988000002,,,,,1644.088,,640.0799999999999,40.656,1371.6,,,,,660.4,,,66.792,,,1473.2,13.58139178,,,2994.2000000000003,,,,1311.3396766121818,,,124700.0,1948.9068801822366,,,,84998.7972458553,7188.5545496613,,,,,27212.84517094997,,,,,,7.2009,,,7.029999999999999,1.533312,,,,3.39852,0.032471873074,,,,,2.792772,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1757,NEBRASKA,WHEELER,,,1196.34,,,102000.0,4.356,,,,48.26,1.975475168,,,,,5.444,,1071.8799999999999,7.26,12.7,,,,,1219.2,,,8.712,,,73.66,1.975475168,,,10.888,,,,1883.8947915246006,,,124820.0,201.61105657057618,,,,921.9452962689987,1393.8310437404316,,,,,81.6467001828682,,,,,,6.16712,,,5.22,1.0686719999999998,,,,2.99212,0.04173191292399999,,,,,2.4498,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1758,NEBRASKA,YORK,,,4538.98,,,18000.0,2.904,,,,1620.52,57.41224707,,,,,146.988,,4498.34,10.164,1630.6799999999998,,,,,4572.0,,,11.616,,,1651.0,58.02958306,,,871.0400000000001,,,,9772.804011534541,,,59720.0,154.86066664116723,,,,140533.33726232252,42338.90853791537,,,,,2400.412985376325,,,,,,7.6352400000000005,,,8.82,0.9888119999999999,,,,4.7116999999999996,0.043583920894,,,,,2.0796080000000003,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1760,NEVADA,CHURCHILL,54.425000000000004,,,,,70000.0,,,,,,,,,,,125.212,65.31,,,,146.988,65.31,,,,,,,,,,,,,146.988,4626.12917346492,,,,,,300400.0,,,,,,,,,,,4803.547527425412,,,3.3917660000000005,,,,,,10.79,,,,,,,,,,,11.723654,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1761,NEVADA,CLARK,10.885,,,,,11200.0,,,,,,,,,,,5.444,13.062000000000001,,,,5.444,13.062000000000001,,,,,,,,,,,,,5.444,925.2258346929842,,,,,,62120.0,,,,,,,,,,,176.9011837295478,,,3.3917660000000005,,,,,,14.05,,,,,,,,,,,7.0772,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1762,NEVADA,DOUGLAS,8.708,,,,,32000.0,,,,,,,,,,,10.888,10.885,,,,10.888,10.885,,,,,,,,,,,,,10.888,653.1005891950476,,,,,,88000.0,,,,,,,,,,,394.6257175505296,,,2.93895,,,,,,8.25,,,,,,,,,,,11.8407,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1762,NEVADA,ORMSBY,,,,,,1600.0,,,,,,,,,,,5.444,,,,,5.444,,,,,,,,,,,,,,5.444,,,,,,,3920.0,,,,,,,,,,,163.2934003657364,,,,,,,,,7.35,,,,,,,,,,,6.5328,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1763,NEVADA,ELKO,8.708,,,,,389200.0,,,,,,,,,,,16.332,13.062000000000001,,,,16.332,13.062000000000001,,,,,,,,,,,,,16.332,609.5605499153778,,,,,,620960.0,,,,,,,,,,,517.0957678248319,,,2.540559,,,,,,6.5,,,,,,,,,,,10.523252000000001,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1764,NEVADA,ESMERALDA,4.354,,,,,12600.0,,,,,,,,,,,5.444,4.354,,,,5.444,4.354,,,,,,,,,,,,,5.444,304.7802749576889,,,,,,45120.0,,,,,,,,,,,163.2934003657364,,,3.0478,,,,,,8.48,,,,,,,,,,,6.5328,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1765,NEVADA,EUREKA,32.655,,,,,56000.0,,,,,,,,,,,70.772,43.54,,,,92.548,43.54,,,,,,,,,,,,,92.548,2938.9526513777146,,,,,,172800.0,,,,,,,,,,,2340.538738575555,,,3.4287750000000004,,,,,,8.69,,,,,,,,,,,9.47256,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1766,NEVADA,HUMBOLDT,296.072,,,,,176000.0,,,,,,,,,,,517.1800000000001,309.134,,,,582.508,309.134,,,,,,,,,,,,,582.508,28126.865374666715,,,,,,442800.0,,,,,,,,,,,20683.83071299328,,,4.04922,,,,,,7.92,,,,,,,,,,,12.311606000000001,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1767,NEVADA,LANDER,8.708,,,,,52000.0,,,,,,,,,,,27.220000000000002,10.885,,,,32.664,10.885,,,,,,,,,,,,,32.664,566.020510635708,,,,,,118200.0,,,,,,,,,,,802.8592184648708,,,2.5470900000000003,,,,,,7.17,,,,,,,,,,,9.10509,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1768,NEVADA,LINCOLN,6.531000000000001,,,,,13000.0,,,,,,,,,,,10.888,6.531000000000001,,,,10.888,6.531000000000001,,,,,,,,,,,,,10.888,457.17041243653335,,,,,,45400.0,,,,,,,,,,,326.5868007314728,,,3.0478,,,,,,9.09,,,,,,,,,,,9.7992,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,1769,NEVADA,LYON,34.832,,,,,82000.0,,,,,,,,,,,103.436,43.54,,,,119.768,43.54,,,,,,,,,,,,,119.768,2960.7226710175496,,,,,,309800.0,,,,,,,,,,,3864.610475322428,,,3.33081,,,,,,9.78,,,,,,,,,,,11.421512000000002,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
