year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2014,-46,WYOMING,OTHER (COMBINED) COUNTIES,252.532,199.57959999999997,,,86.36,,,113000.0,,,,,,,,,,,,,136.1,533.365,208.6514,,,276.86,,,,,,,,,,,,,174.208,17752.801405420196,4822.437423385661,,,124.37149254496185,,,177100.0,,,,,,,,,,,,,4735.511247963259,,,6.18268,95.70748999999999,,,7.64794,,,6.95,,,,,,,,,,,,,1.9162880000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2316,PENNSYLVANIA,TIOGA,,,,,381.0,,,50900.0,,16.698,,,,,,1.8767014095999999,,,,,16.332,,,,,381.0,,,,59.532,,,,,,1.975475168,,,19.054000000000002,,,,,221.58975474872338,,,90600.0,,1418.1324962769418,,,,,,1525.950577305015,,,,,1353.003213703788,,,,,,,3.64998,,,1.8,,0.984456,,,,,,0.04543592886399999,,,,,2.1776,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2317,PENNSYLVANIA,UNION,9.1434,,,,355.59999999999997,,,,,,,,,,,11.877544447600002,,,,,32.9362,17.416,,,,482.59999999999997,,,,,,,,,,11.976318206,,,38.108000000000004,519.4779471653159,,,,569.7329580519695,,,,,,,,,,,15341.253125405778,,,,,2302.924219991656,,,1.129863,,,,4.26466,,,,,,,,,,,0.07222831083,,,,,1.83735,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2318,PENNSYLVANIA,VENANGO,,,,,246.38,,,11000.0,,10.89,,,,,,,,,,,,,,,,254.0,,,,14.52,,,,,,,,,,,,,,199.04287598326252,,,20800.0,,636.3415047396535,,,,,,,,,,,,,,,,,,2.82448,,,3.95,,0.678084,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2319,PENNSYLVANIA,WARREN,,,,,203.2,,,1700.0,,,,,,,,1.4569129364000002,,,,,,,,,,203.2,,,,,,,,,,1.481606376,,,,,,,,117.09830584642606,,,4100.0,,,,,,,,1171.7120504306365,,,,,,,,,,,,3.06832,,,2.4,,,,,,,,0.04494206007199999,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2320,PENNSYLVANIA,WASHINGTON,,,,,,,,61000.0,,7.26,,,,,,2.8150521144000002,,,,,,,,,,,,,,11.616,,,,,,2.839745554,,,,,,,,,,,90300.0,,469.0745949223731,,,,,,2637.7145693415264,,,,,,,,,,,,,,,3.4000000000000004,,0.749232,,,,,,0.05247355915,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2321,PENNSYLVANIA,WAYNE,,,,,50.8,,,30400.0,,,,,,,,,,,,,,,,,,50.8,,,,,,,,,,,,,,,,,,24.243955661785932,,,34600.0,,,,,,,,,,,,,,,,,,,,4.2291,,,1.15,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2322,PENNSYLVANIA,WESTMORELAND,,,,,358.14,,,,,26.136,,,,,,12.0133583654,,,,,36.202600000000004,,,,,469.9,,,,36.3,,,,,,12.099785404,,,38.108000000000004,,,,,507.9108711144152,,,,,1650.851675153158,,,,,,11335.632859980113,,,,,2195.81146557344,,,,,,,3.77444,,,,,0.731808,,,,,,0.052843960744,,,,,1.5950920000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2323,PENNSYLVANIA,WYOMING,,,,,152.4,,,16000.0,,,,,,,,0.8272302266,,,,,,,,,,152.4,,,,,,,,,,0.8642703860000001,,,,,,,,148.251788871821,,,39900.0,,,,,,,,814.7486118110706,,,,,,,,,,,,3.8480999999999996,,,2.5,,,,,,,,0.055066370308000004,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2324,PENNSYLVANIA,YORK,64.2215,,,,2232.66,,,37600.0,,9.438,,,,,,53.214362338,,,,,541.678,93.611,,,,2311.4,,,,17.424,,,,,,53.70823113,,,590.674,5552.218426124706,,,,3048.677424469581,,,90500.0,,759.9735685176432,,,,,,54334.740199039305,,,,,38222.340787132016,,,1.7198300000000002,,,,4.752339999999999,,,5.35,,0.9336359999999999,,,,,,0.057165312674,,,,,1.8536819999999998,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2331,SOUTH CAROLINA,AIKEN,,,,,78.74,,,,,,,,,,,6.543761494000001,,,,,72.13300000000001,,,,,88.89999999999999,,,,,,,,,,7.40803188,,,95.27000000000001,,,,,61.094768267700545,,,,,,,,,,,4141.865852685041,,,,,3072.4447977856858,,,,,,,2.0650199999999996,,,,,,,,,,,0.035435085825999996,,,,,1.1187420000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2332,SOUTH CAROLINA,ALLENDALE,,,,,251.45999999999998,1306.2,,,,,1.54224,,,,,9.136572652000002,,,,,88.465,,,,,254.0,1327.97,,,,1.5876000000000001,,,,,9.26003985,,,89.82600000000001,,,,,248.50054553330583,7125.2309416966855,,,,,5873.090352859751,,,,,6539.788188450066,,,,,4594.573413202448,,,,,,,2.6289,193.3176,,,,,1.6143624,,,,,0.040003372152,,,,,1.3664440000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2333,SOUTH CAROLINA,ANDERSON,,,,,20.32,,,,,,,,,,,4.9386879200000005,,,,,89.2816,,,,,35.559999999999995,,,,,,,,,,5.185622316,,,92.548,,,,,17.94052718972159,,,,,,,,,,,3923.872913070039,,,,,4199.947475872176,,,,,,,2.3495,,,,,,,,,,,0.04444819128,,,,,1.235788,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2334,SOUTH CAROLINA,BAMBERG,,,,,114.3,1959.3,,,,,2.22264,,,,,6.049892702,,,,,50.357,,,,,142.23999999999998,1981.07,,,,2.3133600000000003,,,,,6.420294296000001,,,51.718,,,,,184.01162347295522,10206.411889457415,,,,,9100.86315009259,,,,,5259.079668211928,,,,,2508.6934587424407,,,,,,,4.284979999999999,184.6096,,,,,1.7359272000000001,,,,,0.048646076011999995,,,,,1.309282,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2335,SOUTH CAROLINA,BARNWELL,,,,,90.17,2351.16,,,,,1.79172,,,,,5.926425504,,,,,40.83,,,,,96.52,2372.93,,,,1.85976,,,,,6.1733599,,,43.552,,,,,117.34074540304391,14122.079343903342,,,,,8134.958207762762,,,,,4877.592023885673,,,,,2553.7935658659003,,,,,,,3.4620200000000003,212.91060000000002,,,,,1.9246248000000001,,,,,0.04605326485399999,,,,,1.644088,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2337,SOUTH CAROLINA,BERKELEY,,,,,71.11999999999999,,,,,,,,,,,2.716278356,,,,,10.888,,,,,86.36,,,,,,,,,,3.2101471480000003,,,13.610000000000001,,,,,65.45868028682202,,,,,,,,,,,1915.6129568668318,,,,,267.78188604554146,,,,,,,2.44856,,,,,,,,,,,0.039509503359999996,,,,,0.6478360000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2338,SOUTH CAROLINA,CALHOUN,,,,,220.98,4832.9400000000005,,,,,5.12568,,,,,5.185622316,,,,,,,,,,233.67999999999998,4876.4800000000005,,,,5.261760000000001,,,,,5.432556712,,,,,,,,279.5328087803918,29592.175352451995,,,,,23006.98204343406,,,,,2833.9082149950273,,,,,,,,,,,,3.3655,217.0469,,,,,1.902852,,,,,0.030619865104000003,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2339,SOUTH CAROLINA,CHARLESTON,,,,,12.7,,,,,,,,,,,,,,,,,,,,,17.779999999999998,,,,,,,,,,,,,,,,,,13.091736057364402,,,,,,,,,,,,,,,,,,,,,,,2.7432,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2341,SOUTH CAROLINA,CHESTER,,,,,,,,,,,,,,,,0.987737584,,,,,36.747,,,,,,,,,,,,,,,1.111204782,,,38.108000000000004,,,,,,,,,,,,,,,,790.2244061043829,,,,,2283.192923125143,,,,,,,,,,,,,,,,,,0.044818592873999995,,,,,1.6332,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2342,SOUTH CAROLINA,CHESTERFIELD,,,,,152.4,,,,,,,,,,,18.890481293999997,,,,,224.8372,,,,,154.94,,,,,,,,,,19.013948492,,,225.92600000000002,,,,,154.67643712219424,,,,,,,,,,,15232.256655598276,,,,,13952.845641320315,,,,,,,2.70002,,,,,,,,,,,0.045065527269999996,,,,,1.630478,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2343,SOUTH CAROLINA,CLARENDON,,,,,695.9599999999999,3592.05,,,,,2.7216,,,,,34.57081544,,,,,530.7900000000001,,,,,698.5,3592.05,,,,2.81232,,,,,35.188151430000005,,,530.7900000000001,,,,,790.1105150176035,23750.76980565562,,,,,10581.270222507648,,,,,26922.128042452772,,,,,27736.565880927657,,,,,,,3.02006,234.2452,,,,,1.6479288,,,,,0.043583920894,,,,,1.37461,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
2014,2344,SOUTH CAROLINA,COLLETON,,,,,119.38,1044.96,,,,,1.04328,,,,,5.309089514,,,,,,,,,,124.46,1066.73,,,,1.08864,,,,,5.679491108,,,,,,,,115.6436685067189,4878.536500621153,,,,,3543.269386436048,,,,,3487.8870338400347,,,,,,,,,,,,2.5781,165.452,,,,,1.4397264,,,,,0.036793225004,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：127369.0,国家总量：880.583841068; 种类：PRODUCTION_CORN,FAO总量：3447520.0,国家总量：361191091.18; 种类：PRODUCTION_LENTILS,FAO总量：156310.0,国家总量：115860.4937; 种类：PRODUCTION_OATS,FAO总量：1019410.0,国家总量：814129.14; 种类：PRODUCTION_PEAS,FAO总量：778140.0,国家总量：607901.318; 种类：PRODUCTION_SAFFLOWER,FAO总量：94640.0,国家总量：10283.112000000001; 种类：PRODUCTION_COTTON,FAO总量：9791640.0,国家总量：3320763.1450000005; 种类：PRODUCTION_SOYBEANS,FAO总量：106877870.0,国家总量：4842693.037825386; 种类：PRODUCTION_SUNFLOWER,FAO总量：1006540.0,国家总量：788489.7048; "
