year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_FLAXSEED","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1976,-36,UTAH,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,561.6861917358789,,,,,,,,,,,,,,,,,,,12.0,,,,,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1334,MINNESOTA,CARLTON,4.354,,45.72,,,88200.0,47.916,,,,,0.246934396,,,,,10.888,,17.779999999999998,,,,,4.354,,48.26,,,65.34,,,,0.246934396,,,10.888,161.11910222667836,,21.07991948277685,,,100400.0,2366.32644644402,,,,,70.88054768811155,,,,,152.41183139394337,,,1.61098,,3.2639,,,3.7,1.218228,,,,,0.01605073574,,,,,4.57296,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1335,MINNESOTA,CARVER,4.354,,1653.54,,,80000.0,214.896,,,,,12.593654196000001,,,0.09072000000000001,,446.408,,1137.9199999999998,,,,,4.354,,1676.3999999999999,,,232.32,,,,12.717121394000001,,0.09072000000000001,462.74,143.70082090487531,,1197.2378366483142,,,221600.0,12628.305341223157,,,,,6534.641261861669,,,79.43861093953744,,9825.119845216705,,,1.43682,,3.24104,,,7.5,1.610268,,,,,0.029014791529999997,,,0.6237,,8.361984,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1336,MINNESOTA,CASS,2.177,,195.57999999999998,,,114800.0,71.148,,,,,0.246934396,,,,,16.332,,88.89999999999999,,,,,2.177,,205.73999999999998,,,108.9,,,,0.370401594,,,16.332,65.3185549567615,,48.84784554844274,,,82800.0,2527.7341952940815,,,,,70.88054768811155,,,,,182.34986970346793,,,1.3062,,1.52654,,,2.4000000000000004,0.836352,,,,,0.01605073574,,,,,3.609372,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1337,MINNESOTA,CHIPPEWA,65.31,,2918.46,,12.7,21600.0,283.14,,,,,55.189837506,15700.0,,0.31752,,4736.28,,2552.7,,,,,69.664,,2971.7999999999997,,15.24,300.564,,,,55.560239100000004,18000.0,0.31752,4807.052000000001,1926.8973712244642,,1471.7000814802925,,88.89999999999999,23800.0,9540.826842577486,,,,,13404.602037786326,129281.43846454144,,344.76357147759245,,53902.07715637585,,,1.245244,,1.8440399999999997,,0.32512,3.0,0.9307319999999999,,,,,0.01358139178,8.8,,0.7733880000000001,,4.521242,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1338,MINNESOTA,CHISAGO,23.947000000000003,,1132.84,,,56000.0,152.46,,,63.5,,6.9141630880000005,,,0.045360000000000004,,38.108000000000004,,891.54,,,,,23.947000000000003,,1155.7,,,166.98,,68.58,,8.02536787,,0.045360000000000004,48.996,670.6038308894182,,702.1137037365856,,,112600.0,6548.119866192401,,,1870.4472527472526,,2077.3452822438844,,,30.186672157024226,,555.2145286493651,,,1.21912,,2.5019,,,5.6,1.170312,,,0.88138,,0.016791538927999998,,,0.47401200000000004,,4.2789839999999995,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1339,MINNESOTA,CLAY,1654.52,,619.76,,76.2,46000.0,306.372,,,83.82,,23.952636411999997,43200.0,,12.42864,,14236.060000000001,,373.38,,,,,1665.4050000000002,,629.92,,78.74,319.44,,91.44,,24.07610361,43600.0,12.65544,14421.156,88347.70014935038,,195.5606988161226,,762.0,43400.0,18206.497909279868,,,3703.4855604395602,,8331.190528264187,472097.2441540062,,12537.319332921556,,286474.3669439944,,,2.3163280000000004,,1.54432,,0.5003799999999999,10.7,1.658184,,,1.3157199999999998,,0.019507817284,11.7,,0.71732304,,8.078896,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1340,MINNESOTA,CLEARWATER,28.301000000000002,,88.89999999999999,,10.16,104000.0,300.564,,,,,,,,0.18144000000000002,,489.96000000000004,,35.559999999999995,,,,,30.478,,93.97999999999999,,10.16,338.316,,,,,,0.18144000000000002,522.624,923.1689100555625,,35.09086998237351,,91.44,121800.0,14403.790578573831,,,,,,,,132.18584860339027,,6140.019493298861,,,1.3693330000000001,,2.5907999999999998,,0.4572,3.6,1.287924,,,,,,,,0.5189184,,5.1527460000000005,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1341,MINNESOTA,COOK,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1342,MINNESOTA,COTTONWOOD,13.062000000000001,,4338.32,,5.08,31200.0,296.20799999999997,,,,,155.445202282,,,0.045360000000000004,,1491.656,,3700.7799999999997,,,,,13.062000000000001,,4368.8,,5.08,325.248,,,,155.56866948,,0.045360000000000004,1540.652,522.548439654092,,4040.275571709975,,43.18,64400.0,16306.62504896217,,,,,84091.59130721113,,,36.54176103218722,,30754.53026342071,,,1.7416,,3.49504,,0.43179999999999996,5.4,1.498464,,,,,0.03024946351,,,0.573804,,7.469168,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1343,MINNESOTA,CROW WING,6.531000000000001,,309.88,,,76400.0,90.024,,,,,0.370401594,,,,,27.220000000000002,,213.35999999999999,,,,,6.531000000000001,,342.9,,,130.68,,,,0.6173359900000001,,,27.220000000000002,228.61494234866527,,101.58997341097277,,,57000.0,3072.6704482924542,,,,,68.15437277703033,,,,,361.9780995606155,,,1.5239,,1.50368,,,2.3,0.821832,,,,,0.010247777434,,,,,4.2789839999999995,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1344,MINNESOTA,DAKOTA,6.531000000000001,,2639.06,,2.54,51000.0,258.456,,,,,37.904429786,,,0.2268,,1110.576,,2222.5,,,,,6.531000000000001,,2667.0,,2.54,280.236,,,,38.27483138,,0.2268,1159.5720000000001,300.4653528011029,,1822.8627562375548,,25.4,104200.0,11265.964708727224,,,,,14645.011622328278,,,182.7088051609361,,17897.50362940306,,,2.00284,,2.6441399999999997,,0.508,5.800000000000001,1.192092,,,,,0.021606759649999998,,,0.573804,,6.576352,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1345,MINNESOTA,DODGE,4.354,,3134.3599999999997,,,57000.0,261.36,,,,,50.251149586000004,,,,,468.184,,2893.06,,,,,6.531000000000001,,3149.6,,,294.756,,,,50.621551180000004,,,511.73600000000005,226.43765718343985,,2921.26201458811,,,173000.0,18019.916474829337,,,,,19415.817716720405,,,,,10282.355339398535,,,1.8874590000000002,,3.3299399999999997,,,8.3,1.8513,,,,,0.021606759649999998,,,,,8.326598,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1346,MINNESOTA,DOUGLAS,256.886,,1346.2,,73.66,110000.0,858.132,,,,,4.815220721999999,,,,,1976.172,,607.06,,,,,276.47900000000004,,1384.3,,76.2,885.72,,,,4.9386879200000005,,,2057.832,7028.276513347539,,445.68367918505515,,591.8199999999999,168400.0,27172.77239815255,,,,,1382.1706799181752,,,,,19138.57139932517,,,1.149456,,2.0446999999999997,,0.40132,4.3,0.887172,,,,,0.01605073574,,,,,4.420528,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1347,MINNESOTA,FARIBAULT,6.531000000000001,,5194.3,,,17400.0,156.816,,,,,204.83208148199998,1700.0,,,,1023.4720000000001,,5082.54,,,,,6.531000000000001,,5207.0,,,174.24,,,,204.95554868,1700.0,,1034.3600000000001,333.1246302794837,,8244.195658922792,,,77600.0,13069.585241749013,,,,,148797.35282172373,28365.152682661883,,,,28065.55009525614,,,2.22054,,5.30352,,,12.2,2.253504,,,,,0.040620708141999994,17.8,,,,10.749178,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1348,MINNESOTA,FILLMORE,10.885,,4008.12,,,164000.0,548.856,,,,,32.595340272,,,,,353.86,,3601.72,,,,,10.885,,4064.0,,,589.512,,,,32.71880747,,,381.08000000000004,555.2077171324728,,5057.106547242637,,,500600.0,35423.81805496486,,,,,17264.865711877323,,,,,8156.75461942229,,,2.22054,,4.54406,,,9.2,1.774344,,,,,0.029632127520000003,,,,,8.650516000000001,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1349,MINNESOTA,FREEBORN,4.354,,5191.76,,,42000.0,270.072,,,,,149.39530958,,,,,604.284,,4947.92,,,,,4.354,,5207.0,,,283.14,,,,150.62998156,,,609.7280000000001,222.0830868529891,,6767.119774682837,,,145200.0,19728.76548559054,,,,,97640.68061528474,,,,,14990.792273532856,,,2.22054,,4.47548,,,9.3,2.0313479999999995,,,,,0.03654629060800001,,,,,10.188446,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1350,MINNESOTA,GOODHUE,34.832,,3632.2,,,132000.0,483.516,,,,,37.410560994,,,0.2268,,1045.248,,3213.1,,,,,37.009,,3657.6,,,537.24,,,,38.27483138,,0.2268,1116.02,1950.8475080419435,,5197.470027172131,,,465200.0,32114.218801020943,,,,,22302.836947555406,,,200.18529956763433,,19152.179598556773,,,2.3663990000000004,,5.20954,,,10.2,1.796124,,,,,0.033336143459999995,,,0.6286896000000001,,7.7059820000000006,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1351,MINNESOTA,GRANT,894.7470000000001,,901.6999999999999,,99.06,27000.0,277.332,,,,,29.261725926,3600.0,,7.16688,,6576.352,,619.76,,,,,914.34,,952.5,,101.6,288.948,,,,29.63212752,3900.0,7.2576,6658.012000000001,26338.618643731465,,475.61039218570414,,574.04,27600.0,12041.906547235778,,,,,7431.552807607389,27148.16593390081,,5271.546221947704,,96939.3680462406,,,1.267014,,2.413,,0.28956,2.9,1.21242,,,,,0.014198727769999999,8.1,,0.52331832,,5.89313,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1352,MINNESOTA,HENNEPIN,2.177,,1054.1,,,56000.0,151.008,,,,,5.802958306,,,,,168.764,,866.14,,,,,2.177,,1066.8,,,165.528,,,,5.926425504,,,185.096,74.02769561766303,,775.4701303704255,,,131400.0,7290.003188888555,,,,,2459.009769795254,,,,,2735.248045552019,,,1.4803600000000001,,2.87528,,,6.4,1.31406,,,,,0.023705702016,,,,,5.041144,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1353,MINNESOTA,HOUSTON,8.708,,1686.56,,,114000.0,241.032,,,,,2.716278356,,,,,54.440000000000005,,1310.6399999999999,,,,,8.708,,1701.8,,,275.88,,,,2.716278356,,,54.440000000000005,470.29359568868284,,2045.133152229646,,,415200.0,13952.145042800725,,,,,1739.2995932698143,,,,,1075.0477392965647,,,2.35116,,4.9225200000000005,,,9.5,1.544928,,,,,0.035805487420000004,,,,,4.30076,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1354,MINNESOTA,HUBBARD,6.531000000000001,,129.54,,,57400.0,87.12,,,,,,,,,,59.884,,60.96,,,,,8.708,,152.4,,,153.912,,,,,,,65.328,150.23267640055144,,39.36611469675195,,,35600.0,2373.7304716206286,,,,,,,,,,500.7817317229567,,,0.877331,,1.9304,,,1.9,0.6069359999999999,,,,,,,,,,3.437886,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1355,MINNESOTA,ISANTI,6.531000000000001,,1051.56,,,48000.0,159.72,,,116.83999999999999,,6.9141630880000005,,,,,54.440000000000005,,800.1,,,,,6.531000000000001,,1092.2,,,177.144,,127.0,,7.40803188,,,54.440000000000005,176.36009838325606,,566.9143807888161,,,76800.0,7098.979339332061,,,4015.226769230769,,1602.9908477157535,,,,,685.8532412727451,,,1.17558,,2.2352,,,4.7,1.203708,,,1.02362,,0.012964055789999998,,,,,4.311648,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1356,MINNESOTA,ITASCA,4.354,,48.26,,2.54,73800.0,63.888,,,,,,,,,,32.664,,17.779999999999998,,,,,6.531000000000001,,50.8,,2.54,95.832,,,,,,,54.440000000000005,152.40996156577683,,17.439612102216994,,22.86,79800.0,2884.6082088066028,,,,,,,,,,359.25645971429503,,,1.269191,,2.4511,,0.4572,4.1,1.0715759999999999,,,,,,,,,,2.7818840000000002,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
1976,1357,MINNESOTA,JACKSON,4.354,,5326.38,,,24000.0,201.828,,,,,188.65787854399997,,,,,707.72,,4917.44,,,,,4.354,,5359.4,,,216.34799999999998,,,,188.90481294,,,729.496,187.24652420938298,,5238.529308092399,,,48200.0,12021.175276741273,,,,,104139.88160330233,,,,,18207.77057188359,,,1.87222,,3.43916,,,5.6,1.639308,,,,,0.0308667995,,,,,9.467116,"种类：PRODUCTION_CORN,FAO总量：2702630.0,国家总量：162173804.43; 种类：PRODUCTION_RYE,FAO总量：378246.0,国家总量：231140.0; 种类：PRODUCTION_COTTON,FAO总量：6043038.0,国家总量：2303149.9659; 种类：PRODUCTION_SOYBEANS,FAO总量：35071008.0,国家总量：1588349.695096504; 种类：PRODUCTION_SUGARCANE,FAO总量：25509904.0,国家总量：17746000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：463000.0,国家总量：660940.56; 种类：PRODUCTION_WHEAT,FAO总量：58481200.0,国家总量：116977877.5948; "
