year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_FLAXSEED","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1972,-28,ILLINOIS,OTHER (COMBINED) COUNTIES,,,6477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.077246780526,,,,,,,,,,,,,,,,3.4798,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1762,NEVADA,DOUGLAS,10.885,,,,,31200.0,,,,,,,,,,5.444,10.885,,,,,5.444,10.885,,,,,,,,,,,,5.444,566.9438562148515,,,,,92600.0,,,,,,,,,,120.66205469177149,2.2640800000000003,,,,,8.5,,,,,,,,,,4.79072,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1762,NEVADA,ORMSBY,,,,,,1800.0,,,,,,,,,,,,,,,,5.444,,,,,,,,,,,,,5.444,,,,,,4000.0,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1763,NEVADA,ELKO,2.177,,,,,303000.0,,,,,,,,,,5.444,2.177,,,,,10.888,2.177,,,,,,,,,,,,10.888,98.124898191032,,,,,351600.0,,,,,,,,,,82.26958274438964,1.9593,,,,,5.0,,,,,,,,,,2.4498,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1764,NEVADA,ESMERALDA,,,,,,6200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25400.0,,,,,,,,,,,,,,,,9.4,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1765,NEVADA,EUREKA,17.416,,,,,48800.0,,,,,,,,,,10.888,17.416,,,,,21.776,17.416,,,,,,,,,,,,21.776,959.4434489789796,,,,,73600.0,,,,,,,,,,164.53916548877928,2.3947000000000003,,,,,4.7,,,,,,,,,,2.5859,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1766,NEVADA,HUMBOLDT,34.832,,,,,176400.0,,,,,,,,,,195.984,37.009,,,,,223.204,37.009,,,,,,,,,,,,223.204,1430.4429602959333,,,,,313200.0,,,,,,,,,,4960.855839486696,1.7328919999999999,,,,,6.0,,,,,,,,,,8.432756000000001,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1767,NEVADA,LANDER,26.124000000000002,,,,,46000.0,,,,,,,,,,10.888,28.301000000000002,,,,,10.888,28.301000000000002,,,,,,,,,,,,10.888,1308.3319758804269,,,,,50800.0,,,,,,,,,,246.80874823316893,2.094274,,,,,3.9,,,,,,,,,,7.37662,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1768,NEVADA,LINCOLN,,,,,,10600.0,,,,,,,,,,5.444,2.177,,,,,5.444,2.177,,,,,,,,,,,,5.444,,,,,,27000.0,,,,,,,,,,150.82756836471435,,,,,,6.9,,,,,,,,,,5.9884,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1769,NEVADA,LYON,43.54,,,,,60600.0,,,,,,,,,,32.664,47.894000000000005,,,,,38.108000000000004,47.894000000000005,,,,,,,,,,,,38.108000000000004,2180.5532931340445,,,,,216400.0,,,,,,,,,,1064.0199368274393,2.079035,,,,,9.3,,,,,,,,,,9.279297999999999,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1770,NEVADA,MINERAL,,,,,,3400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9200.0,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1771,NEVADA,NYE,2.177,,,457.17,,24000.0,,,,,,,,,,5.444,8.708,,,,,10.888,8.708,,,478.94,,,,,,,,,10.888,87.22213172536178,,,1523.1115570829616,,61200.0,,,,,,,,,,150.82756836471435,1.0885,,,144.74873,,7.7,,,,,,,,,,4.4913,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1772,NEVADA,PERSHING,100.14200000000001,,,,,38200.0,,,,,,,,,,277.644,102.319,,,,,288.53200000000004,102.319,,,,,,,,,,,,288.53200000000004,6419.548894986628,,,,,135800.0,,,,,,,,,,9831.215137954563,2.756082,,,,,8.9,,,,,,,,,,10.104064,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1773,NEVADA,STOREY,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1774,NEVADA,WASHOE,8.708,,,,,22600.0,,,,,,,,,,10.888,8.708,,,,,16.332,8.708,,,,,,,,,,,,16.332,392.499592764128,,,,,57600.0,,,,,,,,,,191.96235973690918,1.9593,,,,,7.4,,,,,,,,,,3.4923260000000003,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1775,NEVADA,WHITE PINE,8.708,,,,,29200.0,,,,,,,,,,10.888,10.885,,,,,21.776,10.885,,,,,,,,,,,,21.776,348.8885269014471,,,,,50200.0,,,,,,,,,,219.38555398503902,1.5674400000000002,,,,,5.0,,,,,,,,,,4.8996,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1786,NEW JERSEY,ATLANTIC,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1787,NEW JERSEY,BERGEN,,,,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1788,NEW JERSEY,BURLINGTON,74.018,,167.64,,,22400.0,,,,,,18.026210908,,,,168.764,,,,,,,87.08,,391.15999999999997,,,,,,,18.767014096,,,239.536,4077.6346581606626,,248.1093917569248,,,24640.0,,,,,,7159.3154668406305,,,,3315.464184598903,1.1973500000000001,,2.1336,,,2.2,,,,,,0.02222409564,,,,2.12316,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1789,NEW JERSEY,CAMDEN,,,10.921999999999999,,,1000.0,,,,,,,,,,10.888,,,,,,,,,12.7,,,,,,,,,,16.332,,,13.873360650188795,,,990.0,,,,,,,,,,186.4777208872832,,,1.8288,,,1.8,,,,,,,,,,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1790,NEW JERSEY,CAPE MAY,,,11.43,,,1400.0,,,,,,,,,,16.332,,,,,,,,,12.7,,,,,,,,,,21.776,,,11.053935743860105,,,1050.0,,,,,,,,,,287.94353960536375,,,1.397,,,1.4,,,,,,,,,,1.9054,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1791,NEW JERSEY,CUMBERLAND,30.478,,33.019999999999996,,,8400.0,,,,,,6.667228692,,,,174.208,,,,,,,126.266,,76.2,,,,,,,6.9141630880000005,,,250.424,1312.6930824666947,,43.633956883658314,,,11760.0,,,,,,2500.856772663508,,,,3159.151977384562,0.93611,,1.905,,,2.8,,,,,,0.02098942366,,,,1.95984,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1793,NEW JERSEY,GLOUCESTER,34.832,,33.019999999999996,,,6400.0,,,,,,6.049892702,,,,43.552,,,,,,,174.16,,106.67999999999999,,,,,,,6.2968270980000005,,,70.772,1465.331812986078,,31.99823504801609,,,5760.0,,,,,,2669.759953388059,,,,745.9108835491328,0.91434,,1.397,,,1.8,,,,,,0.024693439600000002,,,,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1795,NEW JERSEY,HUNTERDON,15.239,,254.0,,,52800.0,,,,,,1.975475168,,,,163.32,,,,,,,17.416,,469.9,,,,,,,2.098942366,,,206.872,686.874287337224,,326.6952669238007,,,44880.0,,,,,,871.7583521267129,,,,3126.244144286806,0.97965,,1.8541999999999998,,,1.7,,,,,,0.024693439600000002,,,,2.06872,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1796,NEW JERSEY,MERCER,28.301000000000002,,73.66,,,5400.0,,,,,,14.81606376,,,,342.97200000000004,,,,,,,39.186,,114.3,,,,,,,15.309932552,,,402.856,1644.1371830230696,,88.25247484571712,,,7290.0,,,,,,4576.731348665243,,,,6219.580455475857,1.2626600000000001,,1.7271999999999998,,,2.7,,,,,,0.01728540772,,,,1.95984,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1797,NEW JERSEY,MIDDLESEX,10.885,,48.26,,,3000.0,,,,,,8.64270386,,,,239.536,,,,,,,13.062000000000001,,109.22,,,,,,,8.889638256,,,266.75600000000003,599.6521556118623,,57.82058696788362,,,2250.0,,,,,,2669.759953388059,,,,4705.820132979088,1.1973500000000001,,1.7271999999999998,,,1.5,,,,,,0.01728540772,,,,2.12316,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1798,NEW JERSEY,MONMOUTH,30.478,,182.88,,,11600.0,,,,,,14.322194968,,,,299.42,,,,,,,39.186,,231.14,,,,,,,14.81606376,,,375.636,1679.0260357132145,,238.44279207808358,,,11600.0,,,,,,6004.235650272737,,,,6183.930302953288,1.1973500000000001,,1.8796,,,2.0,,,,,,0.02345876762,,,,2.23204,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1799,NEW JERSEY,MORRIS,,,15.24,,,10800.0,,,,,,,,,,,,,,,,,,,66.03999999999999,,,,,,,,,,,,,20.675782646410397,,,9720.0,,,,,,,,,,,,,1.9558,,,1.8,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1800,NEW JERSEY,OCEAN,8.708,,21.082,,,1150.0,,,,,,0.8642703860000001,,,,,,,,,,,10.885,,25.4,,,,,,,0.987737584,,,,497.16615083456225,,24.88254361775797,,,1625.0,,,,,,362.3245651026651,,,,,1.24089,,1.7018,,,2.5,,,,,,0.02345876762,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,1802,NEW JERSEY,SALEM,97.965,,111.75999999999999,,,19200.0,,,,,,15.43339975,,,,223.204,,,,,,,293.89500000000004,,266.7,,,,,,,16.050735739999997,,,261.312,4709.995113169536,,147.6841617600743,,,25920.0,,,,,,5789.020307091454,,,,4384.968760275968,1.04496,,1.905,,,2.7,,,,,,0.02098942366,,,,2.12316,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
