year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_RYE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2004,-46,WYOMING,OTHER (COMBINED) COUNTIES,176.33700000000002,108.8616,,,167.64,,,,,,,27.588,,,,,,,,,,,,1725.748,,348.32,122.46929999999999,,,172.72,,,,,229.416,,,,,,,,,,2191.21,9286.6969879449,2011.2510363804502,,,126.28362294496752,,,,,,,854.6532683704593,,,,,,,,,,,,23541.30637872274,,,5.50781,709.41476,,,4.9403,,,,,,,1.7424,,,,,,,,,,,,9.82642,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2222,OREGON,BAKER,23.947000000000003,,,,,,,148000.0,,,,,,,,,,,,,,,,582.508,506.29200000000003,30.478,,,,,,,,,,,,,,,,,,,604.284,2019.8017089620118,,,,,,,430800.0,,,,,,,,,,,,,,,,27568.32374329953,,,1.817795,,,,,,,8.8,,,,,,,,,,,,,,,,12.651856,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2223,OREGON,BENTON,,,,,,,,22800.0,,,,,,,,,,,,,,,,87.104,89.82600000000001,,,,,12.7,,,,,,,,,,,,,,,89.82600000000001,,,,,,,,52000.0,,,,,,,,,,,,,,,,3907.214278679983,,,,,,,0.0,,,9.0,,,,,,,,,,,,,,,,4.80433,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2224,OREGON,CLACKAMAS,,,,,,,,53000.0,,,,8.712,,,,,,,,,,,,27.220000000000002,29.942,,,,,17.779999999999998,,,,,11.616,,,,,,,,,,29.942,,,,,,,,133000.0,,,,627.542609642645,,,,,,,,,,,,1086.3961652915075,,,,,,,0.0,,,9.2,,,,1.0164,,,,,,,,,,,,4.151050000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2225,OREGON,CLATSOP,,,,,,,,6100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11100.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2226,OREGON,COLUMBIA,,,,,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38400.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2227,OREGON,COOS,,,,,,,,22200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47000.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2228,OREGON,CROOK,,,,,,,,78000.0,,,,,,,,,,,,,,,,114.324,108.88000000000001,,,,,,,,,,,,,,,,,,,,163.32,,,,,,,,298600.0,,,,,,,,,,,,,,,,4898.3125347353935,,,,,,,,,,11.6,,,,,,,,,,,,,,,,10.286438,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2229,OREGON,CURRY,,,,,,,,3800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2230,OREGON,DESCHUTES,,,,,,,,46000.0,,,,,,,,,,,,,,,,10.888,,,,,,,,,,,,,,,,,,,,,10.888,,,,,,,,161000.0,,,,,,,,,,,,,,,,435.6475850793013,,,,,,,,,,10.7,,,,,,,,,,,,,,,,2.1776,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2231,OREGON,DOUGLAS,,,,,,,,63600.0,,,,,,,,,,,,,,,,21.776,21.776,,,,,,,,,,,,,,,,,,,,21.776,,,,,,,,143400.0,,,,,,,,,,,,,,,,1170.802884900622,,,,,,,,,,7.7,,,,,,,,,,,,,,,,5.8523000000000005,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2232,OREGON,GILLIAM,156.744,,,,15.24,,,5600.0,,,,,,,,,,,,,,,,5253.46,4654.62,180.691,,,,25.4,,,,,,,,,,,,,,,5335.12,7025.3972485635195,,,,27.33793513473459,,,18200.0,,,,,,,,,,,,,,,,103629.66930073878,,,0.9687650000000001,,,,3.2765999999999997,,,8.8,,,,,,,,,,,,,,,,5.204464,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2233,OREGON,GRANT,,,,,,,,90800.0,,,,,,,,,,,,,,,,13.610000000000001,19.054000000000002,,,,,,,,,,,,,,,,,,,,19.054000000000002,,,,,,,,214600.0,,,,,,,,,,,,,,,,422.03359804557306,,,,,,,,,,7.5,,,,,,,,,,,,,,,,2.8934860000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2234,OREGON,HARNEY,26.124000000000002,,,,,,,246000.0,,,,,,,,,,,,,,,,,,28.301000000000002,,,,,,,,,,,,,,,,,,,,2305.208472184905,,,,,,,576000.0,,,,,,,,,,,,,,,,,,,1.904875,,,,,,,7.4,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2235,OREGON,HOOD RIVER,,,,,,,,3400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2236,OREGON,JACKSON,8.708,,,,,,,46000.0,,,,,,,,,,,,,,,,29.942,29.942,13.062000000000001,,,,,,,,,7.26,,,,,,,,,,29.942,441.2827646753961,,,,,,,151800.0,,,,,,,,,,,,,,,,823.646215540554,,,1.099385,,,,,,,10.5,,,,0.0,,,,,,,,,,,,2.9942,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2237,OREGON,JEFFERSON,21.77,,,,,,,51000.0,,,,,,,,,,,,,,,,636.948,430.076,28.301000000000002,,,,,,,,,,,,,,,,,,,653.28,2074.6876249664147,,,,,,,237800.0,,,,,,,,,,,,,,,,30939.146932850625,,,2.057265,,,,,,,13.8,,,,,,,,,,,,,,,,14.048242000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2238,OREGON,JOSEPHINE,6.531000000000001,,,,,,,20200.0,,,,,,,,,,,,,,,,27.220000000000002,27.220000000000002,8.708,,,,,,,,,,,,,,,,,,,27.220000000000002,371.02879218976085,,,,,,,49000.0,,,,,,,,,,,,,,,,735.1552998213209,,,1.230005,,,,,,,7.9,,,,,,,,,,,,,,,,5.87952,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2239,OREGON,KLAMATH,309.134,,,,,,,205000.0,,,,,,,,,,,,,,,,669.6120000000001,487.238,365.73600000000005,,,,,,,,,,,,,,,,,,,740.384,32931.5496026415,,,,,,,841800.0,,,,,,,,,,,,,,,,28744.57222301365,,,2.296735,,,,,,,11.9,,,,,,,,,,,,,,,,11.062208,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
2004,2240,OREGON,LAKE,32.655,,,,,,,298000.0,,,,,,,,,,,,,,,,,,32.655,,,,,,,,,,,,,,,,,,,,2382.0487545910682,,,,,,,828000.0,,,,,,,,,,,,,,,,,,,1.578325,,,,,,,8.3,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：26898.0,国家总量：658.3804419200001; 种类：PRODUCTION_CORN,FAO总量：4198595.0,国家总量：302324744.59999996; 种类：PRODUCTION_LENTILS,FAO总量：189692.0,国家总量：45585.795; 种类：PRODUCTION_MUSTARD,FAO总量：25533.0,国家总量：3603.8520000000003; 种类：PRODUCTION_PEAS,FAO总量：517957.0,国家总量：60304.790499999996; 种类：PRODUCTION_RYE,FAO总量：209690.0,国家总量：89712.79999999999; 种类：PRODUCTION_SAFFLOWER,FAO总量：86802.0,国家总量：9302.428800000002; 种类：PRODUCTION_COTTON,FAO总量：12539350.0,国家总量：5054602.14; 种类：PRODUCTION_SOYBEANS,FAO总量：85015630.0,国家总量：4283804.073481824; 种类：PRODUCTION_SUNFLOWER,FAO总量：929690.0,国家总量：1656457.3872; 种类：PRODUCTION_WHEAT,FAO总量：58697040.0,国家总量：117359699.61199999; "
