year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1991,-46,WYOMING,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,3364.802061580842,,,,,16.03,,,,,,,,,,,,,,20.6,,,,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1570,MISSOURI,OREGON,,,,,,22400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46300.0,,,,,,,,,,,,,,,,,,,2.07,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1571,MISSOURI,OSAGE,,,218.44,,,45200.0,,,,,45.72,9.630441444,,,,,201.428,,,,228.6,,,,,,,48.26,9.753908642,,,234.092,,,467.0485595833484,,,98000.0,,,,,4002.4887618727694,8239.799056293688,,,,,3238.702354506023,,,,,2.7533600000000003,,,2.17,,,,,2.23012,0.053337829536000005,,,,,1.7529680000000003,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1572,MISSOURI,OZARK,,,,,,21600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44700.0,,,,,,,,,,,,,,,,,,,2.07,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1573,MISSOURI,PEMISCOT,,,370.84,15565.550000000001,,1100.0,,,,,325.12,205.81981906599998,,,,,2074.164,,,,373.38,15805.02,,,,,,337.82,207.30142544199998,,,2302.812,,,814.8293539512067,51488.35982276704,,2400.0,,,,,22950.979862384364,129562.89376646958,,,,,17254.935233250573,,,,,2.82956,131.0554,,2.18,,,,,1.79832,0.039262568963999996,,,,,0.9037040000000001,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1574,MISSOURI,PERRY,,,655.3199999999999,,,27200.0,,,,,33.019999999999996,34.694282638000004,,,,,985.364,,,,675.64,,,,,,,35.559999999999995,35.064684232000005,,,1094.2440000000001,,,1090.448139113054,,,67200.0,,,,,2634.549564777013,21638.64143863476,,,,,12927.59343185177,,,,,2.1412199999999997,,,2.47,,,,,2.032,0.03889216737,,,,,1.426328,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1575,MISSOURI,PETTIS,,,792.48,,,44400.0,8.712,,,,322.58,83.710760244,,,,,1747.5240000000001,,,,850.9,,,15.972,,,,347.97999999999996,84.698497828,,,1943.508,,,1069.902011491898,,,80600.0,416.03105113601214,,,,23102.973106506113,42103.6616466995,,,,,30835.71233323801,,,,,1.73736,,,1.82,0.6897,,,,1.8237199999999998,0.031360668292,,,,,1.921732,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1576,MISSOURI,PHELPS,,,20.32,,,23900.0,,,,,,,,,,,,,,,22.86,,,,,,,,,,,,,,30.067503835837883,,,44600.0,,,,,,,,,,,,,,,,1.905,,,1.87,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1577,MISSOURI,PIKE,,,1023.62,,,25200.0,,,,,154.94,68.52429489000001,,,,,1644.088,,,,1061.72,,,,,,,160.01999999999998,68.89469648400001,,,1785.632,,,2067.642013777785,,,62300.0,,,,,14996.666753346071,43692.94039642973,,,,,27352.06610318111,,,,,2.60096,,,2.47,,,,,2.4638,0.039756437756,,,,,1.812852,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1578,MISSOURI,PLATTE,,,637.54,,,14300.0,,,,,55.879999999999995,56.17757509,,,,0.81648,762.1600000000001,,,,657.86,,,,,,,58.419999999999995,56.794911080000006,,,849.264,,,1229.259781821839,,,28100.0,,,,,4787.787189835148,37262.47407059816,,,,1925.2163182097338,13444.69716912584,,,,,2.48158,,,1.97,,,,,2.18186,0.041361511329999996,,,,1.06596,1.921732,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1579,MISSOURI,POLK,,,27.939999999999998,,,81000.0,,,,,17.779999999999998,1.049471183,,,,,65.328,,,,55.879999999999995,,,,,,,20.32,1.111204782,,,97.992,,,38.28595488430024,,,151200.0,,,,,985.4228660560173,364.3115903227773,,,,,1020.5994814619818,,,,,1.7652999999999999,,,1.87,,,,,1.41224,0.021606759649999998,,,,,1.703972,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1580,MISSOURI,PULASKI,,,15.24,,,16800.0,,,,,,,,,,,,,,,24.13,,,,,,,,,,,,,,17.38903971839291,,,29700.0,,,,,,,,,,,,,,,,1.4681199999999999,,,1.77,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1581,MISSOURI,PUTNAM,,,264.15999999999997,,,50600.0,5.808,,,,,16.791538928,,,,,48.996,,,,292.09999999999997,,,12.342,,,,,17.038473323999998,,,59.884,,,513.1520654649665,,,114900.0,280.27355023899764,,,,,9266.717633042455,,,,,762.0476128249466,,,,,2.5019,,,2.27,0.69696,,,,,0.034447348242,,,,,1.6930840000000003,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1582,MISSOURI,RALLS,,,551.18,,,17900.0,,,,,314.96,81.48835068,,,,,1540.652,,,,576.5799999999999,,,,,,,325.12,82.229153868,,,1676.7520000000002,,,1023.2973805463494,,,40600.0,,,,,30170.658958167525,59365.67391300023,,,,,24467.171568915248,,,,,2.3901399999999997,,,2.27,,,,,2.4383999999999997,0.04543592886399999,,,,,1.731192,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1583,MISSOURI,RANDOLPH,,,347.97999999999996,,,30600.0,6.534,,,,40.64,47.16446963599999,,,,,887.3720000000001,,,,358.14,,,13.794,,,,43.18,47.53487122999999,,,936.368,,,634.9254560001099,,,67900.0,354.7212120212314,,,,3901.1599324582694,31736.674109997653,,,,,17009.9913576997,,,,,2.3495,,,2.22,0.78408,,,,2.44602,0.04197884732,,,,,2.085052,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1584,MISSOURI,RAY,,,657.86,,,30800.0,,,,,60.96,97.909488014,,,,,1312.0040000000001,,,,678.18,,,,,,,63.5,98.897225598,,,1393.664,,,1107.9875163506263,,,45100.0,,,,,4306.475250116271,53693.17129857846,,,,,24140.579734847408,,,,,2.16916,,,1.46,,,,,1.79832,0.034200413846,,,,,2.003392,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1585,MISSOURI,REYNOLDS,,,,,,9500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18200.0,,,,,,,,,,,,,,,,,,,1.92,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1586,MISSOURI,RIPLEY,,,15.24,,,13500.0,,,163.2924,,127.0,10.988580622,,,,,114.324,,,,16.509999999999998,,,,,167.82829999999998,,139.7,11.235515018000001,,,130.656,,,24.304565600635623,,,21800.0,,,7677.943313314044,,5775.743276626528,5012.340672226132,,,,,1382.5720975538316,,,,,2.05232,,,1.61,,,212.73370999999997,,1.15824,0.028397455540000005,,,,,1.317448,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1587,MISSOURI,ST CHARLES,,,1117.6,,,12000.0,,,,,35.559999999999995,69.14163088,,,,,1241.232,,,,1160.78,,,,,,,38.1,70.12936846400001,,,1350.112,,,2303.6719188891125,,,26000.0,,,,,2685.2139794842633,46529.19170364062,,,,,20221.4777260334,,,,,2.6543,,,2.17,,,,,1.92278,0.04197884732,,,,,1.774744,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1588,MISSOURI,ST CLAIR,,,137.16,,,47500.0,6.534,,,,185.42,24.816906798,,,,,930.9240000000001,,,,149.85999999999999,,,12.342,,,,210.82,26.175045976000003,,,990.808,,,146.32851866774433,,,69500.0,354.7212120212314,,,,9347.58451348767,7921.943306347641,,,,,14642.200560707899,,,,,1.37414,,,1.46,0.78408,,,,1.2827,0.019878218878,,,,,1.71486,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1589,MISSOURI,ST FRANCOIS,,,55.879999999999995,,,26000.0,,,,,,0.8642703860000001,,,,,32.664,,,,63.5,,,,,,,,0.926003985,,,48.996,,,93.71038695502808,,,51200.0,,,,,,586.8106152850104,,,,,495.33094833621516,,,,,2.159,,,1.97,,,,,,0.04234924891400001,,,,,1.649532,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1590,MISSOURI,ST LOUIS,,,124.46,,,3300.0,,,,,,11.605916612,,,,,364.748,,,,132.07999999999998,,,,,,,,11.852851008,,,381.08000000000004,,,244.54903119814816,,,7300.0,,,,,,7946.393748651182,,,,,5905.868999393335,,,,,2.5298399999999996,,,2.21,,,,,,0.042719650508,,,,,1.763856,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1591,MISSOURI,STE GENEVIEVE,,,350.52,,,23400.0,,,,,30.48,14.322194968,,,,,370.192,,,,360.68,,,,,,,33.019999999999996,14.569129363999998,,,435.52000000000004,,,687.0424626488957,,,48400.0,,,,,2383.760711976124,10660.392844344356,,,,,4681.149621638957,,,,,2.52222,,,2.07,,,,,1.99136,0.046423666448,,,,,1.377332,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1592,MISSOURI,SALINE,,,2633.98,,,25800.0,3.63,,,,38.1,167.051118894,,,,,1850.96,,,,2692.4,,,9.438,,,,40.64,168.28579087399999,,,1959.8400000000001,,,5113.981277412093,,,52100.0,182.46975927018076,,,,3267.854748617641,114745.92573052311,,,,,37340.333028422385,,,,,2.4993600000000002,,,2.02,0.726,,,,2.1844,0.042843117706,,,,,2.199376,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1593,MISSOURI,SCHUYLER,,,226.06,,,33600.0,7.26,,,,,16.791538928,,,,,141.544,,,,243.84,,,13.068,,,,,17.532342116000002,,,157.876,,,416.9360531902853,,,71200.0,401.43347039439766,,,,,9633.474267595588,,,,,2286.1428384748397,,,,,2.3749,,,2.12,0.7986,,,,,0.035805487420000004,,,,,1.7584119999999999,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1594,MISSOURI,SCOTLAND,,,853.4399999999999,,,25800.0,17.424,,,,,51.238887170000005,,,,,533.5120000000001,,,,901.6999999999999,,,24.684,,,,,51.609288764000006,,,604.284,,,1502.8740667279635,,,53400.0,807.2462150112798,,,,,30636.40420633825,,,,,7538.828169732506,,,,,2.26822,,,2.07,0.669372,,,,,0.037287093796,,,,,1.5406520000000001,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,1595,MISSOURI,SCOTT,,,1214.12,1981.07,,6500.0,,,,,347.97999999999996,107.41646226,,,,,1970.728,,,,1226.82,2013.7250000000001,,,,,,360.68,108.03379825,,,2291.924,,,2521.661321698937,7068.156538170029,,11100.0,,,,,27384.11614926876,65698.33846961764,,,,,21364.549145270823,,,,,2.67462,141.28730000000002,,1.71,,,,,2.00406,0.038151364182,,,,,1.181348,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
