year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1994,-46,WYOMING,OTHER (COMBINED) COUNTIES,,231.33089999999999,,,,,,,,,,,,,,,,,,,,254.01039999999998,,,,,,,,,,,,,,,2393.8686799359416,,,,,,,,,,,,,,,,,,,,,335.65659999999997,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2976,WASHINGTON,FERRY,,,,,,,21400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43800.0,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2977,WASHINGTON,FRANKLIN,15.239,294.83349999999996,,449.58,,,132000.0,,,,,,,,,,,,6592.684,6448.418000000001,17.416,294.83349999999996,,449.58,,,,,,,,,,,6745.116,457.56481029939334,4652.1772287043395,,1232.3560423965687,,,917200.0,,,,,,,,,,,,159232.9779758325,,,0.6531,518.45337,,5.13334,,,19.2,,,,,,,,,,,,7.515442000000001,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2978,WASHINGTON,GARFIELD,566.02,,,,,,4200.0,,,,,,,,,,,,4621.956,4439.582,576.9050000000001,,,,,,,,,,,,,,4768.944,16428.755569797268,,,,,,12600.0,,,,,,,,,,,,99568.2450317257,,,0.6313300000000001,,,,,,9.2,,,,,,,,,,,,5.261626000000001,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2979,WASHINGTON,GRANT,84.903,1510.4546999999998,,868.68,,,261600.0,,,,,,,,,,,,12145.564,12151.008,87.08,1510.4546999999998,,868.68,,,,,,,,,,,12815.176000000001,7647.868972147004,23291.69526424159,,2122.6315248868514,,,1660000.0,,,,,,,,,,,,415720.5594230581,,,1.9593,503.93848999999994,,4.87934,,,16.7,,,,,,,,,,,,9.053372000000001,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2980,WASHINGTON,GRAYS HARBOR,,,,22.86,,,9200.0,,,,,,,,,,,,,,,,,22.86,,,,,,,,,,,,,,,8.963376696278626,,,17500.0,,,,,,,,,,,,,,,,,,0.5841999999999999,,,1.9,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2981,WASHINGTON,ISLAND,8.708,,,,,,10200.0,,,,,,,,,,,,,,8.708,,,,,,,,,,,,,,,705.9571358904927,,,,,,33200.0,,,,,,,,,,,,,,,1.76337,,,,,,10.1,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2982,WASHINGTON,JEFFERSON,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2983,WASHINGTON,KING,,,,15.24,,,2400.0,,,,,,,,,,,,,,,,,15.24,,,,,,,,,,,,,,,6.755008524731719,,,5400.0,,,,,,,,,,,,,,,,,,0.6604,,,2.3,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2984,WASHINGTON,KITSAP,,,,,,,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2985,WASHINGTON,KITTITAS,19.593,,,,,,85600.0,,7.26,,,,,,,,,,223.204,190.54000000000002,19.593,,,,,,21.78,,,,,,,,244.98000000000002,2078.651566788673,,,,,,361000.0,,658.2378873637008,,,,,,,,,,8410.767554620897,,,2.30762,,,,,,12.7,,1.3068,,,,,,,,,,9.499780000000001,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2986,WASHINGTON,KLICKITAT,143.68200000000002,,,,,,73600.0,,,,,,,,,,,,2836.324,2629.452,152.39000000000001,,,,,,,,,,,,,,2879.876,4024.3914505856164,,,,,,87000.0,,,,,,,,,,,,61052.917880306384,,,0.60956,,,,,,4.3,,,,,,,,,,,,5.708034,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2987,WASHINGTON,LEWIS,10.885,,,15.24,,,37000.0,,8.712,,,,,,,,,,,,13.062000000000001,,,15.24,,,29.04,,,,,,,,,980.4960220701286,,,5.196160403639784,,,74800.0,,816.2149803309891,,,,,,,,,,,,,1.9593,,,0.508,,,7.3,,1.35036,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2988,WASHINGTON,LINCOLN,1495.5990000000002,,,,,,38200.0,,,,,,,,,,,,20273.456000000002,20137.356,1502.13,,,,,,,,,,,,,,20894.072,67360.07671621784,,,,,,119400.0,,,,,,,,,,,,577484.9334590193,,,0.97965,,,,,,8.7,,,,,,,,,,,,7.1425279999999995,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2989,WASHINGTON,MASON,,,,,,,1600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100.0,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2990,WASHINGTON,OKANOGAN,26.124000000000002,,,,,,61600.0,,11.616,,,,,,,,,,533.5120000000001,479.072,30.478,,,,,,29.04,,,,,,,,593.3960000000001,993.569302364397,,,,,,160400.0,,468.0802754586317,,,,,,,,,,13800.191424572151,,,0.82726,,,,,,7.2,,0.5808,,,,,,,,,,6.810444,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2991,WASHINGTON,PACIFIC,,,,,,,3400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6800.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2992,WASHINGTON,PEND OREILLE,,,,,,,37200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52400.0,,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2993,WASHINGTON,PIERCE,,,,20.32,,,6800.0,,,,,,,,,,,,,,,,,20.32,,,,,,,,,,,,,,,7.2746245650956975,,,20500.0,,,,,,,,,,,,,,,,,,0.5334,,,3.0,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2994,WASHINGTON,SAN JUAN,,,,,,,3400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5300.0,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2995,WASHINGTON,SKAGIT,13.062000000000001,,,121.92,,,12100.0,,,,,,,,,,,,87.104,87.104,17.416,,,121.92,,,,,,,,,,,87.104,1255.0349082497646,,,51.96160403639783,,,24000.0,,,,,,,,,,,,4137.335496124196,,,2.08992,,,0.635,,,2.0,,,,,,,,,,,,5.1718,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2997,WASHINGTON,SNOHOMISH,,,,86.36,,,20800.0,,,,,,,,,,,,19.054000000000002,19.054000000000002,,,,86.36,,,,,,,,,,,19.054000000000002,,,,38.27838164014641,,,46600.0,,,,,,,,,,,,884.6276554212918,,,,,,0.6604,,,7.4,,,,,,,,,,,,5.057476,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2998,WASHINGTON,SPOKANE,642.215,,,,,,119400.0,,47.916,,,,,,,,,,6418.476000000001,5982.956,653.1,,,,,,88.572,,,,,,,,6658.012000000001,29589.191066027437,,,,,,191600.0,,2896.2467044002838,,,,,,,,,,156293.29222858642,,,1.00142,,,,,,4.7,,0.8712,,,,,,,,,,6.3967,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,2999,WASHINGTON,STEVENS,78.372,,,,,,88000.0,,37.752,,,,,,,,,,593.3960000000001,566.176,82.726,,,,,,59.532,,,,,,,,647.836,3688.8439230327285,,,,,,198200.0,,2091.7337309557606,,,,,,,,,,16413.245422124273,,,1.02319,,,,,,6.6,,0.7986,,,,,,,,,,7.011872000000001,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,3000,WASHINGTON,THURSTON,,,,,,,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21500.0,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,3001,WASHINGTON,WAHKIAKUM,,,,,,,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.0,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,3002,WASHINGTON,WALLA WALLA,189.399,,,279.4,,,27000.0,,,,,,,,,,,,12564.752,11783.538,191.57600000000002,,,279.4,,,,,,,,,,,12651.856,10615.503598945925,,,936.04499537901,,,174400.0,,,,,,,,,,,,337002.3077468004,,,1.21912,,,5.9588399999999995,,,16.6,,,,,,,,,,,,7.098976,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
