year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1978,-35,OHIO,OTHER (COMBINED) COUNTIES,,,5892.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.278980826283,,,,,,,,,,,,,,,,,,,3.4798,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1814,NEW MEXICO,DONA ANA,32.655,,5.08,6683.39,,34800.0,,,,,27.939999999999998,,,,,,81.66,,5.842,,30.48,,38.097500000000004,,50.8,7162.33,,,,,33.019999999999996,,,,87.104,1895.3849616843693,,7.886118163464418,20075.358964756215,,165000.0,,,,,1975.6112248153815,,,,,,2737.584492942681,,,1.2626600000000001,,4.84378,250.98633000000004,,12.34,,,,,3.45694,,,,,,7.066312000000001,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1815,NEW MEXICO,EDDY,32.655,,1.27,3180.597,,60000.0,,,,,15.24,,,,,,40.83,,2.286,,16.509999999999998,,47.0232,,20.32,3356.934,,,,,17.779999999999998,,,,65.328,1797.3478084937985,,1.8748859359216878,6923.528206219587,,293600.0,,,,,1138.3163267182097,,,,,,1062.3462211419362,,,1.1973500000000001,,3.83286,145.94608,,11.69,,,,,3.6626799999999995,,,,,,4.60018,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1816,NEW MEXICO,GRANT,5.0071,,24.384,4.354,,2300.0,,,,,1.27,,,,,,5.444,,24.384,,1.27,,13.062000000000001,,25.4,6.531000000000001,,,,,1.27,,,,16.332,230.4962401680532,,29.688915438924873,14.364166402945203,,7500.0,,,,,75.8877551145473,,,,,,130.75030414054598,,,1.00142,,4.064,132.3616,,8.969999999999999,,,,,3.048,,,,,,3.48416,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1817,NEW MEXICO,GUADALUPE,,,1.524,,,4800.0,,,,,,,,,,,3.8108,,2.032,,,,0.2177,,3.81,,,,,,4.572,,,,10.888,,,1.136528794146343,,,13380.0,,,,,,,,,,,53.38970752405626,,,,,2.1793199999999997,,,7.890000000000001,,,,,,,,,,,2.057832,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1818,NEW MEXICO,HARDING,,,0.508,,,3400.0,,,,,25.4,,,,,,152.43200000000002,,0.508,,50.8,,,,0.508,,,,,,87.63,,,,664.168,,,0.30925953582213406,,,3300.0,,,,,404.228775576822,,,,,,675.5432380594875,,,,,2.032,,,4.67,,,,,0.6095999999999999,,,,,,0.593396,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1819,NEW MEXICO,HIDALGO,9.7965,,114.3,1741.6000000000001,,6000.0,,,,,109.22,,,,,,206.872,,114.80799999999999,,109.22,,13.062000000000001,,116.83999999999999,1741.6000000000001,,,,,111.75999999999999,,,,244.98000000000002,539.2043425481396,,182.65641334494794,4826.359911389588,,20040.0,,,,,10333.382654764191,,,,,,4036.915640339357,,,1.1973500000000001,,5.3213,119.97447000000001,,9.54,,,,,4.826,,,,,,3.9142360000000003,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1820,NEW MEXICO,LEA,13.062000000000001,,167.64,2481.78,,28000.0,,,,,342.9,,,,,,168.764,,170.18,,368.3,,17.416,,223.51999999999998,3548.51,,,,,393.7,,,,403.94480000000004,666.6526416958816,,232.17659651846714,3355.4692717279995,,131200.0,,,,,16176.739798584334,,,,,,3045.3925006068835,,,1.11027,,4.5872399999999995,56.84147000000001,,11.490000000000002,,,,,2.3241,,,,,,2.7873280000000005,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1821,NEW MEXICO,LINCOLN,,,1.778,,,1800.0,,,,,,,,,,,,,1.778,,,,0.6531,,1.778,,,,,,0.508,,,,7.0772,,,1.3530104692218363,,,3300.0,,,,,,,,,,,,,,,,2.54,,,5.33,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1823,NEW MEXICO,LUNA,10.4496,,68.58,4869.9490000000005,,6200.0,,,,,220.98,,,,,,100.714,,69.85,,226.06,,15.239,,81.28,4963.56,,,,,236.22,,,,108.88000000000001,648.3523731003085,,107.50634614016936,15570.7563807926,,26000.0,,,,,20246.85306456122,,,,,,2519.6673193751044,,,1.3497400000000002,,5.184139999999999,247.45959000000002,,11.09,,,,,4.62026,,,,,,5.242572,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1824,NEW MEXICO,MCKINLEY,,,4.318,,,700.0,,,,,,,,,,,9.254800000000001,,5.334,,,,,,7.112,,,,,,,,,,9.7992,,,1.9715295408661044,,,760.0,,,,,,,,,,,64.55796266939457,,,,,1.37922,,,3.39,,,,,,,,,,,1.475324,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1825,NEW MEXICO,MORA,1.3062,,4.064,,,13300.0,,,,,,,,,,,3.2664,,4.064,,,,6.531000000000001,,8.889999999999999,,,,,,,,,,28.8532,20.91459268065511,,2.319446518666006,,,15540.0,,,,,,,,,,,20.97452795587925,,,0.34832,,1.905,,,3.47,,,,,,,,,,,0.7784920000000001,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1826,NEW MEXICO,OTERO,10.885,,,206.815,,11700.0,,,,,5.08,,,,,,9.7992,,,,5.08,,13.2797,,0.762,206.815,,,,,5.842,,,,19.054000000000002,435.7206808469814,,,459.6533248942465,,61200.0,,,,,424.9714286414649,,,,,,176.51291058973706,,,0.8708,,,95.788,,11.73,,,,,4.2672,,,,,,2.96698,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1827,NEW MEXICO,QUAY,10.231900000000001,,4.064,291.718,,28000.0,,,,,784.86,,,,,,3157.52,,6.858,,1026.1599999999999,,12.6266,,26.924,522.48,,,,,1478.28,,,,6315.04,147.9271711475502,,4.3296335015098775,614.7863220460547,,51800.0,,,,,21923.972452592716,,,,,,17487.853178798025,,,0.31348800000000004,,2.8321,88.03788,,5.45,,,,,1.2572999999999999,,,,,,0.9037040000000001,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1828,NEW MEXICO,RIO ARRIBA,4.354,,5.08,,,26000.0,,,,,,,,,,,179.65200000000002,,5.588,,,,11.973500000000001,,6.35,,,,,,,,,,195.984,87.14413616939629,,2.7060209384436726,,,48100.0,,,,,,,,,,,1887.7075160291324,,,0.4354,,1.6967199999999998,,,5.550000000000001,,,,,,,,,,,2.1939319999999998,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1829,NEW MEXICO,ROOSEVELT,23.947000000000003,,304.8,3918.6,,22000.0,,,,,2628.9,,,,,,4300.76,,308.102,,2682.24,,30.478,,365.76,5486.04,,,,,3048.0,,,,7349.400000000001,1222.1965097757832,,463.8893037332011,6147.8632204605465,,60800.0,,,,,90179.94899445372,,,,,,26558.6555285484,,,1.11027,,5.05206,66.48558,,8.66,,,,,1.7322799999999996,,,,,,1.06158,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1830,NEW MEXICO,SAN JUAN,87.08,,22.86,,,47000.0,,,,,22.86,,,,,,11.9768,,27.939999999999998,,22.86,,87.08,,114.3,,,,,,25.4,,,,16.332,3224.3330382676627,,33.05211289099058,,,152500.0,,,,,1024.4846940463885,,,,,,149.81805682770892,,,0.80549,,4.3865799999999995,,,7.84,,,,,2.286,,,,,,2.357252,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1831,NEW MEXICO,SAN MIGUEL,1.0885,,2.794,,,12200.0,,,,,10.16,,,,,,8.166,,2.794,,10.16,,2.177,,5.08,,,,,,12.7,,,,40.83,27.232542552936337,,1.4496540741662534,,,11700.0,,,,,258.0183673894608,,,,,,89.89083409662537,,,0.54425,,1.73228,,,2.96,,,,,1.2953999999999999,,,,,,1.437216,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1832,NEW MEXICO,SANDOVAL,0.4354,,33.528,,,10400.0,,,,,,,,,,,5.9884,,33.528,,,,0.4354,,35.559999999999995,,,,,,0.508,,,,8.166,14.81450314879737,,20.411129364260848,,,30360.0,,,,,,,,,,,75.4538213477734,,,0.7401800000000001,,2.032,,,6.82,,,,,,,,,,,2.3790280000000004,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1833,NEW MEXICO,SANTA FE,1.0885,,17.779999999999998,,,13800.0,,,,,1.524,,,,,,81.66,,23.368,,1.524,,2.177,,115.57,,,,,,2.794,,,,185.096,54.465085105872674,,16.236125630662038,,,41800.0,,,,,22.76632653436419,,,,,,1067.7941504811254,,,1.0885,,2.68478,,,7.529999999999999,,,,,0.762,,,,,,2.0360560000000003,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1834,NEW MEXICO,SIERRA,2.177,,3.81,167.629,,5300.0,,,,,1.27,,,,,,2.722,,3.81,,1.27,,2.177,,25.4,169.806,,,,,2.54,,,,16.332,130.71620425409444,,6.088547111498264,580.3123226789862,,24680.0,,,,,108.7724489975178,,,,,,34.04955836993385,,,1.3062,,5.334,193.70946,,12.06,,,,,4.3688,,,,,,1.589648,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1835,NEW MEXICO,SOCORRO,3.2655000000000003,,25.4,,,19400.0,,,,,3.81,,,,,,5.444,,25.4,,3.81,,5.660200000000001,,49.53,,,,,,6.35,,,,21.776,192.8064012747893,,34.79169777999008,,,89760.0,,,,,261.8127551451882,,,,,,87.16686942703065,,,1.28443,,4.572,,,11.83,,,,,3.5052,,,,,,2.1776,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1836,NEW MEXICO,TAOS,47.894000000000005,,5.08,,,27600.0,,,,,,,,,,,4.8996,,5.08,,,,56.602000000000004,,5.08,,,,,,,,,,19.054000000000002,3882.271266346605,,3.479169777999008,,,38820.0,,,,,,,,,,,49.03136405270474,,,1.76337,,2.286,,,4.109999999999999,,,,,,,,,,,1.9108440000000002,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1837,NEW MEXICO,TORRANCE,15.239,,39.37,,,20200.0,,,,,,,,,,,136.1,,42.418,,,,16.3275,,138.43,,,,,,7.62,,,,272.2,762.5111914822176,,49.86810015131912,,,75780.0,,,,,,,,,,,2097.452795587925,,,1.0885,,4.07416,,,9.15,,,,,,,,,,,2.5151280000000003,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1838,NEW MEXICO,UNION,,,125.72999999999999,,,23200.0,,,,,426.71999999999997,,,,,,544.4,,128.26999999999998,,434.34,,,,158.75,,,,,,482.59999999999997,,,,1088.8,,,190.09797092566805,,,53440.0,,,,,19654.928574667752,,,,,,8335.331888959805,,,,,4.99618,,,7.9,,,,,2.32918,,,,,,2.498796,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1839,NEW MEXICO,VALENCIA,2.177,,19.558,,,30000.0,,,,,,,,,,,48.996,,23.114,,,,3.2655000000000003,,73.66,,,,,,1.27,,,,163.32,78.42972255245667,,24.122243794126458,,,116600.0,,,,,,,,,,,531.1731105709681,,,0.7837200000000001,,3.7998399999999997,,,8.89,,,,,,,,,,,1.5352080000000001,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1840,NEW YORK,ALBANY,,,190.5,,,,14.52,,,,,,,,,,,,78.74,,,,,,195.57999999999998,,,20.328,,,,,,,,,,115.39246430363377,,,,673.423427016383,,,,,,,,,,,,,,,4.32816,,,,1.145628,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1841,NEW YORK,ALLEGANY,,,408.94,,,,110.352,,,,,,,,,,10.888,,137.16,,,,,,414.02,,,137.94,,,,,,,10.888,,,246.9050819119963,,,,5229.279307179392,,,,,,,,,,163.43788017568247,,,,,5.021579999999999,,,,1.228392,,,,,,,,,,3.2664,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
1978,1843,NEW YORK,BROOME,,,299.71999999999997,,,,17.424,,,,,,,,,,,,58.419999999999995,,,,,,302.26,,,21.78,,,,,,,,,,121.69362734600975,,,,860.8108154035505,,,,,,,,,,,,,,,4.42976,,,,1.280664,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2846504.0,国家总量：187030485.98400003; 种类：PRODUCTION_RYE,FAO总量：611280.0,国家总量：459562.2; 种类：PRODUCTION_COTTON,FAO总量：6236493.0,国家总量：2362971.3135; 种类：PRODUCTION_SOYBEANS,FAO总量：50860000.0,国家总量：2303455.655176764; 种类：PRODUCTION_SUNFLOWER,FAO总量：1823000.0,国家总量：3463617.0239999997; 种类：PRODUCTION_WHEAT,FAO总量：48322656.0,国家总量：96575606.2112; "
