year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_LENTILS,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_LENTILS,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_LENTILS,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_LENTILS,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_WHEAT,标记
2019,-46,WYOMING,OTHER (COMBINED) COUNTIES,798.9590000000001,,,,,,,,,,,,,970.942,,,,,,,,,,,,,108221.16732068128,,,,,,,,,,,,,4.138477,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1547,MISSOURI,KNOX,,,,,,,,,,,,,40.83,,,,,,,,,,,,,70.772,,,,,,,,,,,,,2486.1640275299733,,,,,,,,,,,,,1.586926,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1548,MISSOURI,LACLEDE,,,,22.86,,,,,,,,,,,,,55.879999999999995,,,,,,,,,,,,,25.883149226578336,,,,,,,,,,,,,3.4721799999999994,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1549,MISSOURI,LAFAYETTE,,,,2466.3399999999997,,,,,,,,130.25789389,130.656,,,,2540.0,,,,,,,,130.87522988,152.43200000000002,,,,3790.9344172098276,,,,,,,,165270.09141449505,8988.87680434178,,,,4.7116999999999996,,,,,,,,0.070623237256,1.791076,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1550,MISSOURI,LAWRENCE,,,,,,,,,,,,17.408874918,59.884,,,,,,,,,,,,17.90274371,231.37,,,,,,,,,,,,14763.105613591786,3783.2930853716994,,,,,,,,,,,,0.047164469636,1.64681,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1551,MISSOURI,LEWIS,,,,,,,,,,,,,32.664,,,,,,,,,,,,,43.552,,,,,,,,,,,,,1362.554426987251,,,,,,,,,,,,,1.086078,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1552,MISSOURI,LINCOLN,,,,,,,,,,,,,195.984,,,,,,,,,,,,,236.81400000000002,,,,,,,,,,,,,12573.049201009704,,,,,,,,,,,,,1.671308,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1553,MISSOURI,LINN,,,,,,,,,,,,88.032112174,,,,,,,,,,,,,91.85959531200001,,,,,,,,,,,,,84579.72195690434,,,,,,,,,,,,,0.053461296734000005,,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1554,MISSOURI,LIVINGSTON,,,,726.4399999999999,,,,,,,,107.910331052,70.772,,,,1026.1599999999999,,,,,,,,116.55303491200002,84.382,,,,749.3487349255728,,,,,,,,91399.78373386973,3129.039393916443,,,,3.1622999999999997,,,,,,,,0.047164469636,1.151406,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1557,MISSOURI,MARIES,,,,38.1,,,,,,,,,,,,,43.18,,,,,,,,,,,,,39.56123621623356,,,,,,,,,,,,,3.18262,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1558,MISSOURI,MARION,,,,1160.78,,,,,,,,64.696811752,,,,,1181.1,,,,,,,,66.178418128,,,,,1584.1329055096078,,,,,,,,68529.2954456524,,,,,4.18338,,,,,,,,0.058893853446000004,,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1561,MISSOURI,MILLER,,,,60.96,,,,,,,,5.309089514,,,,,66.03999999999999,,,,,,,,5.432556712,,,,,75.33469449687028,,,,,,,,5532.74087930527,,,,,3.7896799999999997,,,,,,,,0.05802958306000001,,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1562,MISSOURI,MISSISSIPPI,,,,937.26,,,,,,,,175.32342115999998,979.9200000000001,,,,947.42,,,,,,,,179.0274371,1069.746,,,,1183.4701727664763,,,,,,,,150808.27367056842,68412.17947608222,,,,3.87096,,,,,,,,0.04790527282399999,1.818296,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1563,MISSOURI,MONITEAU,,,,332.74,,,,,,,,30.990266698000003,84.6542,,,,391.15999999999997,,,,,,,,31.237201094,111.602,,,,398.55841166779976,,,,,,,,32867.76759983329,5376.258595001887,,,,3.67284,,,,,,,,0.05901732064399999,1.654976,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1565,MISSOURI,MONTGOMERY,,,,,,,,,,,,87.66171058,217.76000000000002,,,,,,,,,,,,88.27904657,326.64,,,,,,,,,,,,96165.61003584557,15673.64278225418,,,,,,,,,,,,0.061116263010000005,1.8754580000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1566,MISSOURI,MORGAN,,,,157.48,,,,,,,,14.322194968,17.9652,,,,190.5,,,,,,,,14.692596561999999,38.108000000000004,,,,197.5957489736346,,,,,,,,15858.697866919563,1143.5216694130997,,,,3.8480999999999996,,,,,,,,0.061610131802,1.6576980000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1567,MISSOURI,NEW MADRID,,,,1351.28,,,,,,,,189.645616128,182.374,,,,1363.98,,,,,,,,192.60882888,206.872,,,,1937.0275498427122,,,,,,,,168173.41088581365,14194.460523311862,,,,4.3942,,,,,,,,0.049386879200000004,2.02789,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1568,MISSOURI,NEWTON,,,,147.32,,,,,,,,,98.8086,,,,185.42,,,,,,,,,182.374,,,,184.1280940915126,,,,,,,,,6115.849724473047,,,,3.83286,,,,,,,,,1.6114240000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1571,MISSOURI,OSAGE,,,,154.94,,,,,,,,10.371244632,,,,,218.44,,,,,,,,11.852851008,,,,,170.66043920939052,,,,,,,,10654.634663612624,,,,,3.3781999999999996,,,,,,,,0.057165312674,,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1573,MISSOURI,PEMISCOT,,,,,,,,,,,,174.70608517,430.076,,,,,,,,,,,,175.94075715,498.12600000000003,,,,,,,,,,,,176965.53871876904,34163.42101903316,,,,,,,,,,,,0.056424509486,2.06872,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1574,MISSOURI,PERRY,,,,,,,,,,,,,247.702,,,,,,,,,,,,,430.076,,,,,,,,,,,,,14763.376776751214,,,,,,,,,,,,,1.5515400000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1575,MISSOURI,PETTIS,,,,,,,,,,,,121.368255634,,,,,,,,,,,,,121.738657228,,,,,,,,,,,,,129142.93686101164,,,,,,,,,,,,,0.059264255040000005,,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1577,MISSOURI,PIKE,,,,,,,,,,,,,76.21600000000001,,,,,,,,,,,,,217.76000000000002,,,,,,,,,,,,,4949.5714049223725,,,,,,,,,,,,,1.6903620000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1578,MISSOURI,PLATTE,,,,838.1999999999999,,,,,,,,42.47271611199999,,,,,906.78,,,,,,,,43.213519299999994,,,,,1018.2809683529478,,,,,,,,42180.301753119384,,,,,3.7236399999999996,,,,,,,,0.055313304704000005,,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1579,MISSOURI,POLK,,,,78.74,,,,,,,,3.70401594,12.5212,,,,101.6,,,,,,,,3.827483138,29.942,,,,106.47864641177755,,,,,,,,3642.844242314856,540.4704407673856,,,,4.14528,,,,,,,,0.054695968714,1.124186,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1582,MISSOURI,RALLS,,,,1130.3,,,,,,,,83.093424254,33.4806,,,,1140.46,,,,,,,,83.21689145200001,54.440000000000005,,,,1474.0769132697662,,,,,,,,87647.3802662221,1937.1598429609976,,,,3.99796,,,,,,,,0.058646919049999996,1.507988,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1583,MISSOURI,RANDOLPH,,,,617.22,,,,,,,,62.844803782,96.0866,,,,622.3,,,,,,,,62.96827098000001,103.436,,,,810.7949103252547,,,,,,,,60777.980253358386,4295.317713467117,,,,4.02844,,,,,,,,0.053831698328,1.165016,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1584,MISSOURI,RAY,,,,850.9,,,,,,,,80.747547492,54.440000000000005,,,,977.9,,,,,,,,82.599555462,57.162,,,,1057.631772461648,,,,,,,,73459.4605856274,2645.4605784929927,,,,3.81,,,,,,,,0.05062155118,1.26573,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1587,MISSOURI,ST CHARLES,,,,467.35999999999996,,,,,,,,38.398298578,78.6658,,,,640.0799999999999,,,,,,,,39.262568963999996,149.71,,,,671.0679909232383,,,,,,,,39687.8293767987,5746.054159737468,,,,4.40182,,,,,,,,0.057535714268,1.9026780000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1588,MISSOURI,ST CLAIR,,,,406.4,,,,,,,,38.27483138,,,,,431.79999999999995,,,,,,,,41.60844572600001,,,,,461.89847603528005,,,,,,,,35908.036102817874,,,,,3.4848799999999995,,,,,,,,0.052226624754,,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1589,MISSOURI,ST FRANCOIS,,,,,,,,,,,,4.136151132999999,,,,,,,,,,,,,4.197884732,,,,,,,,,,,,,4409.758819644299,,,,,,,,,,,,,0.059387722238000006,,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
2019,1590,MISSOURI,ST LOUIS,,,,,,,,,,,,4.2596183309999995,17.693,,,,,,,,,,,,4.444819128,27.220000000000002,,,,,,,,,,,,4711.046689309438,1049.6504875956066,,,,,,,,,,,,0.061610131802,1.546096,"种类：PRODUCTION_CHICKPEAS,FAO总量：282910.0,国家总量：4381.727584865699; 种类：PRODUCTION_CORN,FAO总量：2856091.0,国家总量：344741647.32; 种类：PRODUCTION_LENTILS,FAO总量：244400.0,国家总量：149956.854; 种类：PRODUCTION_OATS,FAO总量：773040.0,国家总量：573235.0800000001; 种类：PRODUCTION_PEAS,FAO总量：1013600.0,国家总量：704243.834; 种类：PRODUCTION_COTTON,FAO总量：12790218.52,国家总量：3886119.16; 种类：PRODUCTION_SOYBEANS,FAO总量：96667090.0,国家总量：4357538.931061819; "
